G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.0	0.0	0.0	0.010730008364807309	0.7498634158554214	0.0	0.3882775068667029	-0.31175892618878065	0.0	0.0	0.07175525907721447	0.0	-0.15453616296872497	0.0	0.0	0.7672327104476468	0.0	0.0	0.0	0.0	0.0	0.0	0.18729088852647935	0.0	0.2139125254441765	0.0	0.0	-0.4922409155406058	0.0	0.23482487342954408	0.0	0.2270234996305023	0.0	0.0	0.0	-0.5542475443799049	0.5696493883090366	0.0	0.08941746773686154	-0.4096980703650057	0.0	0.0	0.0	0.0	0.0	-0.8380259945988655	0.0	0.0	0.0	0.18790631740077013	0.0	0.0	-0.025075055557727544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1258801193498682	0.0	0.0	0.06188503670279322	0.0	0.0	0.0	-0.532953362679109	0.0	0.0	0.17464610363627886	-0.004873515055898711	0.0	-0.527766822915755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20963087873769914	-0.6795612692367285	0.0	0.0	0.0	-0.22785301830878868	0.0	0.0	-0.2884644998594559	-0.2684478638404083	0.15398778840615734	0.11482641867112053	0.4144486622060559	0.0	0.0	0.0	0.5909257355588967
0.0	-0.23595573361513322	0.0	0.9195798640168863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8669993430376053	0.0	-0.2992754622399408	0.0	0.0	0.0	0.0	0.0	0.37262827571851836	0.0	0.0	0.0	0.0	0.3489834719979904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19996529095194226	0.0	0.0	-0.08679357158299683	0.0	0.0	-0.7062264138367027	0.0	0.0	0.0	0.0	0.0	0.0	0.21958840381077105	-0.33043204746758964	-0.3697024861420596	0.0	-0.28204620463648034	0.0048524610091217335	0.0	0.21273324905652974	0.37840734767473344	0.0	0.0	0.0	0.160766046353226	0.0	-0.12144498219913358	0.0	0.0	-8.756537517776719E-4	0.0	0.0	0.0	0.0	0.0	0.17858265188793754	0.0	0.0	0.0	0.0	0.0	-0.11389635804583431	-0.27594518364107135	0.0	-0.44492917848134916	0.5309101838414876	0.2894591788272002	0.0	-0.5999643732793629	0.0	0.0	0.0	-0.04254911513219395	0.0	0.0	0.0	0.0	-0.03661435472097563	0.0	0.0	0.3168919905048624	0.1849710394514642	0.4558716478269095
0.0	0.0	0.0	0.25745585933622295	0.0	0.0	0.32452805707345356	0.3378264670686585	-0.02162271668203175	0.0	0.0	0.0	0.0	0.0	0.4962755339648974	0.5776618178454416	0.170860854026453	0.0	0.0	0.6925759639187316	0.0	0.0	0.0	-0.30014404739364275	0.11592106939933865	0.0	0.0	-0.18394759320653975	-0.12358446000143886	0.0	-0.731494985288009	0.4709223789015029	0.0	-0.3919711990747601	0.0	0.0	0.9512263985755194	0.0	0.0	0.0	0.0	0.0	-0.30486248852685094	0.0	0.0	-0.280370285268873	0.0	0.0	0.0	0.0	0.07443412872412775	0.0	-0.2686071916403768	0.0	0.0	0.0	0.4243420507920948	0.0	0.0	0.3941713413014071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.053864360554143786	0.0	0.0	0.0	0.0	-0.268180191332575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05801832596534873	0.0	0.0	0.0	0.0	0.0	0.045355836635802005	0.0	0.0	0.0	0.0	0.0	0.5916453658244483	0.0	0.0	0.0	0.0
0.5845518377986433	0.3300675903026282	0.0	0.0	-0.03669383363661288	0.0	0.8938804256648069	0.0	0.0	0.0	0.0	0.0	0.0	-0.3394357122119772	0.0	0.0	0.3029217862547947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8433696825522929	0.0	0.0	0.0	-0.39501978317275643	-0.7989530726335943	0.0	0.0	0.0	0.0	-0.45525409281253815	0.0	0.0	0.0	0.0	-0.0761626057792455	0.5039702995055814	0.0	0.0	0.0	0.0	-0.2617066479823643	0.0	0.0	-0.6616057121801905	0.0	0.0	0.0	0.0	0.47953387836692796	-0.8419935686979443	0.0	0.0	0.0	0.0	0.18054962175671396	0.0	0.0	0.14146243736122022	0.0	0.0	0.44564662578963976	0.0	0.47383994870315105	-0.24669586383002629	-0.2107157635821475	0.0	0.0	0.2827501115528017	0.0	0.0	0.0	0.0	0.0	0.0	-0.11808565771207213	0.0	0.0	0.0	-0.3660068765670321	0.0	-0.33304704817788666	0.0	0.0	0.0	0.52581397840892	0.0	0.43814745558954926	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-0.5442653262541455	0.07291280356349994	0.0	0.0	0.0	0.0	0.0	-0.22321629943326116	0.0	0.0	0.0	-0.39328511566616464	0.0	0.0	0.0	0.18321167695706414	-0.7961331799160689	0.59092126043048	0.0	0.0	0.0	-0.03292078695648021	-0.9862792466301471	0.0	0.7968395302694363	0.0	0.0	0.6241078882970392	0.0	-0.22570955543778837	0.0	0.0	0.0	0.0	0.3742168325809747	-0.8318787554744631	0.0	-0.5905612278729677	0.0	0.0	0.0	0.0	-0.1608477234604767	0.0	0.0	0.0	0.0	0.0	-0.0840728450274576	0.0	0.0	0.0	0.0	-0.13478095028063308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5208917905110866	0.0	-0.04090466482116539	0.0	0.0	0.0	0.0	0.4676947116691057	0.0	0.0	0.0	0.4591505402676412	0.0	0.0	0.0	0.0	0.0	-0.34036566106458466	0.0	-0.40364603556951895	0.0	0.0	0.0	0.0	0.0	0.28370256230916513	0.0	0.0	-0.28144868263445644	-0.14299208760467252	0.0
0.0	0.0	0.32155627670946996	0.0	0.0	0.0	0.34155084885771025	0.04920743959562601	0.0	-0.45240461779758334	0.20123132435899305	0.0	-0.2406153769697994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8724775453507685	0.0	0.0	0.0	0.17647577542520732	0.0	0.3284656921549081	-0.9569132542237639	0.0	0.0	0.0	0.5751683179606859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4319802224636078	0.0	0.0	0.22364957944533287	0.16720672089753666	0.0	-0.07212787970625867	0.0	0.0	0.0	-0.31132561676754084	0.0	0.0	0.0	0.0	0.0	0.0	0.28066113540648524	0.0	0.0	-0.3649681303650141	-0.4493917596073994	0.0	0.0	0.18450770872090994	0.0	0.0	0.0	0.08485957097236285	0.0	0.0	0.0	0.0	0.0	0.1654746112859733	0.0	0.0	-0.14346474070710158	0.0	0.0	0.0	0.0	-0.3402376087120415	0.0	-0.6224508653394878	0.0	-0.29295370563720624	0.0	-0.37570094571708157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9787072851322591	0.19800830110505374	0.0	0.0
0.0	0.0	0.0	0.0	0.5640886476183968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22947528165650788	-0.2851729166730839	0.0	0.0	0.0	-0.8868228944484144	0.0	0.0	0.0	0.2902857666043589	0.0	0.0	0.28921211326399365	0.0	0.0	0.0	0.3983079804264082	0.0	0.40946502921555084	0.015478002236086044	0.0	0.0	0.0	0.0	0.0	0.0	-0.5041084844740122	-0.1176389439497143	0.0	-0.8338349061086774	0.0	0.8096715786788425	0.0	0.0	0.2795568607051858	0.0	0.40934080023972863	0.0	-0.4508116087480539	0.4792206039266142	0.0	0.0	0.18464703910870206	-0.24133463658634152	0.2896616153486729	0.443707612441126	0.0	-0.011778467567637563	0.0	0.0	0.0	0.0	0.0	0.0	-0.022755561824123416	0.2893249818773217	-0.8464611794333905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1831308260886848	0.0	0.0	0.0	0.09924171183084535	-0.07979036458073174	0.0	0.0	0.0	0.0	-0.5125574520628752	0.0	-0.10606578295404956	0.0	-0.08051395576345144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.680309262537608	0.0	0.0	-0.9925512976478785	0.0	0.0	0.0	0.02219845167246881	0.0	0.0	0.0	-0.04468183731660247	0.0	0.0	0.0	-0.6841106589417905	0.0	-0.06286908980570027	0.36279958160303205	0.0	0.0	0.0	0.0	0.0	0.0	0.16079319485846802	0.0	-0.308913262328133	0.0	0.0	0.0	0.0	0.0	0.3917613095948458	-0.8014941501896828	0.0	0.0	0.0	0.6543206714387796	0.0	0.0	0.0	-0.5969074612949044	0.3683228213219213	0.0	0.0	0.0	0.10227996253534066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.37929300889572615	0.0	0.28011985094059644	0.0	0.0	0.0	0.0	0.23801281130169138	0.23964042038173716	0.0	0.0	0.0	-0.5263751301302089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.24479043656265354	-0.4106917208991945	0.0	0.22324831738280793	0.48996953772129026	0.0	0.0	-0.16720396792801961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.511639164595562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08631274588774623	0.05613545835811662	0.0	-0.3744535422883928	0.0	0.0	0.4139951692838006	0.0	0.0	0.0	0.1558357556321439	0.0	0.0	0.0	-0.5036520664580166	0.750217668867491	0.0	0.4020933933408175	0.0	0.0	-0.3724862120579928	0.0	0.0	0.27592564699172667	0.0	0.0	-0.7851369697600603	0.0	0.0	0.41532351343935786	0.0	0.0	-0.34325420820810904	0.0	0.0	0.0	0.0	0.0	0.4343857838386151	-0.10925159088210357	0.0	0.0	-0.07091026206742551	0.0	0.0	0.16492678711889253	0.0	0.0	0.0	0.0	0.0	-0.43987257900874677	0.0	0.0	0.0	0.0	-0.14963793578329876	0.0	0.0	0.0	0.0	0.0	0.0	0.12377174420605386	-0.12964491731030048	0.0	0.0	0.0	0.001922674875831476	0.0	0.0	0.0	0.0	-0.4429226956448564	0.4206787315357624	0.0	-0.07464612834441409	0.0	0.0	0.0	0.0	0.3254454857776783	0.0	-0.23151502279035596	0.015042254736452487	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17119077295458196	0.0	-0.5283695976249874	-0.368899351439289	0.0	-0.14289606432430446	0.0	-0.03185227066646995	0.7001060801078753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.37354604076705167	0.0	0.0	0.0	0.0	0.0	0.310979917335145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3914856497542918	-0.04383717733435333	0.3714911387380147	0.0	0.5149164482676094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2591548974950083	0.0	0.43674151656907473	0.0	-0.4483006881967003	0.0	-0.1514965328387916	0.0	0.23002322045521328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05254589056919301	-0.3620908639720559	-0.21247751736713472	0.45954649788100504	-0.0762009009750424	0.29923630848353194	0.04952031248012567	0.0	0.0	0.0	0.0	0.0	-0.48930594650248804	0.0	0.0	0.0	-0.28714805534393206	0.3120467369233413	0.0	-0.6799435599241406	0.0	0.0	0.0
