"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.5692581	0.1469737	0.4165651	0.2539826	0.3604444	0.2129516	0.3758453	0.2827321	0.5243282	0.6729727
1	0.6057146	0.1182860	0.3331811	0.2211329	0.2487180	0.2131682	0.3679761	0.2994369	0.4986241	0.5276146
2	0.5246859	0.1121864	0.3676641	0.1801522	0.3118897	0.2255891	0.4454419	0.3272447	0.5891680	0.4833533
3	0.6215782	0.0967220	0.4661445	0.1883584	0.2844573	0.2783172	0.4093977	0.3015355	0.6480330	0.5607029
4	0.6107591	0.1081339	0.3991014	0.1790330	0.2305766	0.2147746	0.3972431	0.3774979	0.5347015	0.5814987
5	0.5525248	0.0786063	0.3495912	0.2357838	0.2309202	0.2865726	0.3815787	0.3629509	0.4921628	0.5778716
6	0.5006741	0.1061963	0.4032990	0.2107693	0.2640600	0.2609985	0.3643134	0.3832225	0.5994204	0.5387586
7	0.5006404	0.1004665	0.4899542	0.2428864	0.2792208	0.2243613	0.4462530	0.3489831	0.5386878	0.5426992
8	0.5805837	0.1141308	0.3583799	0.2173683	0.2470527	0.2394407	0.3643617	0.3303543	0.6132881	0.5977610
9	0.5630402	0.0855633	0.4162124	0.1817079	0.2730566	0.2115235	0.4038431	0.3065053	0.5632570	0.6450864
10	0.5964987	0.0790423	0.4428157	0.1550150	0.3166885	0.2647315	0.3974481	0.4151249	0.6006498	0.5313534
11	0.5745635	0.0631926	0.5215481	0.1830041	0.3168799	0.2601337	0.4343406	0.3690206	0.5201924	0.5550502
12	0.5335605	0.0814713	0.3621539	0.1989362	0.2890403	0.2352840	0.3195294	0.2844540	0.5276332	0.5825933
13	0.5367763	0.0846526	0.4697416	0.1728682	0.3505930	0.2242688	0.3551283	0.3208066	0.4810092	0.5227708
14	0.5446499	0.0926465	0.3736426	0.1813740	0.3214190	0.2179531	0.3661475	0.2961849	0.5457292	0.6013884
