"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.9785504	1.0152906	0.9238330	0.9058694	0.2699528	0.5336178	0.7632356	0.7350629	0.2669195	1.0116010
1	0.9766636	0.8561522	1.0023509	0.8359264	0.2403719	0.5446342	0.7251678	0.8712668	0.3130118	0.9315777
2	0.9901865	0.8397603	1.0092024	0.8210475	0.2370187	0.5484588	0.7405796	0.8775068	0.3071614	0.9330197
3	0.9819355	0.8344156	1.0074814	0.8254534	0.2385589	0.5502472	0.7239650	0.8752265	0.3099319	0.9247135
4	0.9654159	0.8310896	1.0036379	0.8186079	0.2352507	0.5435699	0.6991045	0.8620655	0.3021924	0.9116889
5	0.9406668	0.8300797	1.0054538	0.8573956	0.2345788	0.5270773	0.7052994	0.8531884	0.2940066	0.9019920
6	0.9253712	0.8328304	0.9852502	0.8551270	0.2361552	0.5395437	0.7046276	0.8536279	0.2898753	0.8975555
7	0.9029476	0.8382949	0.9782406	0.8404529	0.2400538	0.5370666	0.6847385	0.8616114	0.2810404	0.8921404
8	0.9085482	0.8484418	0.9734964	0.8411625	0.2340093	0.5389839	0.6700808	0.8698040	0.2857593	0.8990052
9	0.9155675	0.8517267	0.9469187	0.8348807	0.2392509	0.5526905	0.6760599	0.8857459	0.2872587	0.8949286
10	0.9073656	0.8596959	0.9504568	0.8298780	0.2329757	0.5470844	0.6580752	0.8927405	0.2781026	0.9079365
11	0.9175194	0.8467517	0.9494339	0.8392450	0.2369001	0.5482322	0.6622272	0.8906072	0.2721840	0.9018742
12	0.9198139	0.8400846	0.9594050	0.8553928	0.2351621	0.5343706	0.6723769	0.8903289	0.2625684	0.9228021
13	0.9310907	0.8384500	0.9298600	0.8466837	0.2369029	0.5388739	0.6672959	0.9013100	0.2635062	0.9225335
14	0.9376253	0.8540211	0.9169482	0.8195852	0.2351030	0.5382958	0.6634084	0.9037822	0.2622326	0.9085829
15	0.9368269	0.8350261	0.9041312	0.8257790	0.2303504	0.5402197	0.6737349	0.9048985	0.2563149	0.9009103
16	0.9202734	0.8283954	0.9063253	0.8214365	0.2357136	0.5406179	0.6661010	0.9041963	0.2576397	0.8875317
17	0.9296336	0.8204195	0.9214500	0.8170593	0.2353802	0.5474736	0.6635112	0.8936099	0.2541360	0.8832962
18	0.9227930	0.8287238	0.9112026	0.8236047	0.2399121	0.5441997	0.6586749	0.8957529	0.2562330	0.8952013
19	0.9258186	0.8203490	0.9295079	0.8145220	0.2431452	0.5477732	0.6573540	0.8896929	0.2524206	0.9004594
20	0.9212273	0.8141087	0.9281726	0.8268802	0.2390175	0.5356007	0.6730619	0.8784525	0.2639890	0.9069774
21	0.9194566	0.7988780	0.9336845	0.8311487	0.2481315	0.5283966	0.6732325	0.8655806	0.2597811	0.9002522
22	0.9084896	0.8117236	0.9357087	0.8436717	0.2489381	0.5301651	0.6952237	0.8579517	0.2615383	0.9119103
23	0.9172582	0.8146943	0.9094608	0.8418493	0.2482456	0.5353858	0.6914792	0.8571261	0.2648687	0.9070115
24	0.9141308	0.8066202	0.9022269	0.8407055	0.2621336	0.5342794	0.6867811	0.8648252	0.2594276	0.9087880
