"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.2997578	0.0842738	0.2736990	1.0140307	0.0637804	0.0554002	0.0700677	0.2055102	0.9980936	1.0323215
1	0.3531876	0.0748774	0.2800250	1.0485454	0.0475544	0.0853456	0.0547490	0.1869374	1.0754476	0.9748237
2	0.3599201	0.1049844	0.2979434	1.0623619	0.0471514	0.0929410	0.0828713	0.1891918	1.0891946	0.9727866
3	0.3702339	0.1318778	0.3112908	1.0606627	0.0470833	0.1009655	0.1082341	0.1992085	1.0905648	0.9682406
4	0.3685704	0.1538642	0.3316426	1.0535622	0.0494760	0.1106286	0.1334395	0.2004607	1.0639378	0.9671508
5	0.3607044	0.1737040	0.3356636	1.0536952	0.0469827	0.1164465	0.1537940	0.1968991	1.0479193	0.9581891
6	0.3670947	0.1866153	0.3346095	1.0426517	0.0464005	0.1221537	0.1775503	0.2014484	1.0578814	0.9529889
7	0.3723785	0.1985774	0.3429141	1.0444702	0.0476046	0.1336347	0.1890968	0.2054733	1.0315614	0.9586073
8	0.3754593	0.2279010	0.3522737	1.0550894	0.0503440	0.1342381	0.1969780	0.2034056	1.0386242	0.9793291
9	0.3726074	0.2434798	0.3546402	1.0553903	0.0485953	0.1376237	0.2281722	0.1973942	1.0339733	0.9997488
10	0.3669465	0.2565021	0.3644797	1.0593321	0.0452425	0.1483941	0.2463226	0.1871954	1.0383874	0.9992468
11	0.3696567	0.2792736	0.3748408	1.0570247	0.0435786	0.1567226	0.2612541	0.1811819	1.0368800	1.0255564
12	0.3595676	0.2977909	0.3862949	1.0485734	0.0447756	0.1600989	0.2694979	0.1851535	1.0461616	1.0348704
13	0.3508513	0.3085709	0.3882478	1.0442588	0.0430218	0.1610282	0.2902917	0.1858943	1.0477190	1.0412426
14	0.3584933	0.3397242	0.3915201	1.0381982	0.0433923	0.1665780	0.3065687	0.1807228	1.0145181	1.0258148
15	0.3634716	0.3628463	0.3902739	1.0424655	0.0433142	0.1624898	0.3115234	0.1779944	0.9987588	1.0116169
16	0.3698679	0.3915647	0.3762248	1.0267931	0.0420812	0.1659477	0.3125369	0.1810629	0.9958062	1.0394914
17	0.3718542	0.3884276	0.3804205	1.0215852	0.0449855	0.1745594	0.3200450	0.1761434	0.9939575	1.0268115
18	0.3786187	0.3983812	0.3836443	1.0359280	0.0438260	0.1818283	0.3289059	0.1792123	0.9982286	1.0634659
19	0.3888477	0.4146436	0.3909012	1.0503141	0.0439076	0.1847693	0.3400104	0.1815967	0.9968250	1.0579615
