"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3537498	0.9777471	0.5780127	0.1395170	0.5949907	0.9997443	0.8143439	0.6004844	0.7212006	1.0661529
1	0.3043942	0.9698441	0.5639986	0.1030037	0.6030625	1.0008532	0.7814694	0.5285428	0.7770952	1.0184143
2	0.3071711	0.9601137	0.5910350	0.1027722	0.5912334	0.9921815	0.7761136	0.5227188	0.7726906	1.0021509
3	0.3220923	0.9719304	0.6222881	0.0992165	0.5789255	0.9782266	0.7876727	0.5149450	0.7853264	1.0119526
4	0.3217731	0.9735291	0.6197423	0.0991074	0.5825887	0.9752053	0.7867935	0.5073622	0.7693074	1.0071988
5	0.3239892	0.9808238	0.6094726	0.0982338	0.5888039	0.9498668	0.7689074	0.5061593	0.7664113	0.9960268
6	0.3183535	0.9745295	0.6193394	0.0961951	0.5975137	0.9325658	0.7774928	0.5134498	0.7805415	1.0112543
7	0.3199981	0.9813739	0.6213364	0.0901709	0.5919888	0.9152843	0.7713833	0.5144776	0.7918660	1.0140220
8	0.3150511	0.9916426	0.6252249	0.0936040	0.5910206	0.8895167	0.7748650	0.5169982	0.7788251	1.0174138
9	0.3056599	0.9810225	0.6276425	0.0896736	0.5814596	0.8798192	0.8068206	0.5288466	0.7880737	1.0372116
10	0.3101772	0.9763500	0.6378215	0.0879393	0.5646747	0.8713424	0.8268287	0.5250062	0.7964453	1.0257809
11	0.3101835	0.9679164	0.6614434	0.0877908	0.5873961	0.8547544	0.8215272	0.5293481	0.7774699	1.0338146
12	0.3163557	0.9663143	0.6622780	0.0883749	0.6092807	0.8313624	0.8206807	0.5341990	0.7854789	1.0401798
13	0.3226707	0.9721108	0.6588033	0.0903955	0.6048551	0.8318624	0.8324778	0.5375991	0.7812115	1.0370639
14	0.3188031	0.9699998	0.6517607	0.0946655	0.6164698	0.8273624	0.8381860	0.5288108	0.7852308	1.0414358
15	0.3162380	0.9745099	0.6586746	0.0948769	0.6333746	0.8035836	0.8333379	0.5334960	0.7831242	1.0556230
16	0.3219477	0.9643533	0.6672864	0.0917439	0.6291504	0.7830774	0.8208745	0.5336450	0.7951518	1.0225212
17	0.3157757	0.9642705	0.6728968	0.0919184	0.6302335	0.7555471	0.8028244	0.5288125	0.7736924	1.0129162
18	0.3140594	0.9534947	0.6759619	0.0965869	0.6253825	0.7383069	0.8054540	0.5303541	0.7721089	1.0155689
19	0.3185409	0.9548717	0.6804449	0.0984349	0.6217025	0.7302099	0.7852849	0.5232028	0.7765637	1.0116402
20	0.3215823	0.9596746	0.6838270	0.1015886	0.5953424	0.7219669	0.7942106	0.5238405	0.7830103	1.0057540
21	0.3276826	0.9725628	0.6976756	0.1010719	0.5746614	0.7171595	0.7824605	0.5264776	0.7914790	1.0107872
22	0.3138811	0.9731163	0.7251018	0.1000866	0.5915745	0.7138831	0.7709689	0.5135933	0.7859756	0.9961736
23	0.3213076	0.9661985	0.7246325	0.1028700	0.5790859	0.7115646	0.7841506	0.5112291	0.7947602	0.9967686
24	0.3208961	0.9604450	0.7186561	0.1051085	0.5731896	0.7163132	0.7699884	0.5078831	0.7935736	0.9930874
25	0.3238311	0.9493891	0.7364039	0.1058530	0.5784926	0.7040705	0.7838822	0.5122384	0.8019720	1.0003553
26	0.3290087	0.9449900	0.7393920	0.1049300	0.6077585	0.6804884	0.7983513	0.5164604	0.8017924	1.0015359
27	0.3186446	0.9462028	0.7481901	0.1052429	0.5965746	0.6842670	0.7977525	0.5056364	0.7985704	1.0059670
28	0.3138970	0.9312362	0.7541238	0.1081001	0.6002035	0.6796886	0.8062517	0.5019171	0.7991851	0.9948262
29	0.3129461	0.9280328	0.7725003	0.1056248	0.6009873	0.6708198	0.7893572	0.4884279	0.7945678	0.9813268
30	0.3144884	0.9328447	0.7635843	0.1054439	0.5944673	0.6561342	0.7785627	0.4810947	0.7940696	0.9769298
31	0.3271076	0.9301362	0.7586291	0.1046955	0.6004535	0.6428576	0.7825912	0.4855444	0.8030849	0.9853884
32	0.3228390	0.9191529	0.7742531	0.1049285	0.6200561	0.6308905	0.7953126	0.4859570	0.8155866	0.9924346
33	0.3262736	0.9112320	0.7837093	0.1093673	0.6143571	0.6294113	0.8085216	0.4918260	0.8247767	0.9931657
34	0.3303656	0.8997413	0.7938800	0.1101252	0.6007471	0.6345907	0.8127851	0.4964845	0.8263599	0.9883745
35	0.3321441	0.8930435	0.7766850	0.1128081	0.5924148	0.6242319	0.8181254	0.4859559	0.8097630	0.9963796
36	0.3270053	0.8847050	0.7733361	0.1102185	0.5852605	0.6075890	0.7921881	0.4758038	0.8111156	1.0015978
37	0.3285853	0.8918520	0.7675744	0.1081012	0.5939090	0.6083078	0.7859014	0.4711763	0.8173374	0.9858973
38	0.3249346	0.9017733	0.7709369	0.1105425	0.6006352	0.5935898	0.7933383	0.4682809	0.8149699	0.9896416
39	0.3247481	0.9173434	0.7711066	0.1159108	0.5993799	0.5883338	0.7835470	0.4589322	0.8204044	0.9900394
