"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.1440961	0.9269195	0.0332019	0.4551347	0.0778322	0.1206687	0.0629874	0.1239626	0.9483083	0.9009956
1	0.1188987	0.9504088	0.0330272	0.4754172	0.0672196	0.0975831	0.0525427	0.1470929	1.0293457	0.9484756
2	0.1179281	0.9517044	0.0304561	0.4836454	0.0696488	0.0912431	0.0570138	0.1481227	1.0123754	0.9313631
3	0.1248808	0.9450728	0.0340751	0.4797011	0.0669257	0.0917400	0.0583423	0.1485375	1.0178423	0.9239947
4	0.1317984	0.9360233	0.0354381	0.4746568	0.0661953	0.0911909	0.0581351	0.1482602	1.0176544	0.9460413
5	0.1280886	0.9445182	0.0329416	0.4748828	0.0656376	0.0852982	0.0587896	0.1449963	1.0180780	0.9436737
6	0.1223053	0.9331803	0.0337548	0.4793788	0.0609717	0.0864432	0.0606972	0.1441237	1.0215584	0.9210792
7	0.1211936	0.9319775	0.0346828	0.4616254	0.0575259	0.0834578	0.0589248	0.1403680	1.0422063	0.9112111
8	0.1232438	0.9091687	0.0344880	0.4625924	0.0575967	0.0809972	0.0609988	0.1358358	1.0219072	0.8981655
9	0.1219409	0.9323610	0.0358971	0.4594447	0.0589417	0.0777587	0.0616899	0.1370292	1.0195912	0.9107322
10	0.1248729	0.9339168	0.0335917	0.4608981	0.0595492	0.0746192	0.0638759	0.1338091	1.0263672	0.9100359
11	0.1196408	0.9163284	0.0330333	0.4632112	0.0665774	0.0737010	0.0691586	0.1306898	1.0522632	0.8877707
12	0.1194776	0.9382647	0.0286830	0.4591550	0.0658941	0.0707559	0.0720080	0.1343819	1.0562240	0.9000631
13	0.1140193	0.9323029	0.0305510	0.4631341	0.0654580	0.0658862	0.0684447	0.1341901	1.0351375	0.9250999
14	0.1153837	0.9510228	0.0292610	0.4700676	0.0630004	0.0680645	0.0678777	0.1344059	1.0359199	0.9177192
15	0.1171250	0.9535293	0.0281490	0.4643878	0.0651865	0.0662915	0.0695174	0.1322727	1.0415472	0.9233104
16	0.1144279	0.9690221	0.0294403	0.4688942	0.0632378	0.0647056	0.0727839	0.1308001	1.0319400	0.9275064
17	0.1128191	0.9687293	0.0337817	0.4755531	0.0635927	0.0678490	0.0716436	0.1275541	1.0362545	0.9304791
18	0.1110206	0.9743550	0.0340921	0.4729601	0.0625242	0.0652654	0.0730817	0.1311029	1.0426052	0.9201651
19	0.1164272	0.9854165	0.0381345	0.4770854	0.0625459	0.0705782	0.0723776	0.1278603	1.0422913	0.9353732
20	0.1191714	0.9723050	0.0350280	0.4868946	0.0634741	0.0705561	0.0701414	0.1279087	1.0294236	0.9391989
21	0.1123078	0.9583079	0.0344215	0.4883652	0.0586949	0.0747480	0.0680062	0.1242295	1.0071174	0.9394955
22	0.1124529	0.9602507	0.0346985	0.5127216	0.0578743	0.0744001	0.0717790	0.1257500	1.0185281	0.9467526
23	0.1156941	0.9405618	0.0335788	0.5124963	0.0549461	0.0759232	0.0697488	0.1236086	1.0331062	0.9329206
24	0.1128394	0.9485830	0.0316079	0.5115348	0.0560882	0.0803855	0.0668781	0.1224124	1.0331651	0.9163403
25	0.1106437	0.9579158	0.0289048	0.5105600	0.0597401	0.0735831	0.0655262	0.1264001	1.0405236	0.9105345
26	0.1112837	0.9432061	0.0262962	0.5265468	0.0592536	0.0741539	0.0657444	0.1270799	1.0522436	0.8864372
27	0.1070694	0.9366819	0.0272370	0.5229979	0.0613304	0.0748701	0.0647975	0.1239055	1.0564193	0.8782554
28	0.1015601	0.9412478	0.0253357	0.5252736	0.0619016	0.0766758	0.0651288	0.1177398	1.0494642	0.8785848
29	0.1002372	0.9510299	0.0235771	0.5180533	0.0638982	0.0796512	0.0662837	0.1152725	1.0804950	0.8894213
30	0.0938687	0.9551465	0.0223308	0.5323687	0.0619988	0.0806025	0.0613670	0.1165500	1.0790741	0.8977524
31	0.0988581	0.9626426	0.0228990	0.5387757	0.0644116	0.0820863	0.0635100	0.1149391	1.0697930	0.8964512
32	0.0944174	0.9652766	0.0232002	0.5273020	0.0609057	0.0824577	0.0609443	0.1155593	1.0861751	0.9048439
33	0.0999348	0.9685013	0.0231781	0.5459722	0.0669915	0.0829023	0.0615664	0.1163219	1.0964755	0.9000431
34	0.1028646	0.9656234	0.0247915	0.5452322	0.0645081	0.0787346	0.0587613	0.1155788	1.0833447	0.9024562
35	0.1043139	0.9687752	0.0250531	0.5277128	0.0682411	0.0740711	0.0596687	0.1135555	1.1020354	0.8910354
36	0.1049858	0.9684295	0.0220454	0.5244268	0.0693801	0.0755915	0.0569960	0.1099474	1.0981248	0.8993892
37	0.0982339	0.9759961	0.0213964	0.5319416	0.0685972	0.0737185	0.0603143	0.1058126	1.0980963	0.8749294
38	0.0958206	0.9662760	0.0233415	0.5529725	0.0710959	0.0651846	0.0596241	0.1039051	1.1067924	0.8938934
39	0.0943817	0.9703258	0.0223004	0.5498764	0.0704713	0.0674258	0.0532113	0.1001976	1.1120503	0.9074479
40	0.0933118	0.9774863	0.0222692	0.5547979	0.0687436	0.0669670	0.0508636	0.0984119	1.1054771	0.9026818
41	0.0934016	0.9667344	0.0244271	0.5590708	0.0660589	0.0643243	0.0490720	0.0984910	1.1070493	0.9030613
42	0.0950334	0.9740068	0.0248661	0.5571669	0.0691900	0.0589964	0.0513006	0.0957981	1.0978609	0.9049920
43	0.0935856	0.9575500	0.0248805	0.5494585	0.0733276	0.0593705	0.0495274	0.0912527	1.0844450	0.8982290
44	0.0934062	0.9600715	0.0251623	0.5524104	0.0746087	0.0601633	0.0517097	0.0931171	1.0891336	0.8989654
45	0.0877730	0.9509742	0.0275194	0.5544988	0.0716457	0.0570294	0.0533847	0.0900615	1.0811148	0.9078315
46	0.0838184	0.9406682	0.0253658	0.5545290	0.0702823	0.0545855	0.0564998	0.0908927	1.0773171	0.9134200
47	0.0825549	0.9369236	0.0242254	0.5617623	0.0686596	0.0516837	0.0561338	0.0902975	1.0716394	0.9353476
48	0.0812273	0.9406693	0.0219610	0.5569564	0.0719269	0.0512089	0.0578340	0.0878510	1.0785527	0.9473100
49	0.0799907	0.9458777	0.0230746	0.5547520	0.0733546	0.0481241	0.0597347	0.0870586	1.0923593	0.9313451
50	0.0821446	0.9476854	0.0221652	0.5544483	0.0738257	0.0500658	0.0603264	0.0893985	1.1154886	0.9465617
51	0.0795286	0.9560077	0.0218420	0.5536734	0.0728703	0.0516356	0.0609211	0.0898951	1.1368345	0.9373862
52	0.0768062	0.9482101	0.0203136	0.5463074	0.0718624	0.0546257	0.0589723	0.0900407	1.1364794	0.9355452
53	0.0713369	0.9451948	0.0196116	0.5366196	0.0728259	0.0521494	0.0604667	0.0859040	1.1299913	0.9485469
54	0.0697689	0.9464884	0.0166557	0.5440832	0.0720157	0.0551187	0.0605460	0.0858894	1.1145070	0.9343641
55	0.0699512	0.9385848	0.0175254	0.5440010	0.0707294	0.0540293	0.0603517	0.0859201	1.0992445	0.9384694
56	0.0745408	0.9322808	0.0171006	0.5491931	0.0751037	0.0486742	0.0632070	0.0864453	1.1255727	0.9472181
57	0.0713031	0.9231349	0.0166304	0.5388437	0.0771187	0.0482327	0.0627075	0.0829238	1.1450189	0.9553907
58	0.0708567	0.9213902	0.0186912	0.5385756	0.0728279	0.0480695	0.0659655	0.0839786	1.1398909	0.9552449
59	0.0735394	0.9314590	0.0183390	0.5394654	0.0704558	0.0433756	0.0632813	0.0812757	1.1501181	0.9708143
60	0.0717506	0.9470709	0.0177729	0.5459209	0.0731489	0.0390362	0.0682143	0.0790976	1.1524349	0.9638313
61	0.0699285	0.9444153	0.0154420	0.5506798	0.0736079	0.0374355	0.0730928	0.0808296	1.1503215	0.9593476
62	0.0630816	0.9536658	0.0166447	0.5584840	0.0724794	0.0373848	0.0762235	0.0784134	1.1567537	0.9511784
