"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	1.0818361	1.0538983	0.8850515	0.6428279	0.7042283	1.0756172	0.8520323	0.7963928	0.3199551	0.8665421
1	1.0283649	0.9574084	0.8543422	0.6551907	0.6987168	0.9718910	0.8546933	0.8009775	0.2896760	0.9625297
2	1.0259685	0.9472429	0.8656635	0.6575478	0.6988258	0.9624416	0.8536430	0.7943694	0.2887577	0.9479317
3	1.0042831	0.9480742	0.8643712	0.6678822	0.7006126	0.9428955	0.8515651	0.8045610	0.2897923	0.9378783
4	1.0001637	0.9354092	0.8659518	0.6733161	0.7105442	0.9200803	0.8582257	0.8197659	0.2845559	0.9292427
5	0.9975691	0.9296023	0.8705700	0.6716524	0.7080585	0.9121748	0.8557010	0.8203850	0.2830803	0.9339450
6	0.9858607	0.9046765	0.8886259	0.6793619	0.7077715	0.9037544	0.8691927	0.8191886	0.2854946	0.9230141
7	1.0023997	0.8901857	0.8825252	0.6805225	0.7266028	0.8846059	0.8862120	0.8280252	0.2903580	0.9239952
8	0.9985222	0.8858577	0.8895075	0.6774753	0.7221186	0.8771569	0.8821815	0.8332687	0.2960914	0.9126506
9	1.0150404	0.8746646	0.8960012	0.6841127	0.7168098	0.8387469	0.8755295	0.8373993	0.2866184	0.9008800
10	0.9784234	0.8800561	0.9144803	0.6890414	0.7272161	0.8203952	0.8774484	0.8284585	0.2909848	0.8930272
11	0.9702497	0.8784849	0.9071807	0.7078478	0.7234292	0.8187485	0.8709212	0.8274129	0.2866610	0.8754890
12	0.9432720	0.8706490	0.8985980	0.7170707	0.7305918	0.7911807	0.8656481	0.8408486	0.2786503	0.8781422
13	0.9444143	0.8546432	0.9067192	0.7313303	0.7262375	0.7861026	0.8614669	0.8573069	0.2754104	0.8876585
14	0.9342206	0.8323021	0.9196149	0.7243129	0.7201574	0.7691956	0.8594736	0.8554528	0.2622577	0.9072240
15	0.9718521	0.8221101	0.9188459	0.7260421	0.7348686	0.7642100	0.8589256	0.8731371	0.2635008	0.8976880
16	0.9476742	0.8127996	0.9147554	0.7248633	0.7491017	0.7580610	0.8520588	0.8679586	0.2631353	0.8989634
17	0.9604070	0.7979932	0.9201306	0.7244661	0.7500939	0.7619763	0.8411749	0.8724871	0.2684192	0.9112299
18	0.9460577	0.7899357	0.9144890	0.7269574	0.7625109	0.7383899	0.8401613	0.8882486	0.2669452	0.9178701
19	0.9471243	0.7903218	0.9114438	0.7192358	0.7583547	0.7304830	0.8483637	0.8895177	0.2598684	0.9156696
20	0.9431897	0.7865291	0.9164519	0.7074648	0.7639485	0.7321222	0.8287449	0.8800948	0.2595290	0.9088755
21	0.9211973	0.7798376	0.9091851	0.7120891	0.7723119	0.7256971	0.8435071	0.8757082	0.2688029	0.9015646
22	0.9510146	0.7868210	0.9159907	0.7163755	0.7780996	0.7225019	0.8392572	0.8698000	0.2599082	0.9081001
23	0.9278360	0.7758690	0.9230597	0.7262274	0.7923904	0.7245481	0.8219896	0.8691438	0.2638775	0.9042622
24	0.9563828	0.7833774	0.9253572	0.7157333	0.7934958	0.7208593	0.8095301	0.8563650	0.2559731	0.9051212
25	0.9411864	0.7701498	0.9021241	0.7194107	0.8083159	0.7288891	0.8216747	0.8674007	0.2686517	0.8898618
26	0.9281544	0.7526463	0.8994744	0.7183300	0.8173219	0.7527329	0.8179465	0.8751485	0.2743332	0.8857674
27	0.9285789	0.7364128	0.8782504	0.7165090	0.8129219	0.7385357	0.8349629	0.8641734	0.2781878	0.8960067
28	0.9219940	0.7336165	0.8687842	0.7058729	0.8007978	0.7174021	0.8389411	0.8516071	0.2750973	0.9047331
29	0.8973880	0.7186250	0.8742933	0.7228998	0.8025003	0.7159090	0.8313084	0.8547190	0.2865554	0.9076707
30	0.9127996	0.7262284	0.8858917	0.7178088	0.8073936	0.6978290	0.8197622	0.8657370	0.2912522	0.9231623
31	0.9058572	0.7255126	0.8973277	0.7170967	0.8163705	0.6961951	0.8150634	0.8646142	0.2936881	0.9225718
32	0.9274918	0.7216230	0.8902728	0.7186682	0.8056460	0.6956710	0.8318279	0.8718185	0.3031477	0.9210898
33	0.9318817	0.7156680	0.8890736	0.7191972	0.8152841	0.6878661	0.8288827	0.8667637	0.2981502	0.9125659
34	0.9581374	0.6975912	0.8904808	0.7195104	0.8064676	0.6864165	0.8189724	0.8674581	0.3007160	0.9170357
35	0.9405437	0.6799201	0.8907114	0.7098577	0.8121626	0.6809010	0.7928881	0.8658915	0.3057346	0.8879372
36	0.9526297	0.6802063	0.8797743	0.7139532	0.7985925	0.6792988	0.7852781	0.8466954	0.3199888	0.8926225
37	0.9528530	0.6777950	0.8763617	0.7188477	0.8059613	0.6662690	0.7922455	0.8347462	0.3181188	0.8821981
38	0.9378779	0.6765388	0.8702512	0.7235597	0.8082383	0.6618775	0.7817584	0.8415640	0.3138451	0.8762453
39	0.9737582	0.6737728	0.8800953	0.7170073	0.8241537	0.6562105	0.7886526	0.8457294	0.3146630	0.8775017
40	0.9899279	0.6746717	0.8879022	0.7148267	0.8217762	0.6552299	0.7827088	0.8505089	0.3073994	0.8821919
