"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4718513	0.5906039	0.5966375	0.7076926	0.6553973	0.6381085	0.5554641	0.2671523	0.0297298	0.1400500
1	0.3490389	0.6980407	0.6499002	0.6093344	0.6323251	0.6773439	0.9481744	0.3074389	0.0419672	0.1570175
2	0.4333491	0.5969178	0.6389665	0.5943042	0.6249303	0.7196314	0.7050157	0.3078303	0.0373754	0.1700635
3	0.4234395	0.5782827	0.5643348	0.5925710	0.5937202	0.6947413	0.7626168	0.2796933	0.0262834	0.1510277
4	0.4313894	0.6176359	0.6722803	0.5809219	0.5604945	0.6118455	0.6190341	0.2433508	0.0323119	0.1645925
5	0.3409224	0.6288126	0.5557484	0.5381059	0.7463698	0.6376474	0.8027310	0.2247959	0.0398298	0.1916518
6	0.4685132	0.6071917	0.6837655	0.5041611	0.7656767	0.7235813	0.7541355	0.2085210	0.0485715	0.2059442
7	0.3948326	0.5499737	0.5972295	0.6092958	0.5245475	0.7330715	0.7818804	0.2572938	0.0392442	0.1542156
8	0.4376904	0.6273359	0.6361490	0.5701152	0.6056700	0.6780041	0.8102190	0.2509960	0.0472278	0.1107708
9	0.4446950	0.5474909	0.6781476	0.5942528	0.7202474	0.7069097	0.6955656	0.2474430	0.0314288	0.1445130
10	0.4599520	0.6244538	0.8657240	0.5651562	0.6753829	0.5819700	0.6980763	0.2882867	0.0259478	0.1659371
11	0.3862394	0.6760727	0.5801257	0.6521241	0.6943772	0.5656663	0.7856598	0.2392198	0.0474419	0.1351908
12	0.3957822	0.6327984	0.6448419	0.6506654	0.6873747	0.5432827	0.7195139	0.2045874	0.0576291	0.1372439
13	0.4261028	0.7246479	0.6649627	0.6689048	0.5676676	0.7250235	0.7880263	0.2447220	0.0349985	0.1662686
14	0.3617618	0.6931824	0.6309226	0.6614951	0.5938337	0.6728441	0.7206011	0.2934907	0.0487399	0.1295076
15	0.3959578	0.6642520	0.6722736	0.6790906	0.6402693	0.6414132	0.7275570	0.2943258	0.0219988	0.0999117
16	0.3301787	0.7026024	0.6784309	0.5681975	0.6170246	0.5487637	0.7428363	0.3335668	0.0523057	0.1477150
