"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.7299304	0.6486007	0.4148527	0.0105344	0.1717172	0.2001308	0.1197321	0.1312509	0.0335703	0.6105376	0.8558471	0.5259110	0.7972094	0.2741427	1.0113010	0.1334724	0.9821428	0.9444981	0.4247274	0.5054729	0.1131156	1.0532897	0.6467599	0.6040925	0.9366028	0.8443999	0.9702794	1.1149610	0.7317872	0.8447658	0.7639645	0.8962530	0.4070348	0.2423402	0.1994294	0.1618686	0.5749740	0.9126832	0.7244226	0.9912294	1.1007738	0.8797845	0.2816735	0.6821679	0.6861469	0.3800601	0.8387586	0.9697525	0.7702728	0.1853957	0.1357169	0.1365337	0.9040049	0.1462542	0.9986975	0.2298397	0.0042588	0.3582908	1.0300334	0.7490486	0.1330445	0.0671149	0.1271467	0.3129997	0.0370126	0.3400248	0.7804443	0.1091991	0.9244475	0.4240654	0.6637274	0.9847310	0.3119975	0.5422161	0.5884731	0.3038017	0.9426177	0.0582751	0.0991455	0.6557714	0.8992096	1.1102655	1.0748013	0.3519959	0.9678962	1.0002771	0.9425419	0.9731852	1.0563391	0.9586941	0.8929196	0.1053650	1.0020786	1.0173369	1.0702631	1.0287933	0.4587352	1.0377604	0.9901129	1.0309500
50	0.9044885	0.6433173	0.7495207	0.0044636	0.2217686	0.3083731	0.1146843	0.1618569	0.0140965	0.8144043	0.5803709	0.4813218	0.8460731	0.3752135	0.9057967	0.1389308	0.9428960	0.8939810	0.4282171	0.4072564	0.1099683	0.9802289	0.6211078	0.4998218	0.8858623	0.8633555	0.8332310	1.0179922	0.9070535	0.9162866	0.8483294	0.8764635	0.3620907	0.2262874	0.0665413	0.1173739	0.5203933	0.9984322	0.7971948	0.8957096	1.0121982	0.7431773	0.2418510	0.5439162	0.6137316	0.3637978	0.8587719	0.8946889	0.6123729	0.1408530	0.0804616	0.0772209	0.8914858	0.1872149	1.0717818	0.1905969	0.0160501	0.5476829	0.9739064	0.7266849	0.1266256	0.0230194	0.1522943	0.3035758	0.0328230	0.4530255	0.8457266	0.1106477	0.9838281	0.8138051	0.8651435	0.8670275	0.2728351	0.4103563	0.8112048	0.3117658	0.8899295	0.0713870	0.1225861	0.6147956	0.9738303	0.9139935	0.8867098	0.3922633	1.1020298	0.9386872	1.0134493	0.8784559	0.8598957	0.8777939	0.9505702	0.0741670	0.9916589	0.9546043	0.9837366	0.9815062	0.3819660	0.9670326	1.0517121	1.0316819
100	0.7149315	0.6053597	0.7184737	0.0120558	0.1874735	0.5579368	0.1542242	0.1937515	0.0087919	0.9961053	0.4506424	0.4635438	0.8035378	0.3415320	0.7490545	0.2150617	0.8947446	0.8303877	0.3978153	0.3427267	0.0795860	0.9963509	0.5384434	0.4547260	0.7898373	0.8253671	0.8449909	1.0262747	0.9758398	0.7753248	0.8268391	0.8120050	0.4052961	0.1883597	0.0599357	0.1230386	0.5420176	1.0772337	0.8993001	0.8034960	0.9843334	0.7914049	0.4760834	0.4649343	0.5430744	0.4165820	0.8319444	0.8761479	0.6091247	0.0576029	0.1324109	0.0524525	0.9313013	0.1743457	1.0592435	0.2175734	0.0238775	0.7230192	0.9581509	0.6624194	0.1310170	0.0141613	0.1540646	0.2239016	0.0305138	0.3684871	1.0380795	0.1467505	1.0106180	0.9796087	0.9432959	0.8828776	0.3044724	0.3684564	0.7296339	0.3463217	1.0376336	0.1010147	0.1150320	0.6038804	1.0122526	1.0190159	1.0033385	0.3101318	1.1206958	0.9258157	0.9288200	0.7731705	0.8641727	0.9442341	0.9432289	0.0757051	1.0061389	0.8364435	1.0294307	0.9522706	0.2577284	1.0063903	1.0594246	0.9486465
150	0.8315135	0.4826391	0.8464780	0.0018937	0.1933671	0.6239705	0.1356340	0.1949152	0.0123359	0.9192438	0.4430623	0.4691403	0.8579930	0.3321961	0.6748303	0.1419690	0.8661270	0.7327156	0.2997724	0.2591751	0.0571769	0.9100444	0.4211151	0.4066455	0.7699487	0.7487692	0.7731114	1.0020390	0.9896898	0.7565873	0.6919920	0.7885562	0.5248888	0.2069878	0.0938203	0.1461607	0.4840916	1.0326248	0.8449218	0.8265628	0.9207092	0.7733441	0.6726761	0.3572746	0.4916014	0.4645437	0.7723926	0.9042542	0.5911344	0.0359750	0.1301113	0.0499555	0.8406819	0.1564902	1.0718366	0.2239637	0.0134942	0.8016604	1.0633140	0.6986788	0.1307925	0.0121563	0.1680398	0.2025805	0.0442781	0.2628244	0.9740842	0.1169029	0.9003609	0.9473028	1.0122573	0.7170237	0.3528525	0.2962324	0.7748140	0.2872862	1.0475562	0.0899459	0.0858089	0.5965028	1.0086128	1.0262001	1.0157888	0.2084998	1.0191298	0.9453727	0.9828657	0.6373908	0.9349885	0.9630886	0.9895144	0.1101021	0.9229479	1.0117220	1.0054716	0.8675210	0.1491888	1.0074668	0.9761214	0.9885418
200	0.6915624	0.4079733	0.8217524	0.0127933	0.2391563	0.6685803	0.1692740	0.1876460	0.0075154	0.9707763	0.4635890	0.4061154	0.7948674	0.2721920	0.5649074	0.1404493	0.8876481	0.7992163	0.3095647	0.2773127	0.0437596	0.8641227	0.3907230	0.3415475	0.7556404	0.8908654	0.7158553	1.0448380	0.9814675	0.7414380	0.5472526	0.7601184	0.6321127	0.2188965	0.0864276	0.2057634	0.3815067	0.9934862	0.8375922	0.7508710	0.9386041	0.6614909	0.7259053	0.2708865	0.4552556	0.4736849	0.7619664	0.9118176	0.5765810	0.0100475	0.2132428	0.0663246	0.7315535	0.1322996	0.9945202	0.2181669	0.0173668	0.7951772	1.0381476	0.7824905	0.1750828	0.0060196	0.2258870	0.2081754	0.0461970	0.2586663	1.0201952	0.1249700	1.0163597	1.0636661	0.9083396	0.7270277	0.3587701	0.2487601	0.7641535	0.2670548	1.1106614	0.1109193	0.1024500	0.6177635	1.0169950	0.9748581	1.0105190	0.2573120	1.0347529	0.9731142	0.9160204	0.5846193	0.9467177	1.0483929	0.9763706	0.1280836	0.9960777	0.9553559	1.0517115	0.8667050	0.1647574	0.9252015	1.0107388	0.9363834
250	0.6371609	0.3959698	0.7679806	0.0062909	0.2284857	0.7544365	0.1592137	0.1855189	0.0051379	0.8680281	0.4199188	0.4345885	0.8013657	0.2541736	0.6036821	0.1419828	0.9586503	0.7873923	0.2581708	0.2943879	0.0392335	0.7955725	0.3273377	0.2767510	0.6355947	0.6837563	0.7053566	0.9630838	0.8861272	0.6316719	0.5188110	0.8147158	0.5162340	0.2084111	0.1095837	0.2461278	0.3756353	0.9484573	0.7703075	0.7403438	0.8785282	0.6386837	0.7584857	0.1985908	0.3615984	0.4704430	0.6975231	0.8988825	0.5743594	0.0163012	0.2780069	0.0749407	0.6170288	0.1325045	1.0351078	0.2152982	0.0322093	0.7760502	0.9790987	0.8760391	0.1814161	0.0000000	0.3366780	0.2474854	0.0593347	0.2509107	0.9786471	0.0943554	0.9958205	1.1239137	1.0072414	0.8301122	0.4016215	0.2551518	0.6612601	0.3244955	0.9581408	0.1045409	0.0915864	0.5682018	1.0597389	1.0248123	0.8975130	0.1917111	1.0742252	0.9926902	0.9656027	0.5883545	0.9638189	1.0420646	1.0480499	0.1462244	1.0003342	0.9304028	1.0446085	0.8048844	0.1716323	0.9890384	1.0606678	0.9144125
300	0.7428992	0.3471333	0.7821318	0.0068370	0.1962975	0.7223801	0.1509139	0.1845415	0.0022573	0.9218956	0.3874257	0.3439442	0.8240247	0.2931175	0.6569329	0.0934413	0.9323084	0.7352788	0.2901319	0.2702902	0.0481075	0.8178465	0.3089647	0.3065379	0.6648985	0.6248500	0.6288762	1.0497023	0.8126393	0.7073224	0.5188404	0.6597947	0.6212347	0.2229015	0.0877191	0.2294528	0.3379845	0.9458449	0.8781216	0.8053634	0.9222006	0.6224852	0.7509460	0.1662078	0.2907335	0.4827825	0.7539627	0.8378306	0.5438419	0.0069278	0.3085174	0.0630990	0.5736590	0.1356492	0.9701901	0.1907692	0.0485074	0.8222658	0.9249316	0.8666484	0.2265588	0.0152260	0.3054528	0.2357084	0.0728782	0.2347734	0.9305649	0.0983752	0.9863882	1.0393801	0.9279233	0.8849877	0.4680298	0.2572284	0.7764954	0.2629186	1.0547793	0.1383629	0.0832281	0.5712679	0.9510337	1.0291094	0.7342662	0.1460122	1.1368931	1.0483042	0.9465009	0.5518655	0.9390114	1.0273018	0.9122791	0.2069753	0.9127246	0.9033962	1.0087602	0.7641710	0.1116613	0.9923383	0.9681061	0.8499397
350	0.6944889	0.3976782	0.7321236	0.0061797	0.1257048	0.7149170	0.1524837	0.0871801	0.0013905	0.9826965	0.4300985	0.3020918	0.7423388	0.2467425	0.6255909	0.0693712	0.9886707	0.8839066	0.2539665	0.2513703	0.0438162	0.8785811	0.2703773	0.3030739	0.6144714	0.7046041	0.7104230	1.0181335	0.9788582	0.6781426	0.6739383	0.7459566	0.6373465	0.2381039	0.1035752	0.2400925	0.3876076	0.8705623	0.8750671	0.6970190	0.9143571	0.6627689	0.7510126	0.2007665	0.3056079	0.4970096	0.7222114	0.7223416	0.5732459	0.0089470	0.2874709	0.0584134	0.6119418	0.1457267	1.0276696	0.1815855	0.0247472	0.8764187	0.9396776	0.9109464	0.1759553	0.0058445	0.2801078	0.2182240	0.0863995	0.2380906	0.9062651	0.0985743	1.0484384	0.9414955	0.9668747	0.7335365	0.4578005	0.2367655	0.7896793	0.3297955	1.0151892	0.1046743	0.0953398	0.6109874	0.8814882	1.0142660	0.5707851	0.1314355	1.0012540	1.0399088	0.8653677	0.6019300	0.9575213	1.0637436	0.8703132	0.1620373	0.9511908	0.9777436	0.9403492	0.8702435	0.1033577	0.9458188	1.0748289	0.8543123
400	0.7821728	0.4411647	0.7540967	0.0090275	0.0997298	0.7149792	0.1398850	0.0567668	0.0023248	1.0565344	0.3704456	0.3307177	0.6162631	0.3048344	0.6568481	0.0688823	0.8750903	0.7120389	0.2697291	0.2313172	0.0299475	0.8625700	0.2622971	0.3115862	0.5751769	0.7136088	0.6790373	1.0043854	0.9320238	0.6355471	0.4859484	0.7057430	0.6242479	0.2389048	0.1152979	0.2452927	0.4165041	0.9444479	0.7666961	0.7686552	0.9253430	0.7132619	0.6732532	0.1664232	0.2915680	0.5814991	0.7441698	0.9021404	0.6052806	0.0141529	0.3311162	0.0808941	0.6060087	0.2048800	1.0675858	0.1741940	0.0350462	0.8017031	1.0515301	0.9106629	0.1680124	0.0085472	0.2879862	0.2052215	0.0631096	0.2019498	0.9355962	0.0745394	1.0077696	1.0626139	1.0090313	0.7451151	0.4472724	0.2093000	0.6741153	0.2976522	0.9306351	0.0864145	0.0667303	0.5971667	0.9370088	1.0553187	0.5913753	0.1281208	1.0449872	1.0533094	0.9230250	0.6325002	0.9750893	1.0506236	0.9012431	0.1759108	1.0195986	0.9811620	0.8847897	0.8711319	0.1151637	0.8767203	1.0400706	0.8758384
