G3	G1	-
G2	G1	+
G3	G2	+
G3	G4	+
G2	G4	+
G2	G5	+
G3	G5	+
G3	G6	+
G2	G6	+
G2	G7	+
G3	G7	+
G2	G8	+
G3	G8	-
G3	G9	-
G2	G9	+
G3	G10	-
G2	G10	+
G2	G11	+
G3	G11	-
G3	G12	+
G3	G13	+
G3	G14	+
G3	G15	+
G3	G16	-
G3	G17	+
G22	G17	-
G22	G18	-
G3	G18	+
G3	G19	+
G22	G19	-
G22	G20	-
G3	G20	+
G22	G21	-
G3	G21	+
G22	G23	+
G22	G24	-
G22	G25	-
G22	G26	+
G22	G27	-
G22	G28	-
G22	G29	-
G22	G30	-
G22	G31	-
G22	G32	-
G22	G33	-
G22	G34	+
G22	G35	+
G22	G36	+
G22	G37	-
G22	G38	-
G22	G39	-
G69	G39	+
G22	G40	-
G41	G40	+
G22	G41	-
G44	G42	+
G41	G42	+
G43	G42	+
G22	G42	-
G22	G43	-
G44	G43	+
G43	G45	+
G44	G45	+
G43	G46	+
G44	G46	+
G44	G47	+
G43	G47	+
G44	G48	+
G43	G48	+
G43	G49	+
G44	G49	+
G43	G50	+
G44	G50	+
G43	G51	+
G44	G51	+
G43	G52	+
G44	G52	+
G44	G53	+
G43	G53	+
G43	G54	+
G44	G54	+
G44	G55	+
G43	G55	+
G44	G56	+
G59	G56	-
G43	G56	+
G44	G57	+
G59	G57	-
G43	G57	+
G43	G58	+
G44	G58	+
G64	G60	-
G43	G60	+
G44	G60	+
G62	G61	+
G64	G61	+
G44	G61	-
G43	G61	-
G66	G61	-
G69	G61	-
G66	G62	-
G64	G62	+
G44	G62	-
G69	G62	-
G43	G62	-
G69	G63	-
G64	G63	+
G43	G63	-
G44	G63	-
G66	G63	-
G62	G63	+
G43	G65	-
G66	G65	-
G69	G65	-
G62	G65	+
G64	G65	+
G44	G65	-
G22	G67	-
G66	G67	+
G64	G68	-
G22	G68	-
G75	G70	+
G69	G70	-
G66	G70	-
G64	G70	-
G69	G71	-
G62	G71	+
G62	G72	+
G69	G72	-
G62	G73	+
G69	G73	-
G64	G74	+
G69	G74	+
G75	G74	+
G22	G76	-
G64	G76	+
G69	G77	+
G69	G78	+
G69	G79	-
G64	G80	+
G69	G81	+
G69	G82	-
G64	G83	+
G69	G84	+
G69	G85	-
G41	G86	+
G69	G87	+
G69	G88	-
G41	G89	+
G68	G90	-
G69	G91	-
G69	G92	-
G69	G93	-
G59	G94	+
G64	G95	+
G69	G96	-
G62	G97	-
G69	G98	+
G62	G99	+
G69	G100	-
