Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4036349	0.0540082	0.9999986	0.9999946	0.2228893	0.9999959	0.5040727	0.9915155	0.9999984	0.9846281	0.5512353	0.9490607	0.0643828	0.9999993	0.9999897	0.7430915	0.9905750	0.9623168	0.6259355	0.0451147	0.9999598	0.9810269	0.5980055	0.1173604	0.8422688	0.0402206	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064990	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867665	0.5799552	0.9889370	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954077	0.1969918	0.9009314	0.8983157	0.6956343	0.9912261	0.5918467	0.9053420	0.3606050	0.7611866	0.2862727	0.0852059	0.2584592	0.0858762	0.3592598	0.2945572	0.2370857	0.6345818	0.0067998	0.4658934	0.9486560	0.2711067	1.0000000	0.0875003	0.0217897	1.0000000	0.1598797	0.3900729	0.4969330	0.6845837	0.1130526	0.4049190	0.2978846	0.2486582	0.0819686	0.9459161	0.1716164	0.1519375	0.2483625	0.3494061	0.5647324	0.1053431	0.5061319	1.0000000	0.0502116	0.0019071	0.5253025	0.0300196	0.0154085	0.1193453	0.9980206	0.5389728
50	0.1518479	0.3943154	0.4443656	0.4776480	0.1108011	0.9996894	0.9140025	0.9698646	0.9996663	0.9513556	0.7094872	0.3901056	0.0673367	0.3618669	0.9995534	0.7248764	0.9112893	0.9330892	0.3434234	0.0925577	0.8820367	0.9293747	0.6737688	0.2091780	0.5680693	0.5710562	0.0100837	0.9435509	0.9924891	1.0000000	0.9981688	0.8058938	0.4788435	0.8839171	0.9474944	0.9999637	0.9986501	0.4594234	0.7863651	0.5063852	0.4486654	0.9512502	0.6016503	0.9529236	0.9490055	0.2235478	0.8847051	0.9989819	0.9874988	0.1968259	0.3960791	0.7395257	0.7130007	0.9940770	0.4179938	0.9827569	0.6848897	0.8132821	0.2862728	0.0921653	0.2687831	0.0923808	0.3765447	0.5430017	0.2414221	0.6348977	0.0214517	0.4893294	0.8077568	0.3000876	1.0000000	0.1032575	0.0223167	1.0000000	0.1831497	0.5007717	0.4842027	0.3290742	0.1130527	0.4029224	0.2978847	0.2486582	0.0456037	0.7117573	0.1716164	0.1419723	0.1326970	0.3494061	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6121622	0.0300197	0.8873677	0.1193453	0.9980205	0.5389729
100	0.0572420	0.4732382	0.2376776	0.3052405	0.0403218	0.9935205	0.9864958	0.8959917	0.9897154	0.8632041	0.8623944	0.1438555	0.1333566	0.1905352	0.9916380	0.6064080	0.7453126	0.8547222	0.1593863	0.3013569	0.7589952	0.7962844	0.6535615	0.3591085	0.4315084	0.7858770	0.0806384	0.9007620	0.9696667	1.0000000	0.9938075	0.7768335	0.3804439	0.7750016	0.7761440	0.9999618	0.9745664	0.3623416	0.7863651	0.3978942	0.2990432	0.8588745	0.5244277	0.8420747	0.9489313	0.1408829	0.8397817	0.9831143	0.9269858	0.1939945	0.3184217	0.4429284	0.6801668	0.9883232	0.2940542	0.9866354	0.9660587	0.8318815	0.2862728	0.1061035	0.3048544	0.2320885	0.3965563	0.6557311	0.2795447	0.6386273	0.3277240	0.5574623	0.7254530	0.3249476	1.0000000	0.1329790	0.0303503	1.0000000	0.2377778	0.5667012	0.4418141	0.2387869	0.1130528	0.3962606	0.2978847	0.2486583	0.0417318	0.3230414	0.1716164	0.0881505	0.1215931	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6383428	0.0300197	0.8969227	0.1193453	0.9980205	0.5389730
150	0.0216870	0.4915417	0.1597549	0.2204253	0.0163946	0.9783799	0.9968600	0.8258029	0.9615599	0.7946002	0.9333532	0.0534560	0.2727346	0.1442562	0.9723190	0.4971482	0.6828113	0.7965549	0.1013350	0.4854398	0.5821819	0.7012245	0.6265697	0.4425757	0.3642321	0.8726334	0.2507858	0.8015646	0.9038269	1.0000000	0.9829355	0.7210263	0.3314937	0.6721104	0.6850057	0.9999615	0.9250805	0.3218909	0.7863651	0.3652515	0.2314112	0.8002251	0.4490418	0.7644063	0.9489097	0.0841663	0.8001689	0.9514027	0.8457667	0.1875229	0.3032315	0.3699472	0.6477078	0.9792137	0.2630001	0.9868297	0.9960138	0.8385219	0.2862728	0.1152313	0.3413272	0.4506399	0.4055881	0.7112905	0.3359141	0.6461438	0.6641179	0.6100701	0.7019950	0.3360655	1.0000000	0.1502083	0.0471713	1.0000000	0.2804443	0.6148432	0.3898432	0.2147754	0.1130528	0.3876473	0.2978847	0.2486583	0.0413196	0.1540029	0.1716164	0.0536667	0.1205196	0.3494062	0.5647323	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6462339	0.0300197	0.8970274	0.1193453	0.9980205	0.5389730
200	0.0083235	0.4957866	0.1298231	0.1736970	0.0084987	0.9637943	0.9984389	0.7827937	0.9338715	0.7586185	0.9642136	0.0215993	0.3811584	0.1316188	0.9525672	0.4454489	0.6635687	0.7676027	0.0835613	0.5834115	0.4606930	0.6552125	0.6110169	0.4803948	0.3326909	0.9074759	0.3881814	0.7184319	0.8382683	1.0000000	0.9721424	0.6778090	0.3066963	0.6108804	0.6523391	0.9999614	0.8836363	0.3032989	0.7863651	0.3555245	0.2063214	0.7722087	0.4106302	0.7260965	0.9489036	0.0567259	0.7788536	0.9249445	0.7892230	0.1813478	0.2993028	0.3539438	0.6301721	0.9728561	0.2538121	0.9868394	0.9990601	0.8408927	0.2862728	0.1196637	0.3659062	0.5845923	0.4091067	0.7393009	0.3784632	0.6533295	0.8033412	0.6383867	0.6953717	0.3407995	1.0000000	0.1581409	0.0617820	1.0000000	0.3050527	0.6445854	0.3440539	0.2077380	0.1130528	0.3794521	0.2978847	0.2486583	0.0412757	0.0932393	0.1716164	0.0382558	0.1204121	0.3494062	0.5647323	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6486124	0.0300197	0.8970286	0.1193453	0.9980205	0.5389730
250	0.0033007	0.4967710	0.1182123	0.1510019	0.0059038	0.9547073	0.9987259	0.7610586	0.9171432	0.7427016	0.9773881	0.0104614	0.4383517	0.1281285	0.9389359	0.4252878	0.6577628	0.7553133	0.0781346	0.6272995	0.3998299	0.6360598	0.6038663	0.4963817	0.3184681	0.9214317	0.4617629	0.6720962	0.7970330	1.0000000	0.9651526	0.6538490	0.2946621	0.5804481	0.6413802	0.9999614	0.8591981	0.2949923	0.7863651	0.3526285	0.1974039	0.7599099	0.3950173	0.7091733	0.9489018	0.0446419	0.7694437	0.9095627	0.7587213	0.1773697	0.2980747	0.3494935	0.6226226	0.9694643	0.2507555	0.9868399	0.9994305	0.8417391	0.2862728	0.1215677	0.3798502	0.6476026	0.4104200	0.7531184	0.4032990	0.6582521	0.8507654	0.6517690	0.6935029	0.3427875	1.0000000	0.1615365	0.0702153	1.0000000	0.3175472	0.6604927	0.3103546	0.2053286	0.1130528	0.3730088	0.2978847	0.2486583	0.0412710	0.0721563	0.1716164	0.0317643	0.1204000	0.3494062	0.5647322	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6493293	0.0300197	0.8970286	0.1193453	0.9980205	0.5389730
300	0.0014129	0.4969993	0.1137032	0.1410269	0.0050509	0.9501710	0.9987923	0.7511698	0.9091921	0.7362791	0.9829579	0.0065759	0.4638025	0.1271540	0.9311955	0.4179272	0.6559975	0.7505052	0.0764743	0.6454292	0.3732036	0.6286695	0.6009128	0.5028941	0.3122439	0.9270121	0.4949657	0.6505754	0.7761199	1.0000000	0.9615077	0.6425242	0.2890870	0.5666591	0.6377261	0.9999614	0.8469098	0.2914755	0.7863651	0.3517657	0.1942733	0.7547274	0.3891917	0.7020855	0.9489013	0.0395410	0.7656807	0.9020270	0.7441757	0.1752627	0.2976591	0.3480671	0.6197047	0.9678627	0.2497054	0.9868399	0.9994953	0.8420413	0.2862728	0.1223319	0.3870723	0.6744900	0.4109003	0.7597383	0.4161390	0.6611085	0.8664650	0.6576836	0.6929754	0.3436163	1.0000000	0.1629371	0.0741683	1.0000000	0.3234565	0.6682625	0.2882320	0.2043512	0.1130528	0.3686029	0.2978847	0.2486583	0.0412705	0.0648982	0.1716164	0.0290862	0.1203981	0.3494062	0.5647322	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6495454	0.0300197	0.8970286	0.1193453	0.9980205	0.5389730
350	0.0007034	0.4970523	0.1119570	0.1369183	0.0047703	0.9481714	0.9988111	0.7469575	0.9058739	0.7338316	0.9852965	0.0052217	0.4741484	0.1268789	0.9272489	0.4153192	0.6554530	0.7487149	0.0759645	0.6525614	0.3623755	0.6259455	0.5997676	0.5054797	0.3095832	0.9292405	0.5086711	0.6415128	0.7666802	1.0000000	0.9598252	0.6376355	0.2865992	0.5607593	0.6365014	0.9999614	0.8412490	0.2900555	0.7863651	0.3515083	0.1931804	0.7526012	0.3871051	0.6992164	0.9489012	0.0374442	0.7642610	0.8986719	0.7377207	0.1742628	0.2975157	0.3475876	0.6186411	0.9671574	0.2493445	0.9868399	0.9995118	0.8421492	0.2862728	0.1226252	0.3906125	0.6853940	0.4110734	0.7628317	0.4223354	0.6626206	0.8716874	0.6601879	0.6928264	0.3439600	1.0000000	0.1635004	0.0758168	1.0000000	0.3261259	0.6718409	0.2747905	0.2039029	0.1130528	0.3658845	0.2978847	0.2486583	0.0412704	0.0624046	0.1716164	0.0279943	0.1203977	0.3494062	0.5647322	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6496105	0.0300197	0.8970286	0.1193453	0.9980205	0.5389730
400	0.0004367	0.4970646	0.1112837	0.1352995	0.0046778	0.9473546	0.9988170	0.7452424	0.9045912	0.7329341	0.9862730	0.0047501	0.4781268	0.1268004	0.9253632	0.4144121	0.6552825	0.7480701	0.0758074	0.6552734	0.3581719	0.6249718	0.5993418	0.5064860	0.3084668	0.9301292	0.5140273	0.6379203	0.7627118	1.0000000	0.9591046	0.6356438	0.2855203	0.5583329	0.6360891	0.9999614	0.8387809	0.2895032	0.7863651	0.3514314	0.1928008	0.7517461	0.3863757	0.6980838	0.9489011	0.0365989	0.7637454	0.8972656	0.7349886	0.1738195	0.2974664	0.3474251	0.6182665	0.9668607	0.2492214	0.9868399	0.9995169	0.8421877	0.2862728	0.1227342	0.3922866	0.6896712	0.4111351	0.7642500	0.4251975	0.6633782	0.8734370	0.6612162	0.6927842	0.3441020	1.0000000	0.1637226	0.0764571	1.0000000	0.3272938	0.6734240	0.2670707	0.2036848	0.1130528	0.3643313	0.2978847	0.2486583	0.0412704	0.0615492	0.1716164	0.0275530	0.1203976	0.3494062	0.5647322	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.6496302	0.0300197	0.8970286	0.1193453	0.9980205	0.5389730
