"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3169120	0.9945038	1.0000000	0.6008875	0.7825423	0.8950615	0.9962030	0.2161124	0.6081013	0.8267613	0.4299207	0.9092133	0.9231490	0.9991944	0.9197584	0.4482842	0.0278438	0.9964822	0.5945707	0.9999735	0.9992839	1.0000000	0.9750828	0.0976984	0.0697357	0.9879241	0.0054293	0.4875870	0.5016618	0.5281069	0.3465271	0.4148204	0.1053829	0.5911474	0.9999753	0.6216179	0.4188676	0.0564836	0.5095622	0.4846585	0.0802734	0.5056721	0.9459593	1.0000000	0.8816653	0.6804361	0.6349093	0.9632440	0.9673871	0.4109209	0.8786942	0.9724270	0.5440085	0.8812746	0.9999809	0.7768063	0.5485066	0.9014723	1.0000000	0.5982909	0.0027020	0.0140597	0.5755645	1.0000000	0.0759287	1.0000000	0.5378799	0.1881887	1.0000000	0.2152144	0.1680627	0.0062542	0.0547087	0.9999999	1.0000000	0.9781425	0.9083404	0.9999826	0.3086999	0.9998765	0.5500695	0.4001423	0.6148898	0.9972483	0.0075724	0.0341794	0.7926016	0.0434145	0.1057120	0.9128094	0.0118043	0.2341879	0.0294958	0.9989952	0.9706118	0.0576122	0.9999966	0.9954167	0.0292552	0.0692974
50	0.3169163	0.9945041	1.0000000	0.6008916	0.7825424	0.8950763	0.9962030	0.2161124	0.6081015	0.8267618	0.4299288	0.9092136	0.9231490	0.9991946	0.9197600	0.4482835	0.2952452	0.9964822	0.5443284	0.7408205	0.9992839	1.0000000	0.9750829	0.0976979	0.0472863	0.9898418	0.0054264	0.4312963	0.5016618	0.4523465	0.3465202	0.4148201	0.1053731	0.6134393	0.9999766	0.7167332	0.4188676	0.0350644	0.5095622	0.4846584	0.0802734	0.6380751	0.9443557	0.8943485	0.8800242	0.6772918	0.6301605	0.9736344	0.9668467	0.4316464	0.8769874	0.9724062	0.6397907	0.8903092	0.9999809	0.7728752	0.5483909	0.9423981	1.0000000	0.6022936	0.0030817	0.0105580	0.5670459	0.5502590	0.0758681	0.8391116	0.5303247	0.3222607	1.0000000	0.2273732	0.1352645	0.0062456	0.0546913	1.0000000	1.0000000	0.9566956	0.9083437	0.9999836	0.3086963	0.9997352	0.5500695	0.4001419	0.5739084	0.9980934	0.0075723	0.0341792	0.7926016	0.0434145	0.1056956	0.9024529	0.0078383	0.1833524	0.0294957	0.9989956	0.9753665	0.0576114	0.9999970	0.9954198	0.0292550	0.0499707
100	0.3169179	0.9945042	1.0000000	0.6008930	0.7825424	0.8950824	0.9962030	0.2161124	0.6081016	0.8267620	0.4299323	0.9092137	0.9231490	0.9991946	0.9197606	0.4482832	0.6164716	0.9964822	0.4806887	0.4261040	0.9992839	1.0000000	0.9750829	0.0976978	0.0258941	0.9919063	0.0054252	0.3688483	0.5016618	0.3881492	0.3465170	0.4148200	0.1053688	0.6389370	0.9999771	0.8164345	0.4188676	0.0147421	0.5095622	0.4846583	0.0802734	0.7132893	0.9342238	0.7532885	0.8679655	0.6543775	0.5973983	0.9776259	0.9628417	0.3986612	0.8629548	0.9722071	0.7511991	0.8949680	0.9999808	0.7441821	0.5473823	0.9727534	1.0000000	0.6541213	0.0050281	0.0061394	0.5242100	0.3351955	0.0709301	0.7324643	0.4882360	0.5964965	1.0000000	0.2847607	0.0938554	0.0062170	0.0546529	0.9999999	1.0000000	0.7054259	0.9083451	0.9999840	0.3086947	0.9939230	0.5500695	0.4001418	0.4198075	0.9986705	0.0075723	0.0341792	0.7926016	0.0434145	0.1056885	0.7899014	0.0036830	0.1356498	0.0294957	0.9989957	0.9546853	0.0576111	0.9999983	0.9954211	0.0292549	0.0269061
150	0.3169186	0.9945042	1.0000000	0.6008935	0.7825424	0.8950848	0.9962031	0.2161124	0.6081016	0.8267621	0.4299338	0.9092138	0.9231490	0.9991946	0.9197608	0.4482831	0.8106015	0.9964822	0.4398918	0.2340420	0.9992839	1.0000000	0.9750829	0.0976977	0.0159567	0.9930237	0.0054247	0.3343158	0.5016618	0.3619341	0.3465155	0.4148200	0.1053670	0.6534352	0.9999773	0.8685543	0.4188676	0.0053875	0.5095622	0.4846583	0.0802734	0.7069055	0.9163120	0.6576976	0.8428947	0.6103138	0.5358081	0.9734140	0.9543160	0.3205341	0.8325744	0.9716794	0.8144527	0.8919195	0.9999802	0.6893613	0.5449034	0.9803303	1.0000000	0.7107880	0.0073544	0.0033305	0.4824995	0.2898638	0.0619845	0.6994956	0.4319197	0.6759830	1.0000000	0.3457611	0.0674608	0.0061874	0.0546163	0.9999999	1.0000000	0.3779625	0.9083457	0.9999841	0.3086941	0.9644858	0.5500695	0.4001418	0.2923044	0.9988575	0.0075722	0.0341792	0.7926016	0.0434145	0.1056855	0.6650160	0.0015437	0.1139618	0.0294957	0.9989957	0.9120625	0.0576110	0.9999993	0.9954216	0.0292549	0.0131343
200	0.3169188	0.9945042	1.0000000	0.6008937	0.7825424	0.8950858	0.9962031	0.2161124	0.6081016	0.8267621	0.4299344	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9084036	0.9964822	0.4180899	0.1365799	0.9992839	1.0000000	0.9750829	0.0976977	0.0121259	0.9935340	0.0054245	0.3183974	0.5016618	0.3530227	0.3465148	0.4148200	0.1053662	0.6602605	0.9999773	0.8914391	0.4188676	0.0018308	0.5095622	0.4846583	0.0802734	0.6785649	0.8968992	0.6038774	0.8104677	0.5603211	0.4654002	0.9663546	0.9433106	0.2499937	0.7939371	0.9708851	0.8419903	0.8861121	0.9999791	0.6289502	0.5412881	0.9758275	1.0000000	0.7360074	0.0089519	0.0019002	0.4657586	0.2820290	0.0560093	0.6910252	0.3880748	0.6906301	1.0000000	0.3820435	0.0534729	0.0061695	0.0545946	0.9999998	1.0000000	0.1990193	0.9083459	0.9999842	0.3086938	0.9254087	0.5500695	0.4001417	0.2286395	0.9989086	0.0075722	0.0341792	0.7926016	0.0434145	0.1056842	0.6081484	0.0006333	0.1058171	0.0294957	0.9989957	0.8804865	0.0576110	0.9999998	0.9954218	0.0292549	0.0063149
250	0.3169189	0.9945042	1.0000000	0.6008938	0.7825424	0.8950862	0.9962031	0.2161124	0.6081016	0.8267622	0.4299347	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9537268	0.9964822	0.4073787	0.0912040	0.9992839	1.0000000	0.9750829	0.0976977	0.0107702	0.9937510	0.0054244	0.3116424	0.5016618	0.3502303	0.3465145	0.4148200	0.1053659	0.6631978	0.9999774	0.9007593	0.4188676	0.0005951	0.5095622	0.4846583	0.0802734	0.6541162	0.8810101	0.5761262	0.7781782	0.5170339	0.4036535	0.9597484	0.9327993	0.2053493	0.7567429	0.9700338	0.8505692	0.8806407	0.9999776	0.5790999	0.5373911	0.9674227	1.0000000	0.7412165	0.0098498	0.0012703	0.4659100	0.2807916	0.0534199	0.6890174	0.3616004	0.6931234	1.0000000	0.3986461	0.0466755	0.0061609	0.0545843	0.9999997	1.0000000	0.1273311	0.9083460	0.9999842	0.3086937	0.8985870	0.5500695	0.4001417	0.2023594	0.9989216	0.0075722	0.0341792	0.7926016	0.0434145	0.1056836	0.5899133	0.0002792	0.1030217	0.0294957	0.9989957	0.8653685	0.0576110	0.9999999	0.9954219	0.0292549	0.0032244
300	0.3169190	0.9945042	1.0000000	0.6008938	0.7825424	0.8950864	0.9962031	0.2161125	0.6081016	0.8267622	0.4299348	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9737719	0.9964822	0.4023597	0.0710927	0.9992839	1.0000000	0.9750829	0.0976977	0.0103129	0.9938401	0.0054244	0.3089042	0.5016618	0.3493929	0.3465143	0.4148200	0.1053657	0.6643970	0.9999774	0.9044104	0.4188676	0.0001877	0.5095622	0.4846583	0.0802734	0.6383167	0.8702467	0.5625316	0.7512809	0.4849994	0.3578550	0.9548949	0.9246491	0.1814099	0.7263814	0.9693119	0.8508942	0.8765602	0.9999762	0.5442515	0.5339612	0.9596622	1.0000000	0.7390801	0.0103339	0.0010358	0.4717163	0.2806058	0.0525299	0.6885613	0.3476780	0.6935388	1.0000000	0.4053091	0.0435331	0.0061574	0.0545800	0.9999997	1.0000000	0.1025233	0.9083461	0.9999842	0.3086936	0.8850885	0.5500695	0.4001417	0.1923612	0.9989248	0.0075722	0.0341792	0.7926016	0.0434145	0.1056834	0.5849591	0.0001486	0.1021112	0.0294957	0.9989958	0.8595361	0.0576110	1.0000000	0.9954219	0.0292549	0.0018942
350	0.3169190	0.9945042	1.0000000	0.6008938	0.7825424	0.8950864	0.9962031	0.2161125	0.6081016	0.8267622	0.4299349	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9823843	0.9964822	0.4000766	0.0624538	0.9992839	1.0000000	0.9750829	0.0976977	0.0101633	0.9938759	0.0054244	0.3078249	0.5016618	0.3491483	0.3465143	0.4148200	0.1053657	0.6648699	0.9999774	0.9058097	0.4188676	0.0000580	0.5095622	0.4846583	0.0802734	0.6293277	0.8638554	0.5560906	0.7316791	0.4635981	0.3276053	0.9518288	0.9192025	0.1695273	0.7041273	0.9687958	0.8485451	0.8738885	0.9999751	0.5222788	0.5313543	0.9540392	1.0000000	0.7357046	0.0105972	0.0009729	0.4774915	0.2805788	0.0522715	0.6884602	0.3409363	0.6936071	1.0000000	0.4078028	0.0421261	0.0061561	0.0545783	0.9999997	1.0000000	0.0946346	0.9083461	0.9999842	0.3086936	0.8793057	0.5500695	0.4001417	0.1886949	0.9989256	0.0075722	0.0341792	0.7926016	0.0434145	0.1056833	0.5837304	0.0001021	0.1018245	0.0294957	0.9989958	0.8575366	0.0576110	1.0000000	0.9954219	0.0292549	0.0013407
400	0.3169190	0.9945042	1.0000000	0.6008938	0.7825424	0.8950865	0.9962031	0.2161125	0.6081016	0.8267622	0.4299349	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9860148	0.9964822	0.3990582	0.0588212	0.9992839	1.0000000	0.9750829	0.0976977	0.0101152	0.9938902	0.0054243	0.3074072	0.5016618	0.3490779	0.3465142	0.4148200	0.1053657	0.6650519	0.9999774	0.9063391	0.4188676	0.0000176	0.5095622	0.4846583	0.0802734	0.6245681	0.8603932	0.5531094	0.7188023	0.4503244	0.3092609	0.9500835	0.9159336	0.1638317	0.6890222	0.9684709	0.8459697	0.8722890	0.9999743	0.5093737	0.5295812	0.9504728	1.0000000	0.7330458	0.0107410	0.0009732	0.4816067	0.2805750	0.0522106	0.6884382	0.3378374	0.6936181	1.0000000	0.4087010	0.0415098	0.0061556	0.0545776	0.9999997	1.0000000	0.0922594	0.9083461	0.9999842	0.3086936	0.8770477	0.5500695	0.4001417	0.1873726	0.9989258	0.0075722	0.0341792	0.7926016	0.0434145	0.1056832	0.5834421	0.0000859	0.1017364	0.0294957	0.9989958	0.8568968	0.0576110	1.0000000	0.9954220	0.0292549	0.0011157
450	0.3169190	0.9945042	1.0000000	0.6008938	0.7825424	0.8950865	0.9962031	0.2161125	0.6081016	0.8267622	0.4299349	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9875252	0.9964822	0.3986102	0.0573167	0.9992839	1.0000000	0.9750829	0.0976977	0.0101000	0.9938959	0.0054243	0.3072475	0.5016618	0.3490579	0.3465142	0.4148200	0.1053656	0.6651206	0.9999774	0.9065378	0.4188676	0.0000053	0.5095622	0.4846583	0.0802734	0.6221642	0.8586341	0.5517530	0.7110056	0.4425569	0.2988432	0.9491610	0.9141203	0.1611470	0.6793536	0.9682851	0.8439777	0.8713943	0.9999738	0.5021884	0.5284752	0.9483982	1.0000000	0.7313514	0.0108185	0.0009901	0.4841270	0.2805744	0.0522025	0.6884334	0.3364609	0.6936199	1.0000000	0.4090176	0.0412441	0.0061554	0.0545774	0.9999997	1.0000000	0.0915708	0.9083461	0.9999842	0.3086936	0.8762156	0.5500695	0.4001417	0.1868991	0.9989258	0.0075722	0.0341792	0.7926016	0.0434145	0.1056832	0.5833769	0.0000804	0.1017098	0.0294957	0.9989958	0.8567005	0.0576110	1.0000000	0.9954220	0.0292549	0.0010258
500	0.3169190	0.9945042	1.0000000	0.6008938	0.7825424	0.8950865	0.9962031	0.2161125	0.6081016	0.8267622	0.4299349	0.9092138	0.9231490	0.9991947	0.9197609	0.4482830	0.9881479	0.9964822	0.3984150	0.0567004	0.9992839	1.0000000	0.9750829	0.0976977	0.0100953	0.9938981	0.0054243	0.3071870	0.5016618	0.3490523	0.3465142	0.4148200	0.1053656	0.6651462	0.9999774	0.9066120	0.4188676	0.0000016	0.5095622	0.4846583	0.0802734	0.6209911	0.8577796	0.5511438	0.7065796	0.4382217	0.2932269	0.9486987	0.9131717	0.1598947	0.6734466	0.9681860	0.8426588	0.8709200	0.9999735	0.4983548	0.5278307	0.9472629	1.0000000	0.7303828	0.0108593	0.0010067	0.4855385	0.2805744	0.0522054	0.6884324	0.3358632	0.6936202	1.0000000	0.4091280	0.0411309	0.0061553	0.0545773	0.9999997	1.0000000	0.0913765	0.9083461	0.9999842	0.3086936	0.8759204	0.5500695	0.4001417	0.1867302	0.9989258	0.0075722	0.0341792	0.7926016	0.0434145	0.1056832	0.5833625	0.0000786	0.1017019	0.0294957	0.9989958	0.8566419	0.0576110	1.0000000	0.9954220	0.0292549	0.0009903
