Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0234357	0.0000093	0.2779056	1.0000000	0.2545436	0.8282223	0.5483583	0.9543332	0.6791426	0.5787706	0.5044385	0.8658324	0.0659996	0.5508088	0.5964282	0.7276029	0.3072220	0.3353004	0.7038102	0.8022641	1.0000000	0.3720573	0.3733356	0.8509545	0.6778768	0.9484524	0.3024768	0.0247739	1.0000000	0.1743881	0.5150887	0.7912706	0.3254305	0.8187386	0.4165083	0.1721340	0.4006762	0.2789895	0.0004047	0.6800916	1.0000000	0.6366240	0.2836747	0.8161007	0.7744977	0.9971446	0.6666076	1.0000000	0.0976932	0.6451801	0.5165443	0.1442433	0.4251099	0.9368619	0.0815150	0.3280498	0.0473483	1.0000000	0.2050068	0.8379966	0.3707598	0.4153413	0.0526741	0.4145394	0.9820799	0.6035965	0.9059781	0.9946592	0.1836427	0.7081868	0.0169207	0.9999957	0.5131416	0.4296162	0.0917662	0.4290940	0.1809936	0.1606039	0.4844092	0.7811241	0.7242415	0.3907742	0.9183980	0.9213359	0.3800852	1.0000000	0.0205042	0.5693439	0.0957315	0.5765327	0.0764583	0.9658474	0.3737269	0.6884098	0.7563600	0.1098818	0.8473296	0.3357190	0.2623452	0.0752076
50	0.0234296	0.0000100	0.1714841	1.0000000	0.2506568	0.8197857	0.6182790	0.8423048	0.5885327	0.5326544	0.5053566	0.8619953	0.2420426	0.5349989	0.6723257	0.7275423	0.3136542	0.3428591	0.7033838	0.7254060	1.0000000	0.3741431	0.3710897	0.8469642	0.7508856	0.9426347	0.3017561	0.0245865	0.7345764	0.2913787	0.5149996	0.7889944	0.2979563	0.8123804	0.3005864	0.1625462	0.3932129	0.2789895	0.0002776	0.6693653	1.0000000	0.4856498	0.2763199	0.8742191	0.7741515	0.9967410	0.6379683	0.9100668	0.3605961	0.6436228	0.5159225	0.2139390	0.2398529	0.9354230	0.2575835	0.3231227	0.2081092	1.0000000	0.2039924	0.8362957	0.3653289	0.4058090	0.0521411	0.4067375	0.9815216	0.6035876	0.9023820	0.9946388	0.1733213	0.6993480	0.0163107	0.9999965	0.5095748	0.7722689	0.0883081	0.4211903	0.4476135	0.3229931	0.4489195	0.7764632	0.7237541	0.3623518	0.9096722	0.9193172	0.5462913	1.0000000	0.0205009	0.5953754	0.0891833	0.5660452	0.0750488	0.9677968	0.3596763	0.6843298	0.7538923	0.1064392	0.9056299	0.3312931	0.2676729	0.0726881
100	0.0234272	0.0000344	0.0809862	1.0000000	0.2311461	0.7618871	0.7079463	0.7284290	0.4652078	0.4583201	0.5063873	0.8372700	0.4186991	0.4936567	0.7316209	0.7266890	0.3478986	0.3839476	0.7001937	0.6767007	1.0000000	0.3818703	0.3605080	0.8136816	0.8500424	0.8913108	0.2972923	0.0236270	0.4641322	0.3349340	0.5145648	0.7788489	0.2276801	0.7935512	0.1776904	0.1215494	0.3553628	0.2789895	0.0001395	0.6059302	1.0000000	0.3071840	0.2368225	0.9372780	0.7696902	0.9925119	0.5305806	0.8019096	0.6531183	0.6354716	0.5088337	0.2848868	0.0951374	0.9267623	0.3849502	0.2994378	0.3593288	1.0000000	0.1983918	0.8258154	0.3320847	0.3595594	0.0496948	0.3451320	0.9761982	0.6034923	0.8793414	0.9943972	0.1231247	0.6455992	0.0134813	0.9999892	0.4669487	0.9147644	0.0743442	0.3680362	0.6941539	0.5123558	0.2922774	0.7338284	0.7220672	0.2483215	0.8881140	0.9018932	0.7411628	1.0000000	0.0204560	0.6008435	0.0631133	0.5102685	0.0702531	0.9103822	0.2956295	0.6552569	0.7314341	0.0885786	0.9528129	0.3100144	0.2983403	0.0640442
150	0.0234263	0.0002002	0.0542750	1.0000000	0.2014459	0.6775253	0.7796185	0.6172126	0.3567650	0.3837974	0.4996178	0.7903476	0.5070342	0.4305914	0.7505151	0.7223134	0.3970367	0.4485224	0.6941382	0.6714168	1.0000000	0.3524371	0.3405511	0.7348045	0.9175215	0.7823181	0.2881563	0.0219177	0.3189855	0.3304458	0.5139907	0.7645306	0.1503960	0.7796561	0.1134915	0.0750758	0.3104545	0.2789895	0.0000632	0.5122180	1.0000000	0.1907294	0.1809893	0.9688085	0.7554047	0.9772417	0.4008394	0.7356164	0.8148368	0.6251118	0.4799051	0.3117716	0.0357249	0.9130350	0.4333129	0.2698844	0.4312855	1.0000000	0.1898469	0.8079276	0.2814720	0.3036972	0.0470619	0.2254792	0.9600585	0.6030986	0.8378396	0.9933586	0.0687962	0.5590945	0.0103547	0.9999238	0.3525156	0.9395552	0.0615685	0.2845490	0.8021923	0.6214177	0.1522439	0.6280462	0.7207082	0.1525935	0.8115544	0.8581422	0.8542759	1.0000000	0.0202248	0.5831234	0.0405966	0.4386903	0.0665448	0.7395209	0.2203542	0.5957744	0.6712117	0.0676033	0.9467554	0.2859084	0.3458862	0.0573583
200	0.0234259	0.0008072	0.0611556	1.0000000	0.1708483	0.6146396	0.8308110	0.4970945	0.2706426	0.3218834	0.4863858	0.7285753	0.5444374	0.3743554	0.7523824	0.7094160	0.4426047	0.5177292	0.6875092	0.6779725	1.0000000	0.2955436	0.2993300	0.6336189	0.9499609	0.6690996	0.2748419	0.0199813	0.2500624	0.3236989	0.5135696	0.7489711	0.0958268	0.7706103	0.0857233	0.0424451	0.2792419	0.2789895	0.0000275	0.4373196	1.0000000	0.1267682	0.1327256	0.9749206	0.7329304	0.9462885	0.3037932	0.7012844	0.8891341	0.6175649	0.4199944	0.3146715	0.0136955	0.8993856	0.4565401	0.2458356	0.4604455	1.0000000	0.1812881	0.7882144	0.2356147	0.2626305	0.0456958	0.1238556	0.9308447	0.6021342	0.7902057	0.9907099	0.0361796	0.4747355	0.0082810	0.9996241	0.2363188	0.9428892	0.0546166	0.2128887	0.8404161	0.6707423	0.0813076	0.5012572	0.7200155	0.1063193	0.6471563	0.7937774	0.9085975	1.0000000	0.0197598	0.5654308	0.0292214	0.3873293	0.0647691	0.5714437	0.1677894	0.5257452	0.5838189	0.0537680	0.8933375	0.2696846	0.3900170	0.0541951
250	0.0234258	0.0020365	0.0721672	1.0000000	0.1462518	0.5802040	0.8632749	0.3948375	0.2105740	0.2774028	0.4730119	0.6628422	0.5592670	0.3366577	0.7498896	0.6863868	0.4771521	0.5770782	0.6820770	0.6843551	1.0000000	0.2549839	0.2429910	0.5461889	0.9536499	0.5882918	0.2602689	0.0186773	0.2185073	0.3201089	0.5133559	0.7356195	0.0654680	0.7637484	0.0747344	0.0243398	0.2619337	0.2789895	0.0000120	0.3942610	1.0000000	0.0955201	0.1001042	0.9650124	0.7099756	0.9078191	0.2451688	0.6847260	0.9204365	0.6133973	0.3507261	0.3104739	0.0057257	0.8884502	0.4713585	0.2289260	0.4712493	1.0000000	0.1742292	0.7706810	0.2025223	0.2381437	0.0452226	0.0682979	0.8949192	0.6007287	0.7473933	0.9866376	0.0211964	0.4106459	0.0071742	0.9989361	0.1597424	0.9432223	0.0515860	0.1665527	0.8524551	0.6891533	0.0526310	0.4058756	0.7197214	0.0883051	0.4698770	0.7271521	0.9325190	1.0000000	0.0193135	0.5543547	0.0245904	0.3597730	0.0640691	0.4843361	0.1396352	0.4676902	0.5013244	0.0465878	0.8301028	0.2609900	0.4209672	0.0529483
300	0.0234257	0.0035763	0.0785263	1.0000000	0.1298236	0.5640969	0.8818822	0.3256187	0.1733971	0.2486793	0.4630606	0.6056979	0.5649684	0.3144322	0.7473926	0.6588269	0.5003096	0.6193913	0.6783278	0.6884436	1.0000000	0.2337384	0.1946020	0.4868852	0.9417291	0.5406163	0.2479798	0.0180084	0.2042337	0.3184442	0.5132663	0.7263692	0.0506022	0.7585363	0.0706042	0.0153732	0.2532788	0.2789895	0.0000054	0.3734064	1.0000000	0.0813746	0.0809055	0.9499022	0.6920479	0.8745816	0.2131559	0.6770201	0.9329821	0.6114237	0.2957635	0.3060421	0.0028610	0.8807086	0.4807620	0.2176873	0.4748817	1.0000000	0.1690782	0.7571206	0.1813446	0.2248463	0.0450841	0.0434792	0.8615022	0.5994105	0.7149904	0.9825535	0.0151665	0.3685661	0.0066422	0.9980434	0.1175244	0.9432165	0.0504040	0.1406581	0.8559228	0.6949680	0.0422332	0.3508699	0.7196075	0.0819356	0.3445931	0.6732659	0.9425529	1.0000000	0.0190271	0.5485983	0.0228818	0.3471028	0.0638188	0.4503881	0.1266446	0.4292544	0.4426099	0.0432251	0.7847502	0.2568411	0.4392537	0.0524905
350	0.0234257	0.0049467	0.0811635	1.0000000	0.1201684	0.5572248	0.8917922	0.2852761	0.1523866	0.2314930	0.4568697	0.5637228	0.5671255	0.3021365	0.7457647	0.6339534	0.5145357	0.6455568	0.6760075	0.6907177	1.0000000	0.2240038	0.1635965	0.4521125	0.9264053	0.5151723	0.2394499	0.0177030	0.1978037	0.3176744	0.5132322	0.7208567	0.0438110	0.7549817	0.0691030	0.0111537	0.2491585	0.2789895	0.0000027	0.3641225	1.0000000	0.0752530	0.0704964	0.9370111	0.6802145	0.8519855	0.1965583	0.6735030	0.9378509	0.6105714	0.2603806	0.3030141	0.0018331	0.8756562	0.4861432	0.2105961	0.4759133	1.0000000	0.1656430	0.7476655	0.1687969	0.2179412	0.0450458	0.0334361	0.8357621	0.5985093	0.6934169	0.9795422	0.0129010	0.3434389	0.0064003	0.9972634	0.0961323	0.9431962	0.0499707	0.1273504	0.8568313	0.6964669	0.0386854	0.3236062	0.7195657	0.0797848	0.2741353	0.6364465	0.9466341	1.0000000	0.0188767	0.5458855	0.0222811	0.3417606	0.0637342	0.4385164	0.1211654	0.4071368	0.4076353	0.0417229	0.7594585	0.2549886	0.4489603	0.0523270
400	0.0234257	0.0059176	0.0820108	1.0000000	0.1149519	0.5544643	0.8968087	0.2638140	0.1412604	0.2217599	0.4534405	0.5364855	0.5679342	0.2955876	0.7448609	0.6153868	0.5227209	0.6601864	0.6746721	0.6919033	1.0000000	0.2198518	0.1467652	0.4334804	0.9136243	0.5023310	0.2342635	0.0175705	0.1949113	0.3173100	0.5132199	0.7179048	0.0408268	0.7528195	0.0685699	0.0092099	0.2472416	0.2789895	0.0000015	0.3601386	1.0000000	0.0726662	0.0651326	0.9285059	0.6732051	0.8387848	0.1882112	0.6719154	0.9396988	0.6102247	0.2400922	0.3012680	0.0014645	0.8725468	0.4889491	0.2063940	0.4760913	1.0000000	0.1635065	0.7415804	0.1617684	0.2144453	0.0450352	0.0295740	0.8182939	0.5980100	0.6803600	0.9777374	0.0120806	0.3293999	0.0062937	0.9967358	0.0857576	0.9431863	0.0498177	0.1208650	0.8570386	0.6967044	0.0375190	0.3112858	0.7195509	0.0790746	0.2393918	0.6140108	0.9482597	1.0000000	0.0188059	0.5446808	0.0220749	0.3396242	0.0637066	0.4344912	0.1189855	0.3954845	0.3890638	0.0410682	0.7472286	0.2541952	0.4537801	0.0522691
