G2	G1	-
G2	G3	-
G2	G4	-
G2	G5	-
G2	G6	-
G9	G6	-
G2	G7	-
G2	G8	-
G9	G8	-
G2	G10	-
G9	G10	-
G21	G11	-
G22	G11	-
G9	G11	-
G2	G11	+
G9	G12	-
G9	G13	-
G9	G14	-
G9	G15	-
G9	G16	-
G9	G17	-
G9	G18	-
G2	G19	+
G2	G20	-
G22	G20	-
G21	G20	-
G22	G23	-
G21	G23	-
G22	G24	-
G21	G24	-
G22	G25	-
G21	G25	-
G28	G25	+
G29	G25	-
G22	G26	-
G21	G26	-
G28	G26	-
G29	G26	+
G21	G27	-
G22	G27	-
G28	G27	-
G29	G27	+
G29	G28	-
G28	G29	-
G29	G30	-
G21	G30	-
G22	G30	-
G28	G30	+
G29	G31	-
G28	G31	-
G28	G32	-
G29	G32	-
G28	G33	-
G29	G33	-
G28	G34	-
G29	G34	-
G41	G35	+
G36	G35	-
G21	G35	+
G22	G35	+
G39	G35	+
G38	G35	+
G39	G37	+
G41	G37	+
G38	G37	+
G61	G37	-
G36	G37	-
G62	G37	-
G48	G37	-
G39	G38	-
G38	G39	+
G41	G39	+
G52	G39	-
G36	G40	-
G48	G40	-
G62	G40	-
G41	G40	+
G38	G40	+
G39	G40	+
G61	G40	-
G58	G41	+
G39	G42	+
G41	G42	+
G38	G42	+
G38	G43	+
G41	G43	+
G39	G43	+
G39	G44	+
G41	G44	+
G38	G44	+
G48	G45	+
G39	G45	+
G38	G45	+
G41	G45	+
G41	G46	+
G39	G46	+
G38	G46	+
G48	G46	+
G48	G47	+
G38	G47	+
G41	G47	+
G39	G47	+
G41	G49	+
G48	G49	+
G39	G49	+
G38	G49	+
G38	G50	+
G58	G50	+
G41	G50	+
G39	G50	+
G38	G51	+
G41	G51	+
G52	G51	-
G39	G51	+
G39	G52	+
G38	G52	+
G41	G52	+
G39	G53	+
G41	G53	+
G38	G53	+
G39	G54	+
G41	G54	+
G41	G55	+
G39	G55	+
G41	G56	+
G39	G56	+
G39	G57	+
G41	G57	+
G39	G59	+
G41	G59	+
G39	G60	+
G41	G60	+
G48	G63	+
G48	G64	+
G48	G65	-
G48	G66	+
G41	G67	+
G41	G68	+
G38	G69	+
G41	G70	+
G41	G71	+
G39	G72	+
G48	G73	+
G48	G74	+
G41	G75	+
G38	G76	+
G62	G77	-
G41	G78	+
G48	G79	+
G41	G80	+
G41	G81	+
G48	G82	+
G62	G83	-
G48	G84	+
G38	G85	+
G39	G86	+
G39	G87	+
G41	G88	+
G93	G89	-
G48	G89	+
G48	G90	+
G48	G91	-
G48	G92	+
G93	G92	-
G93	G94	-
G93	G95	-
G93	G96	-
G93	G97	-
G93	G98	-
G93	G99	-
G93	G100	-
