G2	G1	+
G3	G1	+
G12	G1	-
G12	G2	-
G3	G2	+
G12	G3	+
G62	G3	-
G2	G4	+
G3	G4	+
G12	G4	-
G2	G5	+
G3	G5	+
G12	G5	-
G2	G6	+
G12	G6	-
G3	G6	+
G2	G7	+
G12	G7	-
G3	G7	+
G12	G8	-
G3	G8	+
G2	G8	+
G2	G9	+
G12	G9	-
G3	G9	+
G3	G10	+
G2	G10	+
G12	G10	-
G2	G11	+
G12	G11	-
G3	G11	+
G2	G13	+
G3	G13	+
G12	G13	-
G2	G14	+
G12	G14	-
G3	G14	+
G92	G15	+
G3	G15	+
G99	G15	-
G12	G15	+
G62	G16	-
G3	G16	+
G12	G16	+
G3	G17	+
G12	G17	+
G62	G17	-
G12	G18	+
G3	G18	+
G62	G18	-
G3	G19	+
G12	G19	+
G62	G19	-
G12	G20	-
G12	G21	+
G12	G22	+
G12	G23	+
G12	G24	-
G12	G25	+
G12	G26	+
G12	G27	+
G12	G28	+
G12	G29	+
G12	G30	-
G12	G31	+
G12	G32	-
G12	G33	+
G12	G34	+
G12	G35	-
G12	G36	+
G12	G37	+
G12	G38	+
G12	G39	+
G12	G40	-
G12	G41	-
G12	G42	+
G12	G43	+
G12	G44	+
G12	G45	+
G12	G46	+
G12	G47	+
G12	G48	-
G12	G49	+
G12	G50	+
G12	G51	-
G12	G52	+
G12	G53	+
G12	G54	+
G12	G55	+
G62	G56	-
G12	G56	-
G12	G57	+
G12	G58	-
G12	G59	+
G12	G60	+
G62	G61	-
G12	G61	-
G62	G63	-
G12	G63	-
G99	G64	+
G62	G64	-
G12	G64	+
G92	G64	+
G12	G65	+
G99	G65	+
G92	G65	+
G62	G65	-
G62	G66	-
G12	G66	-
G62	G67	-
G92	G67	+
G99	G67	+
G12	G67	-
G62	G68	-
G3	G68	+
G3	G69	+
G76	G69	+
G62	G69	-
G62	G70	-
G12	G70	-
G62	G71	-
G3	G71	+
G76	G71	+
G76	G72	+
G3	G72	+
G62	G72	-
G76	G73	+
G3	G73	+
G62	G73	-
G3	G74	+
G76	G74	+
G62	G74	-
G3	G75	+
G62	G75	-
G76	G75	+
G76	G77	+
G3	G77	+
G62	G77	-
G62	G78	-
G3	G78	+
G76	G78	+
G3	G79	+
G76	G79	+
G62	G79	-
G76	G80	+
G12	G80	-
G76	G81	+
G12	G81	+
G84	G81	-
G84	G82	-
G76	G82	+
G12	G82	+
G12	G83	+
G76	G83	+
G84	G83	-
G76	G85	+
G12	G85	+
G84	G85	-
G76	G86	+
G12	G86	+
G84	G86	-
G62	G87	-
G12	G87	+
G76	G88	+
G12	G88	+
G99	G88	-
G92	G88	-
G76	G89	+
G12	G89	+
G99	G89	-
G92	G89	+
G99	G90	-
G12	G90	+
G76	G90	-
G99	G91	-
G12	G91	+
G92	G91	-
G76	G91	+
G99	G93	-
G12	G93	+
G92	G93	-
G76	G93	+
G99	G94	-
G76	G94	+
G12	G94	+
G92	G94	-
G99	G95	-
G92	G95	+
G76	G95	+
G12	G95	+
G76	G96	+
G12	G96	+
G99	G96	-
G92	G96	+
G92	G97	-
G99	G97	-
G12	G97	+
G76	G97	+
G12	G98	+
G92	G98	-
G99	G98	-
G76	G98	+
G12	G99	-
G76	G99	+
G92	G100	-
G99	G100	-
G12	G100	+
G76	G100	+
