G2	G1	-
G2	G3	-
G2	G4	-
G2	G5	-
G2	G6	+
G2	G7	-
G2	G8	-
G2	G9	+
G17	G9	-
G13	G9	-
G11	G9	+
G2	G10	+
G11	G10	+
G17	G10	-
G13	G10	-
G17	G12	-
G13	G12	-
G2	G12	+
G11	G12	+
G11	G13	+
G11	G14	+
G17	G14	-
G2	G14	+
G13	G14	-
G17	G15	-
G11	G15	+
G13	G15	-
G2	G15	+
G11	G16	+
G2	G16	+
G13	G16	-
G17	G16	-
G13	G18	-
G11	G18	-
G72	G19	-
G13	G19	-
G11	G19	+
G13	G20	-
G11	G20	+
G13	G21	-
G17	G21	-
G92	G21	+
G17	G22	-
G13	G22	+
G13	G23	-
G13	G24	-
G17	G25	-
G13	G26	-
G17	G27	-
G17	G28	-
G17	G29	-
G17	G30	-
G17	G31	-
G17	G32	-
G17	G33	-
G13	G34	-
G11	G35	+
G17	G36	-
G13	G37	-
G13	G38	+
G17	G39	-
G17	G40	-
G17	G41	-
G17	G42	-
G11	G43	+
G17	G44	-
G13	G45	-
G13	G46	-
G17	G47	-
G13	G48	-
G13	G49	-
G17	G50	-
G17	G51	-
G13	G52	-
G13	G53	+
G17	G54	-
G17	G55	-
G17	G56	-
G17	G57	-
G17	G58	-
G17	G59	-
G11	G60	+
G13	G61	-
G13	G62	-
G17	G63	-
G13	G64	-
G13	G65	-
G17	G66	-
G11	G67	+
G11	G68	+
G17	G69	-
G13	G70	-
G11	G71	-
G13	G73	-
G17	G74	-
G13	G75	-
G17	G76	-
G17	G77	-
G17	G78	-
G13	G79	-
G13	G80	-
G13	G81	-
G13	G82	-
G13	G83	-
G13	G84	-
G13	G85	-
G17	G86	-
G17	G87	-
G11	G88	+
G11	G89	+
G90	G89	-
G13	G90	-
G90	G91	-
G11	G91	+
G90	G92	-
G92	G93	+
G13	G93	-
G92	G94	+
G90	G94	-
G92	G95	+
G90	G95	-
G90	G96	-
G90	G97	-
G90	G98	-
G90	G99	-
G90	G100	-
