G2	G1	+
G55	G2	-
G2	G3	+
G2	G4	+
G2	G5	-
G2	G6	+
G2	G7	+
G2	G8	-
G2	G9	-
G2	G10	-
G2	G11	-
G2	G12	-
G2	G13	-
G2	G14	-
G2	G15	+
G2	G16	+
G2	G17	+
G2	G18	+
G2	G19	+
G2	G20	+
G2	G21	+
G2	G22	+
G2	G23	+
G2	G24	+
G2	G25	-
G2	G26	+
G2	G27	+
G2	G28	+
G2	G29	+
G2	G30	+
G2	G31	+
G2	G32	+
G2	G33	+
G2	G34	+
G55	G34	+
G2	G35	+
G55	G35	-
G2	G36	-
G2	G37	+
G2	G38	-
G2	G39	+
G55	G40	-
G2	G40	+
G2	G41	-
G55	G42	-
G2	G42	-
G2	G43	+
G55	G43	-
G2	G44	+
G55	G44	-
G2	G45	+
G55	G46	-
G2	G46	-
G90	G47	-
G2	G47	+
G2	G48	+
G55	G49	-
G2	G49	+
G2	G50	+
G55	G51	-
G2	G51	+
G2	G52	+
G90	G53	-
G2	G53	+
G55	G54	-
G2	G54	+
G2	G55	-
G55	G56	-
G2	G56	+
G2	G57	+
G55	G57	+
G2	G58	+
G55	G58	-
G2	G59	+
G55	G59	+
G55	G60	+
G2	G60	+
G2	G61	+
G55	G61	-
G2	G62	+
G55	G62	-
G2	G63	+
G55	G63	+
G2	G64	-
G55	G64	+
G2	G65	-
G55	G65	-
G2	G66	+
G55	G66	+
G2	G67	-
G55	G67	+
G2	G68	-
G55	G68	+
G2	G69	-
G55	G69	-
G55	G70	+
G2	G70	-
G90	G70	+
G2	G71	-
G55	G71	+
G55	G72	+
G2	G72	+
G55	G73	+
G2	G73	-
G90	G74	+
G2	G74	-
G55	G74	-
G55	G75	-
G2	G75	-
G2	G76	-
G55	G76	+
G90	G76	+
G2	G77	-
G55	G77	+
G90	G78	+
G55	G78	-
G2	G78	-
G55	G79	-
G2	G79	+
G83	G79	-
G2	G80	-
G55	G80	-
G2	G81	-
G55	G81	-
G83	G81	-
G83	G82	-
G2	G82	+
G55	G82	-
G2	G83	+
G2	G84	+
G55	G84	+
G83	G84	-
G2	G85	-
G90	G85	-
G55	G85	-
G83	G85	-
G2	G86	-
G83	G86	-
G90	G86	-
G55	G86	-
G90	G87	-
G2	G87	-
G55	G87	-
G83	G87	-
G83	G88	-
G55	G88	-
G90	G88	-
G2	G88	-
G90	G89	-
G55	G89	-
G2	G89	-
G83	G89	-
G90	G91	+
G55	G91	+
G2	G91	-
G90	G92	+
G55	G92	-
G2	G92	-
G2	G93	-
G55	G93	+
G90	G93	+
G90	G94	+
G55	G94	-
G2	G94	-
G90	G95	+
G55	G95	+
G2	G95	+
G83	G96	-
G2	G96	-
G55	G96	+
G90	G97	-
G55	G97	-
G2	G97	-
G90	G98	-
G83	G98	+
G83	G99	+
G90	G99	-
G83	G100	+
G90	G100	-
