"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.8626883	1.0000000	0.0302343	0.0304576	0.4067414	0.7220960	0.0470600	0.3806669	0.0330996	0.0378192	1.0000000	0.0293887	0.0918619	0.4211094	0.5372969	0.2856360	0.4117884	0.0624305	0.0807726	0.9539700	0.4605942	0.1613149	0.1124298	0.2593501	0.5497819	0.9999981	1.0000000	0.9580835	0.9999997	0.2868165	0.2071340	0.9064439	1.0000000	0.3712081	0.2906908	1.0000000	0.5840145	0.1076771	0.9960071	0.5015018	0.1216016	0.8559764	0.3641228	1.0000000	0.6686648	0.5793671	0.6981398	0.6763587	0.6602689	0.3810989	1.0000000	0.3921768	0.3856301	1.0000000	0.9233549	0.7695939	0.9990998	0.9999968	0.9994216	0.0811059	0.5558686	0.9996330	0.9947642	0.0000268	0.3558699	0.2961758	0.4424681	1.0000000	0.8850195	0.9999980	0.7486834	0.9573797	0.9008761	0.9617919	0.9786001	0.9299008	0.9280291	0.9484112	0.8707831	0.9813445	0.6956540	0.9999986	0.3368674	0.9616409	0.8645136	0.5042580	0.9712505	0.0499717	0.7973887	0.9980024	0.7647987	0.7699144	0.9986696	0.7855184	0.8499357	0.6238501	0.6665826	0.6931360	0.9999467	0.5571572
50	0.8761128	0.9089999	0.0307250	0.0307751	0.4116037	0.7215650	0.0389498	0.3881856	0.0336317	0.0264100	0.6252735	0.0249381	0.0474460	0.5043086	0.5484068	0.3228544	0.4141646	0.0631647	0.0812347	0.9543819	0.4643933	0.1675021	0.1132157	0.1538112	0.5369132	0.9999981	1.0000000	0.9578196	0.9999997	0.2833411	0.2066951	0.9051342	1.0000000	0.3711697	0.3316526	1.0000000	0.5792852	0.1076723	0.9975173	0.5492526	0.1341659	0.8145973	0.3641227	1.0000000	0.6686648	0.5793664	0.6924965	0.6763572	0.5769343	0.3810826	1.0000000	0.4333267	0.3054698	1.0000000	0.9431768	0.7695940	0.9990998	0.9999972	0.9994218	0.0810428	0.5558687	0.9996333	0.9947685	0.0000279	0.3571300	0.2961766	0.4460174	1.0000000	0.8850195	0.9999985	0.8239067	0.9573798	0.9008775	0.9617955	0.9786004	0.9516626	0.9310694	0.9747559	0.9163092	0.9813445	0.6956542	0.9999992	0.3403863	0.9834966	0.9006086	0.5042581	0.9712510	0.0499848	0.8413943	0.9980024	0.7647987	0.7699152	0.9986697	0.8269438	0.8499357	0.7845375	0.7618230	0.7663004	0.9999606	0.6516630
100	0.8902857	0.7963550	0.0351588	0.0333992	0.4399393	0.7171132	0.0275836	0.4444816	0.0371842	0.0306479	0.3210115	0.0293658	0.0591123	0.7620541	0.6143991	0.5330313	0.4300649	0.0679188	0.0846714	0.9558562	0.4878076	0.2054579	0.1184073	0.0614263	0.4640746	0.9999977	1.0000000	0.9559475	0.9999997	0.2614161	0.2038958	0.8964981	1.0000000	0.3709257	0.3607510	1.0000000	0.5551969	0.1076511	0.9989105	0.5881002	0.1485802	0.7688082	0.3641222	1.0000000	0.6686646	0.5793630	0.6859389	0.6763460	0.5080146	0.3810144	1.0000000	0.4774291	0.2182774	1.0000000	0.9642768	0.7695941	0.9990993	0.9999976	0.9994223	0.0807322	0.5558688	0.9996343	0.9947867	0.0000372	0.3657671	0.2961813	0.4679225	1.0000000	0.8850195	0.9999989	0.9078019	0.9573798	0.9008780	0.9617970	0.9786005	0.9754077	0.9344169	0.9912979	0.9620308	0.9813445	0.6956542	0.9999996	0.3627449	0.9959252	0.9318052	0.5042582	0.9712512	0.0501045	0.8899844	0.9980024	0.7647987	0.7699156	0.9986697	0.8687325	0.8499357	0.8833188	0.8551210	0.8406005	0.9999715	0.7424497
150	0.8950095	0.7263016	0.0465151	0.0394491	0.4836612	0.7063982	0.0200686	0.5562586	0.0436663	0.0957585	0.2036204	0.0540484	0.1034957	0.9154300	0.7123584	0.7581183	0.4582517	0.0762108	0.0917586	0.9572254	0.5259756	0.2681437	0.1275064	0.0222201	0.3620762	0.9999968	1.0000000	0.9524370	0.9999996	0.2272711	0.1991287	0.8819273	1.0000000	0.3704549	0.3698031	1.0000000	0.5241459	0.1076274	0.9995454	0.6030647	0.1569853	0.7437276	0.3641216	1.0000000	0.6686644	0.5793591	0.6820657	0.6763299	0.4808410	0.3809446	1.0000000	0.5012560	0.1710638	1.0000000	0.9753587	0.7695941	0.9990988	0.9999978	0.9994227	0.0803446	0.5558688	0.9996355	0.9948056	0.0000581	0.3813967	0.2961896	0.5017787	1.0000000	0.8850195	0.9999991	0.9544603	0.9573798	0.9008782	0.9617977	0.9786006	0.9882070	0.9362401	0.9960866	0.9845405	0.9813445	0.6956542	0.9999997	0.4004005	0.9991430	0.9447174	0.5042582	0.9712513	0.0503825	0.9165935	0.9980024	0.7647988	0.7699157	0.9986697	0.8904178	0.8499357	0.9154408	0.8999072	0.8780338	0.9999756	0.7861783
200	0.8935775	0.6901726	0.0632424	0.0475942	0.5247410	0.6916542	0.0165471	0.6742708	0.0506914	0.1636615	0.1662725	0.0924358	0.1363941	0.9733665	0.7941590	0.8907562	0.4881597	0.0850404	0.1003546	0.9562903	0.5633472	0.3287154	0.1369985	0.0083620	0.2791381	0.9999956	1.0000000	0.9485116	0.9999996	0.1966723	0.1943065	0.8674627	1.0000000	0.3698935	0.3715962	1.0000000	0.5005357	0.1076111	0.9997897	0.6077892	0.1611375	0.7323589	0.3641212	1.0000000	0.6686642	0.5793564	0.6801310	0.6763162	0.4719965	0.3809014	1.0000000	0.5121578	0.1497288	1.0000000	0.9801832	0.7695941	0.9990985	0.9999978	0.9994231	0.0800536	0.5558688	0.9996364	0.9948174	0.0000854	0.3982589	0.2961984	0.5321663	1.0000000	0.8850195	0.9999992	0.9760870	0.9573798	0.9008783	0.9617980	0.9786006	0.9939143	0.9370618	0.9972332	0.9937296	0.9813445	0.6956542	0.9999998	0.4378101	0.9998325	0.9491243	0.5042582	0.9712513	0.0507507	0.9286818	0.9980024	0.7647988	0.7699158	0.9986697	0.9001925	0.8499357	0.9250762	0.9177844	0.8938500	0.9999768	0.8041469
250	0.8900977	0.6731263	0.0806670	0.0555212	0.5547996	0.6775055	0.0155134	0.7592393	0.0563266	0.2032884	0.1554147	0.1280080	0.1554232	0.9920931	0.8443187	0.9534151	0.5123982	0.0923515	0.1079556	0.9520501	0.5914373	0.3719109	0.1444703	0.0038562	0.2274420	0.9999945	1.0000000	0.9451791	0.9999995	0.1757556	0.1906512	0.8564873	1.0000000	0.3694015	0.3715333	1.0000000	0.4866569	0.1076021	0.9998775	0.6091398	0.1630532	0.7276489	0.3641209	1.0000000	0.6686640	0.5793548	0.6792304	0.6763070	0.4693635	0.3808804	1.0000000	0.5168171	0.1408428	1.0000000	0.9821070	0.7695941	0.9990983	0.9999979	0.9994233	0.0798829	0.5558688	0.9996370	0.9948232	0.0001110	0.4120983	0.2962052	0.5530043	1.0000000	0.8850195	0.9999992	0.9853126	0.9573798	0.9008783	0.9617982	0.9786006	0.9962398	0.9374002	0.9974856	0.9971686	0.9813445	0.6956542	0.9999998	0.4658171	0.9999686	0.9504977	0.5042582	0.9712514	0.0511016	0.9337134	0.9980024	0.7647988	0.7699158	0.9986697	0.9043908	0.8499357	0.9279231	0.9243462	0.9000418	0.9999772	0.8110914
300	0.8868009	0.6654917	0.0950137	0.0617215	0.5737761	0.6668873	0.0156237	0.8080705	0.0600323	0.2220771	0.1524182	0.1521388	0.1652687	0.9977228	0.8699113	0.9801896	0.5290740	0.0975648	0.1133951	0.9451756	0.6094484	0.3973902	0.1493868	0.0024618	0.1995781	0.9999938	1.0000000	0.9427978	0.9999995	0.1634409	0.1883489	0.8493732	1.0000000	0.3690530	0.3712127	1.0000000	0.4795470	0.1075977	0.9999080	0.6095012	0.1639080	0.7257978	0.3641207	1.0000000	0.6686639	0.5793541	0.6788256	0.6763016	0.4686189	0.3808715	1.0000000	0.5187436	0.1373031	1.0000000	0.9828364	0.7695941	0.9990982	0.9999979	0.9994234	0.0797962	0.5558688	0.9996374	0.9948257	0.0001302	0.4216836	0.2962096	0.5652986	1.0000000	0.8850195	0.9999992	0.9890710	0.9573798	0.9008784	0.9617982	0.9786006	0.9971386	0.9375324	0.9975386	0.9983935	0.9813445	0.6956542	0.9999998	0.4834855	0.9999942	0.9509036	0.5042582	0.9712514	0.0513710	0.9357052	0.9980024	0.7647988	0.7699158	0.9986697	0.9061606	0.8499357	0.9287617	0.9266452	0.9023712	0.9999773	0.8137022
350	0.8843983	0.6621871	0.1050548	0.0658889	0.5846696	0.6601497	0.0160866	0.8325819	0.0621584	0.2301497	0.1516187	0.1656739	0.1699949	0.9993499	0.8815283	0.9910345	0.5393809	0.1009329	0.1167588	0.9372727	0.6198634	0.4106872	0.1522487	0.0020456	0.1857993	0.9999933	1.0000000	0.9412842	0.9999995	0.1568184	0.1870703	0.8452080	1.0000000	0.3688396	0.3709805	1.0000000	0.4761805	0.1075958	0.9999184	0.6095927	0.1642828	0.7250951	0.3641207	1.0000000	0.6686639	0.5793538	0.6786472	0.6762988	0.4684151	0.3808679	1.0000000	0.5195266	0.1359305	1.0000000	0.9831043	0.7695941	0.9990981	0.9999979	0.9994234	0.0797560	0.5558688	0.9996375	0.9948267	0.0001423	0.4276039	0.2962120	0.5719140	1.0000000	0.8850195	0.9999993	0.9905594	0.9573798	0.9008784	0.9617983	0.9786006	0.9974741	0.9375823	0.9975495	0.9988163	0.9813445	0.6956542	0.9999998	0.4934651	0.9999990	0.9510196	0.5042582	0.9712514	0.0515492	0.9364686	0.9980024	0.7647988	0.7699158	0.9986697	0.9069009	0.8499357	0.9290086	0.9274279	0.9032280	0.9999773	0.8146709
400	0.8828706	0.6607908	0.1113218	0.0684044	0.5905290	0.6563419	0.0165482	0.8438772	0.0632673	0.2334307	0.1514103	0.1724169	0.1721463	0.9998092	0.8864045	0.9952904	0.5452999	0.1029581	0.1186360	0.9298638	0.6254737	0.4170861	0.1537752	0.0019254	0.1793514	0.9999930	1.0000000	0.9403994	0.9999995	0.1534637	0.1864201	0.8429356	1.0000000	0.3687212	0.3708534	1.0000000	0.4746626	0.1075950	0.9999219	0.6096146	0.1644455	0.7248347	0.3641206	1.0000000	0.6686638	0.5793537	0.6785694	0.6762974	0.4683605	0.3808666	1.0000000	0.5198418	0.1354074	1.0000000	0.9832004	0.7695941	0.9990981	0.9999979	0.9994234	0.0797385	0.5558688	0.9996376	0.9948271	0.0001493	0.4309744	0.2962132	0.5752623	1.0000000	0.8850195	0.9999993	0.9911381	0.9573798	0.9008784	0.9617983	0.9786006	0.9975963	0.9376006	0.9975517	0.9989592	0.9813445	0.6956542	0.9999998	0.4986938	0.9999998	0.9510519	0.5042582	0.9712514	0.0516553	0.9367548	0.9980024	0.7647988	0.7699158	0.9986697	0.9072096	0.8499357	0.9290813	0.9276895	0.9035389	0.9999773	0.8150279
