Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3295074	0.0148250	0.7089966	0.6933257	0.1126520	0.6856245	0.4052293	0.5585475	0.6057280	0.6247112	0.4459989	0.6551368	0.0257132	0.7895489	0.8214162	0.4782651	0.6007363	0.5780180	0.4271419	0.0401805	0.6661079	0.6346096	0.4765869	0.0888108	0.5493001	0.0320400	0.0136634	0.6511263	0.5868148	0.6321781	0.8429096	0.4994572	0.4664175	0.6498599	0.6609479	0.6300417	0.6891884	0.6470753	0.5716167	0.4386915	0.3795112	0.6507365	0.4406657	0.6577822	0.6597332	0.1657625	0.6645237	0.5635036	0.6163623	0.1499494	0.6384976	0.5923887	0.4621414	0.6251994	0.4345587	0.7111419	0.2755571	0.4175115	0.1993074	0.0847113	0.1600749	0.0373671	0.2635236	0.1568418	0.1592878	0.4373596	0.0109028	0.2861038	0.5883504	0.1601314	0.5674258	0.0454829	0.0295574	0.6501311	0.0801669	0.2557262	0.3126866	0.4749759	0.0473022	0.2090655	0.2257484	0.1780674	0.0444910	0.6289846	0.1336738	0.1060777	0.2046334	0.1807724	0.3669436	0.0877266	0.2796071	0.6235260	0.0286383	0.0018661	0.3599427	0.0181944	0.0074085	0.0646529	0.5300606	0.4509288
50	0.0719021	0.3323697	0.4190804	0.3471974	0.1417156	0.5772720	0.5985715	0.6352893	0.5857033	0.5769933	0.3732908	0.2325530	0.0552026	0.1867121	0.6973683	0.5076893	0.6047227	0.7046651	0.3223144	0.0832102	0.4992508	0.5188471	0.4477586	0.1169497	0.3620032	0.3881440	0.0033689	0.6419342	0.5433617	0.7057886	0.6842659	0.5026594	0.3325556	0.6192334	0.7275196	0.8513517	0.5405804	0.3133127	0.6299388	0.3985893	0.2625313	0.5820692	0.5637650	0.6320523	0.7009097	0.1785125	0.6074918	0.6547751	0.5919628	0.1305625	0.2996882	0.6358336	0.4871680	0.6931090	0.2790148	0.6906491	0.2968395	0.5527476	0.1922025	0.0726433	0.1879946	0.0703436	0.2115568	0.3957952	0.1205010	0.5029968	0.0288563	0.2803624	0.5536287	0.1505704	0.6768507	0.0820643	0.0164938	0.6705069	0.1097905	0.2825280	0.4317983	0.3233303	0.0507683	0.2553987	0.1910018	0.1452040	0.0132242	0.4675842	0.0998473	0.1141584	0.0477106	0.1923819	0.4115550	0.0429722	0.3030307	0.6944209	0.0644893	0.0007967	0.4138737	0.0223228	0.6299992	0.0518834	0.6429638	0.3007113
100	0.0315292	0.4293910	0.1273418	0.2354158	0.0562116	0.7002417	0.6334131	0.5462460	0.7034001	0.5886569	0.5230452	0.0886568	0.1229411	0.1454296	0.6371701	0.3491634	0.4491222	0.5231664	0.1071874	0.2471441	0.4211389	0.4432246	0.4494357	0.2707550	0.3287065	0.5699118	0.0759577	0.5818799	0.7442394	0.7994764	0.7876922	0.5065916	0.2368173	0.5783831	0.6029440	0.5567987	0.7002613	0.2352285	0.4251119	0.1677133	0.1370345	0.5302721	0.3171990	0.5599176	0.6381309	0.0782054	0.5197537	0.7154389	0.6404135	0.1243780	0.1484246	0.2181159	0.3630440	0.6461439	0.1525354	0.6247538	0.6043534	0.5016671	0.1857766	0.0975247	0.1906353	0.2130809	0.3666800	0.4030745	0.1587439	0.4694263	0.2821164	0.3707295	0.4853997	0.2535084	0.7404772	0.1007498	0.0135307	0.6733411	0.1396159	0.3750686	0.3520097	0.0952402	0.1107979	0.2222958	0.1384559	0.1405358	0.0306470	0.2233749	0.0974378	0.0575619	0.0468444	0.2296904	0.4190693	0.0464326	0.3857304	0.6593834	0.0350901	0.0000842	0.3000339	0.0375838	0.5067504	0.0794703	0.6705559	0.3820210
150	0.0268418	0.2957357	0.0919233	0.1657856	0.0077675	0.7059392	0.5811111	0.5862582	0.6279037	0.6224871	0.6417801	0.0721505	0.1701405	0.0927287	0.6493585	0.3786760	0.4479325	0.5063524	0.0474198	0.2577717	0.4523064	0.4761273	0.3868051	0.3167838	0.2444885	0.5009918	0.0939768	0.5154194	0.6453615	0.5806687	0.5342473	0.5077161	0.2106022	0.4458551	0.5091956	0.6746546	0.7388146	0.2703520	0.4914941	0.1338388	0.1237876	0.5708875	0.3080118	0.5695661	0.6142315	0.0337439	0.5508670	0.6219834	0.4945389	0.1351444	0.1845988	0.2589706	0.4463635	0.6047719	0.1962511	0.6047748	0.5932720	0.5427526	0.1861756	0.0772756	0.2603624	0.2491043	0.2630593	0.4612009	0.2227413	0.3187842	0.4064900	0.4120527	0.4570032	0.1991016	0.6234287	0.0581125	0.0245435	0.6739271	0.1895821	0.2568387	0.3293299	0.1948550	0.0497010	0.2368176	0.1852597	0.1186102	0.0142499	0.0970615	0.1388282	0.0390198	0.0484804	0.2473609	0.3332263	0.0653977	0.3086632	0.7590402	0.0385827	0.0041439	0.4549946	0.0506526	0.5747238	0.0619373	0.6330722	0.2762614
200	0.0009658	0.3912016	0.0825491	0.1268812	0.0026177	0.6919059	0.6925253	0.5424874	0.6197931	0.4856818	0.6102761	0.0082531	0.1798393	0.0842908	0.6146067	0.3761436	0.4611087	0.4652298	0.0394055	0.3641681	0.3606352	0.4907420	0.3337177	0.3352293	0.1768323	0.7048350	0.1793859	0.5618549	0.6188860	0.6137517	0.6486124	0.5265976	0.1799514	0.5347689	0.3978755	0.7473618	0.6066565	0.2655573	0.5173514	0.2000334	0.1225853	0.4965642	0.2335589	0.4436130	0.7169841	0.0376396	0.4815053	0.6212516	0.5914288	0.1470759	0.2045937	0.1952393	0.3921319	0.4383177	0.1692775	0.6383088	0.7290942	0.6188655	0.2008944	0.0845680	0.2060260	0.3955010	0.1703422	0.4529935	0.2046705	0.4541559	0.4115919	0.4387049	0.5076175	0.2195734	0.6235119	0.1460900	0.0348347	0.7809081	0.2217175	0.4501895	0.2419818	0.1635222	0.0789375	0.2199206	0.3142450	0.1365881	0.0287551	0.0605899	0.1037636	0.0244059	0.0677442	0.2114886	0.3140473	0.0674404	0.3703245	0.5716925	0.0255993	0.0074263	0.3395109	0.0220131	0.5951336	0.0537806	0.6124715	0.3407175
250	0.0001906	0.3331907	0.0432878	0.1074785	0.0134402	0.6765929	0.6402335	0.5061307	0.6268875	0.4618765	0.6589786	0.0037399	0.2802969	0.0428694	0.7319377	0.3075159	0.4891920	0.5624611	0.0492988	0.4406846	0.3420630	0.4960297	0.5252659	0.3122126	0.2472574	0.7196995	0.2809234	0.5032326	0.7021304	0.7803969	0.5427380	0.5012563	0.2194459	0.4887317	0.4168228	0.7286790	0.5792999	0.2072155	0.5059367	0.2216351	0.1104768	0.5875778	0.2704350	0.4416559	0.5662319	0.0456191	0.4288865	0.5451855	0.4721219	0.1267660	0.2472379	0.2419747	0.5601918	0.8037686	0.1047428	0.6975261	0.6325299	0.5464266	0.1782664	0.0720062	0.2417826	0.4240881	0.2464426	0.5295011	0.2200775	0.6264899	0.6686826	0.4383588	0.4266247	0.2378335	0.7224921	0.0924024	0.0400032	0.7637923	0.2155350	0.4132489	0.2714518	0.1057638	0.0651568	0.2836784	0.1768561	0.1987794	0.0229906	0.0548720	0.0886864	0.0183050	0.0437483	0.1709507	0.3965670	0.0953124	0.3592100	0.7085601	0.0386370	0.0062948	0.4261733	0.0269577	0.4858417	0.1035273	0.7117508	0.4978424
300	0.0007053	0.3284255	0.0673620	0.0800371	0.0103138	0.6305265	0.7894722	0.4338007	0.4920583	0.4520284	0.6132209	0.0048115	0.3696474	0.0934999	0.5384361	0.2445142	0.4578406	0.4639941	0.0583438	0.3756125	0.1988929	0.5241062	0.4466392	0.3107184	0.1959321	0.6841405	0.3676613	0.3949372	0.4464502	0.7997858	0.6212341	0.4383361	0.1445570	0.3313200	0.6093571	0.7517293	0.6496103	0.2005279	0.5164878	0.2100779	0.0932682	0.5856056	0.2424845	0.4669053	0.5984381	0.0495403	0.4659176	0.5781546	0.4308930	0.1009757	0.2260765	0.2289487	0.3544754	0.6584228	0.1796049	0.6487969	0.6052938	0.6037287	0.1695322	0.1174300	0.2675716	0.5730308	0.2028922	0.4862100	0.3147414	0.4438536	0.5976248	0.4137742	0.4398783	0.2412866	0.6541560	0.1002755	0.0872854	0.6785422	0.1716866	0.4888887	0.3502623	0.1007110	0.0947247	0.2206943	0.2489808	0.1198814	0.0370198	0.0306418	0.0858201	0.0441832	0.1110654	0.2376078	0.3693392	0.0753197	0.3471856	0.5464204	0.0350243	0.0078379	0.4106601	0.0065958	0.6136857	0.1179553	0.6147389	0.2847797
350	0.0001509	0.3645334	0.0806673	0.0449162	0.0201895	0.5936310	0.6795249	0.5037177	0.5008958	0.5057494	0.5933320	0.0065530	0.3465986	0.0833348	0.5709870	0.2961566	0.4690817	0.4345409	0.0539779	0.4698794	0.1835937	0.3638382	0.3478561	0.2493249	0.1829657	0.5561756	0.4832819	0.2887574	0.4787222	0.6705004	0.6616267	0.3707111	0.2167667	0.3779427	0.4669185	0.5089644	0.4845754	0.1629918	0.4485064	0.2438981	0.0921300	0.5288795	0.2272457	0.4676658	0.5265145	0.0181169	0.4863593	0.6712120	0.4516473	0.0897899	0.1836124	0.2065013	0.3849936	0.7225163	0.1457309	0.6431645	0.5786162	0.5498006	0.2435927	0.0732942	0.2445835	0.4818401	0.2451454	0.5157237	0.3000733	0.4884800	0.5650598	0.4257541	0.4776639	0.2642616	0.6382742	0.1259125	0.0651040	0.7245962	0.2360424	0.3965625	0.1881718	0.0945662	0.0557766	0.2795897	0.2003151	0.2149278	0.0223059	0.0189397	0.1349061	0.0170547	0.1298081	0.2222369	0.3923747	0.0504969	0.3340212	0.7246815	0.0548363	0.0059832	0.4803845	0.0344249	0.6588202	0.0914731	0.6216770	0.3034951
400	0.0000624	0.2836703	0.0792502	0.0613694	0.0054729	0.6945568	0.6702001	0.4502144	0.6160371	0.5040627	0.6607526	0.0047183	0.3417013	0.0726226	0.6936485	0.2327344	0.4297393	0.4547712	0.0615118	0.4271246	0.1751034	0.4403182	0.4074924	0.2629520	0.2354712	0.6496933	0.3724064	0.4343229	0.4506679	0.7196388	0.5874710	0.4557554	0.2237437	0.3484317	0.4023471	0.7244016	0.4917666	0.1582094	0.4540463	0.2850341	0.1482929	0.5002030	0.2811579	0.4383560	0.5380963	0.0389437	0.5148998	0.5758045	0.4799301	0.1099013	0.1882471	0.2187680	0.3600120	0.6632168	0.1981697	0.7792155	0.6145484	0.5691579	0.2214542	0.0788823	0.3072026	0.4154230	0.3358400	0.5473806	0.2906132	0.4797006	0.4169755	0.3856621	0.4538549	0.2322446	0.5884085	0.0804821	0.0445946	0.6972260	0.2838372	0.5086444	0.2517203	0.1442501	0.0662418	0.3135720	0.2675030	0.2651933	0.0308088	0.0490334	0.1401692	0.0220949	0.0792923	0.2430894	0.3992665	0.0705784	0.3642948	0.7418592	0.0236812	0.0018502	0.5946330	0.0173068	0.5010645	0.0444263	0.6255266	0.3366308
450	0.0000000	0.3461796	0.0485852	0.1038876	0.0034444	0.7576278	0.6817754	0.3964906	0.5564222	0.4840312	0.7352189	0.0003851	0.3505317	0.0886807	0.5732057	0.3376404	0.4284707	0.4168788	0.0378938	0.4766368	0.2538943	0.4218638	0.3969921	0.3602560	0.2130545	0.5909319	0.3047933	0.4938322	0.4853425	0.6876887	0.6724618	0.4848898	0.1660389	0.4636443	0.4481694	0.7120923	0.5333314	0.1270740	0.5989285	0.2613808	0.1861214	0.4912287	0.3592762	0.4757662	0.7059685	0.0247244	0.5443922	0.7878109	0.5700524	0.1249554	0.2467051	0.2539295	0.4728531	0.5829447	0.1797771	0.5686094	0.6929292	0.6772979	0.1920636	0.0740727	0.3184477	0.4736258	0.2246973	0.4220980	0.3122127	0.4520724	0.4870614	0.4447959	0.4582685	0.1997094	0.6133255	0.1109649	0.0508184	0.6499502	0.2469016	0.5055947	0.1794899	0.1630429	0.0701951	0.3166770	0.2480531	0.1933883	0.0224359	0.0776638	0.1281516	0.0120835	0.0798219	0.3016246	0.3961994	0.0454067	0.2305945	0.6578898	0.0465035	0.0028344	0.3961967	0.0251706	0.5630775	0.1034974	0.6536389	0.3466287
500	0.0002512	0.3527580	0.0794994	0.0899242	0.0008556	0.6687273	0.5941008	0.5539762	0.4572165	0.4644778	0.6212395	0.0035683	0.3822207	0.0828208	0.7248356	0.2545882	0.4351028	0.4533541	0.0471949	0.4533533	0.2880441	0.4299848	0.5236575	0.3047219	0.2454176	0.6717919	0.2601844	0.4777689	0.5473477	0.7456453	0.5479778	0.4539906	0.1606183	0.4442597	0.4774326	0.6751152	0.5828712	0.1853149	0.4774035	0.2266994	0.1251460	0.5999913	0.2404705	0.5546666	0.7675271	0.0187800	0.5217349	0.7345788	0.5335771	0.1133178	0.2146251	0.2400771	0.3468710	0.5679288	0.1511313	0.6407087	0.6089022	0.5561499	0.1793470	0.0814043	0.2569542	0.3612611	0.2019582	0.5442359	0.2888758	0.3393516	0.5894405	0.3621135	0.5019943	0.1868126	0.6702831	0.0972044	0.0426616	0.6963025	0.2527362	0.4547513	0.1210316	0.2157753	0.1020956	0.3855703	0.2271273	0.1647253	0.0131552	0.0810120	0.0969781	0.0229063	0.0520042	0.2635212	0.3689874	0.0713604	0.2789706	0.5986901	0.0463808	0.0001931	0.3838419	0.0440130	0.5849685	0.0919447	0.6512448	0.3187300
