G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0	0.0	0.0	0.0	-0.18837558175437152	0.0	0.0	0.0	-0.18795429239980876	-0.9804706391878426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7867078483104706	0.0	0.0	0.0	0.0	-0.42614044225774705	-0.5399362233001739	0.0	0.0	-0.8791201072745025	0.0	0.0	-0.8857965383213013	0.0	-0.5538583809975535	0.5935467462217802	0.0	0.0	0.0	0.0	-0.44914686284027994	-0.6069807780440897	0.0	0.5600846599450835	0.3966264520309481	0.0	0.0	0.0	0.29963945213674914	0.04255129319333062	0.0	0.0	0.0	0.0	0.41878345434600905	0.0	0.0	0.0	0.0	0.0	0.0	-0.10077338740019692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9749492202662942	0.0	0.1720311708349344	0.12732517720404413	0.0	0.0	0.0	0.0	0.0	0.0	0.7685442580463446	0.12740277680407638	0.6182056957819777	0.39488042424310915	0.0	0.0	0.23654274855197774	0.0	0.0	0.9740843252993856	0.9386527675227768	0.0	0.9206720236982967	-0.6572209023870528	0.0	0.0	0.0	-0.3350296919234097	0.516451539097426	0.5368856949100786	0.7312529781284359	0.0	0.0	0.0
0.0	0.0	0.0	-0.43652370548807085	0.0	-0.6024637913797051	0.0	-0.16222279611974955	-0.08186782826669514	-0.1630856718402356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6022998068947345	0.8354860676994268	0.0	0.0	-0.39286824804730713	-0.32709122146479785	-0.7973055348265916	0.0	0.0	-0.36512207495979965	0.7971273690963881	-0.9516777144744992	0.0	0.0	0.0	0.0	-0.9019946155603975	0.3475499014954445	0.0	0.0	0.0	0.0	-0.8073721998371184	-0.09762305848872876	0.01760650500688582	0.0	-0.3724105267319828	0.0	-0.11484480241343964	0.0	0.0	-0.1627196382958499	0.4559240903232467	0.0	0.5766137769729872	0.0	0.0	0.0	0.0	0.45077403938383054	0.0	-0.536181486954676	0.8272372025968324	-0.7068092746194452	0.0	-0.004935173729839426	0.0	0.0	0.0	0.0	0.0	0.11458794787261457	0.0	0.0	0.0	0.0	0.08343773918195385	0.0	0.366213069164402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6838100629169925	0.0	0.4035026546817009	0.7028585208603687	0.0	0.24580623864343426	0.0	0.0	0.4718017452335976	0.0	-0.9048762342426926	0.0	0.24584890420758668	0.0	0.0	0.0	0.09477812663663163
0.0	-0.07823406672105193	0.0	-0.8680931804701686	0.0	0.0	0.0	0.0	-0.21706944983452559	0.0	-0.01086151390336454	-0.3968543936498463	-0.5322569594718516	-0.5358796196524054	0.0	0.0	-0.936056237667799	0.0	0.0	0.0	0.0	0.0	-0.2533716536127031	0.0	0.0	0.0	0.0	0.0	-0.17081206920556724	-0.7078285065945238	-0.11458842642605305	0.0	0.0	-0.5625841754954308	0.0	0.0	0.0	-0.3856081021949649	0.0	0.0	0.0	0.0	0.0	0.0	0.7473125933927971	0.0	0.0	0.0	0.0	-0.4419620355132747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3751100767848511	0.0	0.0	0.0	-0.25258856587338696	0.9142195307409376	0.0	0.0	0.9310689266548571	0.0	0.0	0.50547413831781	-0.7459471134934574	0.0	0.39871346099945304	0.0	-0.8338889866136014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6321487282721083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018618694880905104	0.17207214267203155	0.31221943515451517	0.0	0.0	0.0
-0.2284723191987723	-0.5421908595599234	0.0	0.0	-0.8043169861193746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9593117299955338	0.0	0.0	0.0	-0.49449870246462524	-0.30851568141952157	0.0	0.0	0.0	0.0	-0.35236105090007186	0.0	0.0	-0.6075273202732205	0.0	0.6919577578118788	0.0	0.0	-0.034442199394106865	0.0	0.0	-0.6774746170267463	0.9370260445054052	0.0	0.0	0.0	-0.7317240734118968	0.0	0.0	0.334428930702022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2459194074377638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7327360928186446	0.0	0.0	-0.0392874422997021	0.12343767570254915	0.5471519551483062	0.0	0.0	0.0	0.0	0.0	0.0	0.2144634532832237	0.0	0.0	0.7612074673729099	0.0	0.0	0.0	-0.016041583444549964	0.3812478295555381	0.5569143204802405	0.0	0.0	0.0	0.0	0.7669163319173972	0.0	0.0	0.0	0.0	0.07048083491055006	0.0	0.0	0.0	0.0	0.0	0.7834970068582265	0.0
0.0	0.0	0.0	-0.4135678156744689	0.0	-0.8537447093985975	0.0	0.0	0.0	-0.5940733060706407	0.0	0.0	0.0	0.0	0.0	0.0	-0.24073860351927578	-0.6408225519116968	0.0	0.0	-0.6226649596355855	-0.7583954522851855	0.0	-0.1118398925755173	0.0	0.0	-0.5388080843258649	0.33248583553719996	-0.4390989688690752	0.0	-0.7887244175653905	-0.9547909537795931	0.33450895819574533	0.0	0.0	0.0	0.0	0.0	-0.18964598537422717	0.0	0.0	0.4086177358872804	-0.4556163413195353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8172469718847424	0.18736488547223104	-0.14140312645712388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.485440224934113	0.0	0.4333633200490833	0.0	0.0	0.8018861278669056	-0.1437037442291188	0.0	0.0	-0.9865435005631298	0.0	0.22099273802424366	0.0	0.0	0.0	0.6260637994477607	0.0	0.0	0.0	0.0	0.0	0.0	0.1906584023740574	0.0	0.0	0.0	0.7710659076351444	0.20934193235037885	0.0	0.0	0.9301908917198949	0.0	0.0	0.0	0.7389675745109612	0.0	0.0	0.0	0.0
0.0	0.0	-0.7489040999207646	0.0	0.0	-0.19683803943917155	-0.40762253548018634	0.0	0.0	0.0	0.0	-0.02787092700600624	0.0	-0.6676820400170982	0.0	0.0	-0.5929857876617461	0.0	0.3043645192013774	0.0	0.0	-0.8565784292295575	0.0	-0.6416697462555021	-0.4229555919300765	-0.7867381465621293	0.0	0.0	0.0	-0.6574991855304688	0.0	-0.5281286826357245	0.0	0.0	0.09769474101507936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011815102650156506	0.0	0.09860273011116916	0.0	0.0	0.0	0.0	-0.3216579532449831	0.0	0.672006274863127	0.0	-0.11975927254199792	0.0	-0.39496690598106576	0.6155210028374385	0.0	0.0	0.0	0.0	0.1884248874102003	0.0	-0.01884651060578559	0.0	0.0	0.28768395982886996	0.0	0.49664447852957794	0.20232950720647866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1694451725877828	0.0	0.0	0.0	0.0	0.5421536820258681	0.0	0.0	0.0	-0.24821227579377592	0.0	0.0	0.6651542959584825	0.0	0.0	0.0	0.014717754014822507	0.0	0.5813152077537893	0.0
-0.7325106870848686	-0.8493270552717149	-0.3722974839620292	-0.7743447753600776	-0.012310520047321916	0.0	-0.47833492583595216	0.0	0.0	0.0	0.0	0.0	-0.8663513446226716	-0.9143447172828019	0.0	0.0	0.0	-0.5256123575381935	0.10453827214256858	0.0	0.0	0.0	0.0	0.0	-0.486720371292904	0.0	-0.7868684804998338	0.0	-0.1646234686486423	0.0	0.0	0.0	0.0	-0.15451966132968664	0.0	0.6549895851923356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.054575541988015175	0.0	0.0	0.0	-0.35503962609828776	0.08215669870897557	0.0	0.0	0.0	-0.39405396596656633	0.17542930016121505	0.0	0.0	0.0	-0.3129097835626453	0.0	0.0	0.0	0.0	0.0	0.3924282656276584	0.0	0.0	0.0	-0.29016597237829445	0.0	0.0	0.0	0.28537862841587314	0.2972298000165313	0.0	0.0	0.0	0.0	0.0	0.9080359504056441	0.0	0.0	0.0	0.0	0.0	0.7516884703315655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.3124082493595779	-0.7222756568808109	0.0	-0.7385615780949593	0.0	0.0	0.0	0.0	0.0	0.0	-0.7456638976000249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9447048450820148	-0.6577978858258575	-0.2368619756307453	0.0	0.0	0.0	-0.545797570142895	0.0	-0.17775754514150321	0.0	0.0	0.0	0.0	-0.3286541167180985	0.9755902494422523	0.0	0.0	0.0	0.0	0.0	0.41866941248425626	0.0	-0.4347893343052309	0.0	0.0	-0.5688239693365305	0.2778418102925323	0.0	0.0	0.0	-0.933145476039499	0.8060095290471841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2998058302745438	0.2124792037617188	0.0	0.0	0.0	0.0	0.0	-0.3588591383249705	0.8712655597989499	0.0	0.0	0.0	0.6466105898929841	0.0	0.7947506740653234	0.0	0.0	0.0	0.0	0.0	0.940221338498951	0.3105766672424708	0.0	0.0	0.0	0.0	0.0	0.06586984497821553	0.0	-0.8684156911913306	0.8893945262283809	0.0	0.4473884024574038	0.0	0.0	0.0
0.0	-0.16889094095677137	0.0	-0.40730986953713	0.0	0.0	-0.6822053010109812	-0.36990502127446234	0.0	-0.3775938351172954	-0.30255539529025555	-0.9506993901450187	-0.7299754647538066	-0.8193194824270904	0.0	-0.16202336107380688	-0.03303822106681764	0.0	0.0	0.0	0.0	-0.8880114969797432	0.0	0.0	0.0	0.0	0.0	0.14544175379339336	0.0	-0.5469570679124445	0.0	0.0	0.1877612910861516	0.0	0.0	0.006230927915705252	0.0	-0.3147499724291265	0.0	0.0	0.43472755315141165	0.0	0.46095101011670714	0.0	0.32219170208811043	0.0603687908776791	0.5709896780708484	0.0	0.0	0.0	-0.9276842328254133	0.0	0.0	0.0	0.0	0.0	0.0	-0.09029751131311059	0.0	0.44752052011618426	-0.33344471477903426	0.0	0.0	0.0	0.13945658229740626	0.6509480779610347	0.5627863773387936	0.0	0.267293317855483	0.0	-0.3555401307530701	0.0	0.0	0.0	-0.525923325214535	0.0	0.0	0.0	0.0	0.0	0.6228726389188326	0.47365404679719786	0.0	0.0	0.08159855447112116	0.6490293347060416	0.0	0.1753308750580768	0.0	0.0	0.0	0.13426386215119285	0.0	0.0	0.0	0.0	0.0	0.2682974859601644	0.8688254246883957	0.8513637150825186
0.0	0.0	0.0	0.0	-0.9256630558520555	-0.1711770724505186	0.0	-0.17657110188156366	-0.42587845283560455	-0.7665208999533206	0.0	-0.8143685045652092	0.0	0.0	0.0	-0.3593444630969316	-0.8147346486803144	0.0	0.5661794482806418	0.5971011805426995	-0.28857733751647174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9362326168920845	-0.9541514962911606	0.0	-0.04959375620819628	0.0	0.0	0.0	0.0	0.0	0.0	-0.07230772952190256	0.0	-0.16527834569350297	-0.7888995779212564	0.0	0.31202601653493356	0.0	0.0	0.0	0.0	0.0	0.0	-0.031086229645996222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31803897626157707	0.0	0.979660473353393	0.0	0.0	0.0	-0.3345853332316563	0.0	0.0	0.5922561777913063	-0.044616829129245694	0.0	0.286116310960821	0.6226536589296616	0.005269771393643567	0.6726477198732363	0.0	0.0	0.26652941843774597	0.0	0.0	0.0	0.7621360127132122	0.0	0.0	0.0	0.0	0.42119105016877645	0.6570075685097896	0.13355709820417397	0.0	0.0	0.0	0.0	0.38586737699758383	0.11426779231288722	0.0
