"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.1375960	1.0000000	0.1470847	0.0445829	0.9972855	0.3596859	0.3469779	0.7221373	0.3609953	0.9991858	0.3001204	0.3860695	0.5883934	0.1515781	0.3205596	0.1534957	0.9533215	0.1535538	0.0429990	0.5119759	0.2992793	0.0698748	0.5916888	0.0265241	1.0000000	0.1103259	0.5870270	0.7710886	0.5477123	0.9999729	0.0364363	0.9417550	0.9999761	0.9123165	0.9999999	0.6974212	0.6907014	0.9049157	0.4900802	0.4473559	0.4650287	0.5882706	0.2236047	0.2303207	0.0832607	0.0447007	0.0479140	0.0005978	0.7920561	0.2440737	0.6345443	0.0496729	0.1656749	0.0200018	0.0132251	0.0556695	0.3501694	0.7292164	0.3720977	0.9760945	0.4262685	0.0814868	0.5552093	0.1931757	0.3783371	0.2215821	0.5061487	0.1612628	0.7614205	0.7266661	1.0000000	0.7452810	0.4790610	0.6797021	1.0000000	0.1748779	0.6771004	0.2964059	0.3595981	0.2544879	0.0511150	0.0002175	0.4147948	0.5375170	0.2930540	0.4380059	0.1893752	0.4344041	0.0526006	0.7800254	1.0000000	0.1696285	0.1996536	0.5422825	0.9908265	0.5561060	0.0402080	0.7440350	0.9553816	0.0372738
50	0.0981179	1.0000000	0.1470847	0.0445829	0.9972506	0.3596865	0.2028135	0.7221351	0.3609968	0.9991858	0.1223036	0.3860711	0.6426507	0.1320778	0.3205602	0.1534960	0.9533255	0.1439072	0.0344793	0.5119745	0.2992799	0.0698753	0.4755904	0.1621665	0.7938075	0.1075577	0.5849474	0.7621359	0.5201893	0.9999737	0.0383588	0.9398107	0.9999726	0.9081584	0.9999998	0.6940216	0.6881051	0.9043314	0.5127608	0.4473559	0.3050446	0.5574498	0.4794627	0.2303197	0.0832520	0.0208246	0.0342169	0.0006010	0.8457648	0.2440740	0.6294558	0.0470448	0.1829713	0.3293612	0.0132236	0.0556689	0.3501682	0.7432787	0.3720997	0.9760942	0.4262638	0.0814868	0.5552099	0.1931763	0.3783367	0.3134247	0.5061398	0.4119120	0.7614235	0.7832970	1.0000000	0.7417498	0.4784309	0.6776424	1.0000000	0.1747566	0.6723956	0.4186674	0.3586601	0.1832488	0.0510327	0.0129870	0.4727091	0.5375167	0.2920581	0.4380058	0.3390458	0.4369389	0.0525830	0.7793015	0.9641117	0.1691115	0.1992627	0.3627409	0.9906132	0.5548757	0.0400894	0.7434622	0.9542587	0.2747479
100	0.0561183	1.0000000	0.1470874	0.0445829	0.9970492	0.3597010	0.0949810	0.7220874	0.3610402	0.9991857	0.0305932	0.3861101	0.6942799	0.1123469	0.3205750	0.1535034	0.9533231	0.1338827	0.0259525	0.5119437	0.2992943	0.0698868	0.3978979	0.3147002	0.5802248	0.0961016	0.5706860	0.7184015	0.3906246	0.9999286	0.0533381	0.9231582	0.9999395	0.8831804	0.9999993	0.6676683	0.6707003	0.8973782	0.6330814	0.4473560	0.2655246	0.5248683	0.6688892	0.2303404	0.0832410	0.0061646	0.0219976	0.0006285	0.8906713	0.2440804	0.5509881	0.0409115	0.1883699	0.5356493	0.0132206	0.0556678	0.3501749	0.7584330	0.3721424	0.9760883	0.4262798	0.0814870	0.5552220	0.1931974	0.3783377	0.3906777	0.5061369	0.6782887	0.7614147	0.8273048	1.0000000	0.7216806	0.4751818	0.6644574	1.0000000	0.1740255	0.6585116	0.5308016	0.3537862	0.0975717	0.0505195	0.0302230	0.5208024	0.5375263	0.2867170	0.4380058	0.4848897	0.4386636	0.0524740	0.7745232	0.9220500	0.1662536	0.1973420	0.1787320	0.9894039	0.5479049	0.0394653	0.7396229	0.9477333	0.5516138
150	0.0341129	1.0000000	0.1470967	0.0445829	0.9967491	0.3597493	0.0543030	0.7219284	0.3611954	0.9991851	0.0086179	0.3862480	0.7186319	0.1025838	0.3206257	0.1535297	0.9533075	0.1287274	0.0217229	0.5118417	0.2993451	0.0699239	0.3729992	0.4005245	0.4716838	0.0854731	0.5446995	0.6670621	0.2489481	0.9996481	0.0858953	0.8841808	0.9998407	0.8452288	0.9999966	0.6150016	0.6402750	0.8735413	0.7775826	0.4473563	0.3065664	0.5128388	0.7427097	0.2304183	0.0832402	0.0017444	0.0165696	0.0006792	0.9082310	0.2441031	0.3610438	0.0378667	0.1805598	0.6143409	0.0132191	0.0556672	0.3502032	0.7664971	0.3722838	0.9760677	0.4263508	0.0814880	0.5552637	0.1932720	0.3783457	0.4237755	0.5061434	0.8180521	0.7613754	0.8444406	1.0000000	0.6921660	0.4709486	0.6425360	1.0000000	0.1728723	0.6404661	0.5803432	0.3473510	0.0460194	0.0496872	0.0421750	0.5314652	0.5375640	0.2794014	0.4380058	0.5572829	0.4384621	0.0523001	0.7662929	0.8972469	0.1621979	0.1949302	0.0862492	0.9875913	0.5378059	0.0386281	0.7328623	0.9374641	0.7159409
200	0.0245783	1.0000000	0.1471118	0.0445830	0.9964827	0.3598235	0.0408005	0.7216850	0.3614494	0.9991841	0.0041154	0.3864715	0.7283011	0.0986151	0.3207050	0.1535728	0.9532782	0.1265554	0.0199677	0.5116866	0.2994273	0.0699792	0.3662498	0.4405241	0.4260914	0.0798779	0.5174644	0.6326777	0.1624341	0.9988561	0.1251429	0.8330471	0.9996852	0.8130190	0.9999900	0.5577837	0.6094411	0.8337968	0.8743411	0.4473570	0.3488001	0.5143712	0.7710013	0.2305505	0.0832437	0.0005733	0.0145128	0.0007341	0.9146333	0.2441399	0.1939761	0.0369761	0.1720944	0.6429408	0.0132185	0.0556669	0.3502544	0.7700562	0.3724992	0.9760351	0.4264815	0.0814895	0.5553294	0.1933933	0.3783677	0.4362301	0.5061675	0.8788844	0.7613035	0.8502487	1.0000000	0.6659552	0.4676472	0.6206499	1.0000000	0.1717841	0.6246851	0.5983290	0.3422306	0.0203202	0.0488943	0.0491428	0.5262049	0.5376302	0.2733830	0.4380058	0.5882545	0.4375484	0.0521358	0.7577941	0.8850158	0.1587341	0.1930980	0.0477824	0.9859525	0.5290356	0.0379518	0.7257882	0.9275697	0.7985481
250	0.0208045	1.0000000	0.1471280	0.0445830	0.9963016	0.3598996	0.0364897	0.7214383	0.3617247	0.9991831	0.0032428	0.3867112	0.7318507	0.0971654	0.3207874	0.1536196	0.9532427	0.1257533	0.0192978	0.5115299	0.2995152	0.0700339	0.3645738	0.4575117	0.4085959	0.0775188	0.4966979	0.6151830	0.1221747	0.9976263	0.1574333	0.7857017	0.9995333	0.7931550	0.9999816	0.5136169	0.5862553	0.7932466	0.9239588	0.4473576	0.3733057	0.5203724	0.7824075	0.2306987	0.0832477	0.0002747	0.0137825	0.0007792	0.9169140	0.2441793	0.0965917	0.0367680	0.1667250	0.6532793	0.0132183	0.0556668	0.3503156	0.7714992	0.3727174	0.9760009	0.4266396	0.0814912	0.5553979	0.1935240	0.3784023	0.4407536	0.5062100	0.9031560	0.7612172	0.8521217	1.0000000	0.6478165	0.4656511	0.6037346	1.0000000	0.1709967	0.6135469	0.6042539	0.3390532	0.0086077	0.0483266	0.0529052	0.5185917	0.5377072	0.2695417	0.4380058	0.6007813	0.4366928	0.0520180	0.7510319	0.8794497	0.1564378	0.1920116	0.0331417	0.9848129	0.5231407	0.0375267	0.7201523	0.9201511	0.8373133
300	0.0193889	1.0000000	0.1471415	0.0445831	0.9961970	0.3599604	0.0351330	0.7212440	0.3619563	0.9991824	0.0030778	0.3869106	0.7330891	0.0966803	0.3208538	0.1536588	0.9532093	0.1254997	0.0190558	0.5114069	0.2995881	0.0700761	0.3641998	0.4643516	0.4022288	0.0766083	0.4837796	0.6075197	0.1057825	0.9963490	0.1779995	0.7506063	0.9994260	0.7830367	0.9999748	0.4857832	0.5717765	0.7627558	0.9461484	0.4473576	0.3847265	0.5259882	0.7870497	0.2308281	0.0832507	0.0001996	0.0135326	0.0008104	0.9176988	0.2442119	0.0490794	0.0367240	0.1639679	0.6570145	0.0132183	0.0556668	0.3503723	0.7720587	0.3728895	0.9759730	0.4267882	0.0814925	0.5554532	0.1936336	0.3784411	0.4423952	0.5062627	0.9123723	0.7611366	0.8527092	1.0000000	0.6369513	0.4646101	0.5924954	1.0000000	0.1705107	0.6066261	0.6060884	0.3373448	0.0035436	0.0479864	0.0548558	0.5129428	0.5377766	0.2674277	0.4380058	0.6057175	0.4361153	0.0519467	0.7464322	0.8770248	0.1551257	0.1914527	0.0278464	0.9841366	0.5197351	0.0372958	0.7163482	0.9153510	0.8549015
350	0.0188767	1.0000000	0.1471510	0.0445831	0.9961425	0.3600016	0.0347090	0.7211149	0.3621208	0.9991818	0.0030471	0.3870505	0.7335017	0.0965339	0.3208990	0.1536865	0.9531829	0.1254407	0.0189724	0.5113251	0.2996390	0.0701035	0.3641355	0.4670205	0.3999911	0.0762709	0.4767657	0.6044496	0.0995620	0.9953202	0.1890353	0.7281202	0.9993643	0.7784737	0.9999705	0.4703442	0.5637875	0.7437631	0.9553231	0.4473573	0.3894808	0.5298602	0.7888924	0.2309236	0.0832526	0.0001808	0.0134495	0.0008297	0.9179507	0.2442348	0.0279579	0.0367150	0.1627056	0.6583640	0.0132182	0.0556668	0.3504168	0.7722709	0.3730044	0.9759539	0.4269060	0.0814935	0.5554909	0.1937112	0.3784756	0.4430031	0.5063143	0.9157647	0.7610732	0.8528888	1.0000000	0.6310136	0.4641153	0.5857265	1.0000000	0.1702404	0.6026623	0.6066304	0.3365055	0.0014287	0.0478052	0.0558436	0.5095717	0.5378292	0.2663688	0.4380058	0.6076355	0.4357844	0.0519082	0.7436122	0.8759956	0.1544443	0.1911891	0.0259926	0.9837742	0.5179515	0.0371814	0.7140463	0.9125209	0.8627404
400	0.0186962	1.0000000	0.1471569	0.0445831	0.9961161	0.3600265	0.0345772	0.7210388	0.3622242	0.9991815	0.0030415	0.3871373	0.7336320	0.0964967	0.3209262	0.1537039	0.9531644	0.1254400	0.0189451	0.5112768	0.2996705	0.0701195	0.3641350	0.4680432	0.3992238	0.0761489	0.4733001	0.6032892	0.0972981	0.9946155	0.1943027	0.7150700	0.9993331	0.7765785	0.9999684	0.4624804	0.5597455	0.7332864	0.9589317	0.4473569	0.3913297	0.5321612	0.7895980	0.2309861	0.0832537	0.0001761	0.0134227	0.0008407	0.9180194	0.2442489	0.0190812	0.0367131	0.1621674	0.6588516	0.0132182	0.0556668	0.3504477	0.7723506	0.3730726	0.9759423	0.4269888	0.0814941	0.5555137	0.1937600	0.3785017	0.4432367	0.5063574	0.9169879	0.7610290	0.8529419	1.0000000	0.6279643	0.4638941	0.5819181	1.0000000	0.1701001	0.6005139	0.6067841	0.3361170	0.0005669	0.0477163	0.0563365	0.5077768	0.5378647	0.2658708	0.4380058	0.6083742	0.4356127	0.0518889	0.7420055	0.8755659	0.1541126	0.1910715	0.0253576	0.9835931	0.5170783	0.0371282	0.7127552	0.9109519	0.8661999
