Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0234269	0.0000086	0.2778602	1.0000000	0.2545436	0.8282228	0.5483583	0.9543332	0.6791427	0.5787665	0.5044379	0.8658323	0.0659996	0.5508085	0.5964283	0.7276040	0.3072219	0.3353003	0.7038209	0.8022639	1.0000000	0.3720526	0.3733348	0.8509519	0.6778808	0.9484516	0.3024765	0.0247740	1.0000000	0.1743843	0.5150888	0.7912706	0.3254283	0.8187329	0.4165077	0.1721290	0.4006607	0.2789895	0.0004026	0.6800901	1.0000000	0.6366111	0.2836748	0.8161027	0.7744986	0.9971446	0.6666057	1.0000000	0.0976699	0.6451793	0.5165251	0.1442069	0.4251097	0.9368730	0.0815151	0.3280499	0.0473463	1.0000000	0.2050014	0.8379958	0.3707597	0.4153413	0.0526740	0.4145310	0.9821002	0.6035963	0.9059786	0.9946596	0.1836367	0.7081869	0.0169156	0.9999972	0.5131421	0.4296132	0.0917612	0.4290247	0.1809877	0.1606007	0.4843738	0.7811198	0.7242402	0.3907493	0.9183974	0.9213350	0.3800314	1.0000000	0.0205035	0.5693110	0.0957236	0.5765299	0.0764561	0.9658469	0.3737260	0.6884065	0.7563537	0.1098688	0.8473292	0.3356848	0.2623452	0.0752063
50	0.0234262	0.0000133	0.1110082	1.0000000	0.2406180	0.7971876	0.7038025	0.7249463	0.4811609	0.4533463	0.5073158	0.8492437	0.3826431	0.5111039	0.7195091	0.7273525	0.3312120	0.3567470	0.7023285	0.6655747	1.0000000	0.3797293	0.3669801	0.8366969	0.8561149	0.9259648	0.3007566	0.0239974	0.3185354	0.3554423	0.5147832	0.7849983	0.2773608	0.8021829	0.1813357	0.1506555	0.3767128	0.2789895	0.0001685	0.6489210	1.0000000	0.3073320	0.2589502	0.9515925	0.7732580	0.9956832	0.5917708	0.7587080	0.6930501	0.6402780	0.5130184	0.2984003	0.1532968	0.9300142	0.3778171	0.3121373	0.3107741	1.0000000	0.2019644	0.8317623	0.3509988	0.3847365	0.0514881	0.3840151	0.9797187	0.6035626	0.8935670	0.9945849	0.1531313	0.6788733	0.0151373	0.9999959	0.4980730	0.9336295	0.0811022	0.3981809	0.7114891	0.5185509	0.3647860	0.7628406	0.7227152	0.2932651	0.8989339	0.9105295	0.7402897	1.0000000	0.0204901	0.6182000	0.0730423	0.5497916	0.0722465	0.9621031	0.3472676	0.6788909	0.7450361	0.0947986	0.9515570	0.3180089	0.2775729	0.0698168
100	0.0234259	0.0000717	0.0539162	1.0000000	0.2079387	0.6960788	0.7814748	0.6333702	0.3648769	0.3687032	0.5045994	0.7986786	0.4998752	0.4435463	0.7508616	0.7251129	0.3890795	0.4181833	0.6965937	0.6618583	1.0000000	0.3814600	0.3516237	0.7706809	0.9353302	0.8205658	0.2942638	0.0222052	0.2122064	0.3384500	0.5140995	0.7708717	0.1953158	0.7826633	0.1049877	0.1000336	0.3209782	0.2789895	0.0000697	0.5520515	1.0000000	0.1756255	0.1958314	0.9851582	0.7637566	0.9862729	0.4417628	0.6941830	0.8675943	0.6280544	0.4892533	0.3284119	0.0557911	0.9122792	0.4330488	0.2770604	0.4151241	1.0000000	0.1933670	0.8130349	0.2934983	0.3165964	0.0484463	0.2576482	0.9672312	0.6033331	0.8530690	0.9940332	0.0838377	0.5893472	0.0112656	0.9999742	0.3926650	0.9472252	0.0631684	0.3000100	0.8299139	0.6452163	0.1558110	0.6702862	0.7207206	0.1464105	0.8578548	0.8638142	0.8733316	1.0000000	0.0203562	0.5905647	0.0390548	0.4734192	0.0667304	0.8574964	0.2714529	0.6363289	0.6897788	0.0638182	0.9675092	0.2840246	0.3241689	0.0603929
150	0.0234258	0.0004026	0.0525489	1.0000000	0.1734757	0.6148527	0.8350761	0.5100814	0.2726058	0.3027608	0.4901674	0.7320702	0.5430380	0.3740060	0.7545410	0.7158469	0.4416877	0.4908782	0.6892052	0.6744072	1.0000000	0.3056034	0.3223842	0.6610863	0.9668034	0.6824218	0.2830130	0.0197682	0.1956159	0.3253305	0.5135511	0.7549354	0.1233028	0.7728884	0.0802016	0.0570967	0.2817993	0.2789895	0.0000289	0.4572109	1.0000000	0.1135246	0.1383616	0.9865475	0.7422698	0.9597845	0.3220407	0.6769281	0.9190903	0.6184864	0.4193188	0.3220808	0.0208163	0.8959181	0.4528419	0.2489644	0.4549999	1.0000000	0.1839867	0.7912999	0.2392592	0.2662425	0.0461986	0.1186340	0.9389112	0.6025673	0.8017803	0.9920962	0.0399696	0.4925592	0.0086127	0.9998171	0.2377356	0.9442446	0.0544009	0.2112142	0.8534471	0.6873384	0.0702042	0.5198337	0.7199222	0.0944905	0.7106462	0.7862617	0.9215372	1.0000000	0.0198656	0.5646238	0.0262813	0.4058904	0.0646012	0.6509958	0.1999366	0.5672058	0.5892339	0.0477423	0.9241398	0.2650591	0.3752598	0.0553649
200	0.0234257	0.0013819	0.0670052	1.0000000	0.1457292	0.5764981	0.8679567	0.3927158	0.2081080	0.2599070	0.4741930	0.6595901	0.5589985	0.3325000	0.7515345	0.6942016	0.4792010	0.5579837	0.6829691	0.6833248	1.0000000	0.2510301	0.2661102	0.5582703	0.9662653	0.5871175	0.2682985	0.0181847	0.1930273	0.3204847	0.5133152	0.7396491	0.0794131	0.7657819	0.0721548	0.0316230	0.2621258	0.2789895	0.0000123	0.4017003	1.0000000	0.0873210	0.1011146	0.9711712	0.7167149	0.9185172	0.2526089	0.6723138	0.9343519	0.6135243	0.3270184	0.3123635	0.0082721	0.8844838	0.4680742	0.2304681	0.4695467	1.0000000	0.1760676	0.7720622	0.2025397	0.2386911	0.0453582	0.0561166	0.8994418	0.6011047	0.7541993	0.9881451	0.0217251	0.4190446	0.0072818	0.9992544	0.1491663	0.9434310	0.0512616	0.1604176	0.8572236	0.6973000	0.0457626	0.4029659	0.7196620	0.0821989	0.4955886	0.7063348	0.9390877	1.0000000	0.0192817	0.5520890	0.0229985	0.3678349	0.0639551	0.5142081	0.1557614	0.4982387	0.4899672	0.0426503	0.8497299	0.2576152	0.4130318	0.0533676
250	0.0234257	0.0029478	0.0764963	1.0000000	0.1281253	0.5613590	0.8854696	0.3171089	0.1698433	0.2355810	0.4627970	0.5967390	0.5649198	0.3108872	0.7483342	0.6643169	0.5029451	0.6082317	0.6787230	0.6882042	1.0000000	0.2293555	0.2078849	0.4900011	0.9470946	0.5365416	0.2540488	0.0176725	0.1926234	0.3185830	0.5132424	0.7285489	0.0570681	0.7599718	0.0695425	0.0187796	0.2530801	0.2789895	0.0000055	0.3759845	1.0000000	0.0771681	0.0805163	0.9505462	0.6958376	0.8796810	0.2162420	0.6710799	0.9388800	0.6113763	0.2649242	0.3059589	0.0037733	0.8773674	0.4789407	0.2184902	0.4744529	1.0000000	0.1702184	0.7574177	0.1803610	0.2247377	0.0451194	0.0360086	0.8618719	0.5995424	0.7180328	0.9834902	0.0151243	0.3719232	0.0066767	0.9982995	0.1087916	0.9432498	0.0502287	0.1356503	0.8574673	0.6981275	0.0392831	0.3433701	0.7195802	0.0795251	0.3439389	0.6485162	0.9455287	1.0000000	0.0189587	0.5469721	0.0222237	0.3503210	0.0637686	0.4601069	0.1337841	0.4477820	0.4264273	0.0412110	0.7925489	0.2549942	0.4354925	0.0526384
300	0.0234257	0.0045185	0.0805404	1.0000000	0.1186206	0.5557876	0.8940478	0.2776628	0.1495195	0.2228709	0.4562463	0.5534473	0.5671184	0.2998484	0.7462441	0.6362917	0.5167356	0.6398205	0.6761609	0.6906838	1.0000000	0.2214637	0.1694485	0.4520664	0.9266320	0.5120013	0.2432978	0.0175328	0.1925604	0.3177438	0.5132217	0.7218913	0.0466722	0.7558085	0.0686944	0.0127152	0.2489964	0.2789895	0.0000027	0.3650501	1.0000000	0.0733100	0.0699567	0.9348780	0.6820724	0.8535192	0.1978824	0.6707500	0.9402235	0.6105216	0.2360725	0.3025314	0.0021601	0.8732315	0.4853198	0.2109263	0.4758760	1.0000000	0.1662991	0.7474518	0.1678025	0.2177774	0.0450553	0.0299878	0.8339589	0.5984858	0.6943549	0.9799110	0.0128340	0.3445541	0.0064116	0.9973832	0.0909603	0.9432023	0.0498960	0.1242795	0.8572907	0.6975157	0.0375858	0.3181453	0.7195547	0.0789292	0.2676387	0.6156906	0.9479038	1.0000000	0.0188274	0.5449967	0.0220372	0.3429959	0.0637153	0.4416778	0.1240962	0.4171688	0.3948023	0.0407862	0.7618207	0.2541000	0.4472798	0.0523790
350	0.0234257	0.0056797	0.0818873	1.0000000	0.1139176	0.5538119	0.8980720	0.2588864	0.1394145	0.2165495	0.4529200	0.5280382	0.5679341	0.2942547	0.7450915	0.6157494	0.5242455	0.6574418	0.6747242	0.6919116	1.0000000	0.2186372	0.1490998	0.4328113	0.9118952	0.5004397	0.2364497	0.0174934	0.1925505	0.3173462	0.5132159	0.7183550	0.0420609	0.7532379	0.0684190	0.0099216	0.2471518	0.2789895	0.0000015	0.3604993	1.0000000	0.0718194	0.0647462	0.9260928	0.6740501	0.8389416	0.1887891	0.6706617	0.9406218	0.6101963	0.2246712	0.3008654	0.0015817	0.8709413	0.4886103	0.2064691	0.4761460	1.0000000	0.1638628	0.7412271	0.1610349	0.2143281	0.0450379	0.0281629	0.8160781	0.5979535	0.6804268	0.9778224	0.0120463	0.3296604	0.0062976	0.9967684	0.0830544	0.9431876	0.0497890	0.1192073	0.8571646	0.6970024	0.0371381	0.3083096	0.7195467	0.0787854	0.2343198	0.5997181	0.9487819	1.0000000	0.0187790	0.5442510	0.0219891	0.3400869	0.0637000	0.4355465	0.1201297	0.4005541	0.3811036	0.0406509	0.7477825	0.2537967	0.4530444	0.0522874
400	0.0234257	0.0063919	0.0822010	1.0000000	0.1116884	0.5531301	0.8999197	0.2502635	0.1345813	0.2134991	0.4513567	0.5145151	0.5682362	0.2914575	0.7445065	0.6027937	0.5281434	0.6665564	0.6739557	0.6925120	1.0000000	0.2176255	0.1393558	0.4235044	0.9028313	0.4950504	0.2325349	0.0174811	0.1925490	0.3171530	0.5132141	0.7166256	0.0400689	0.7518143	0.0683297	0.0086455	0.2463145	0.2789895	0.0000011	0.3585978	1.0000000	0.0712261	0.0622298	0.9219411	0.6697106	0.8316056	0.1843536	0.6706381	0.9407398	0.6100760	0.2204713	0.3001003	0.0013744	0.8697204	0.4901837	0.2040323	0.4760954	1.0000000	0.1624339	0.7375849	0.1575308	0.2126357	0.0450329	0.0275814	0.8056107	0.5977275	0.6728214	0.9767907	0.0117752	0.3219236	0.0062490	0.9964331	0.0795132	0.9431827	0.0497544	0.1169844	0.8571047	0.6967194	0.0370181	0.3046336	0.7195443	0.0787470	0.2207580	0.5926722	0.9491072	1.0000000	0.0187617	0.5439729	0.0219756	0.3389698	0.0636956	0.4334874	0.1185839	0.3921380	0.3756329	0.0406055	0.7418919	0.2536936	0.4557556	0.0522552
