Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0277689	1.0918485	0.0368847	0.0684048	0.3301742	0.0030174	0.1964801	0.2872610	0.3359412	0.0110518	0.2397966	0.3865133	0.3838653	0.4111625	0.4572187	0.0331158	0.0219929	0.1739866	0.3449127	0.3607573	0.3983687	0.5778245	0.2184113	0.0696710	0.0213091	0.3234935	0.2855617	0.2878700	0.4742893	0.2358138	0.1686568	0.4614782	0.1311587	0.0325824	0.2415370	0.2068853	0.0330170	0.3898583	0.0602251	0.4117303	0.1482382	0.1293809	0.0431954	0.1840467	0.1364835	0.2297901	0.3520436	0.3604016	0.2867698	0.6726599	0.5051314	0.0538870	0.1074008	0.0735944	0.9586951	0.0837768	1.0220028	0.8288416	0.7676831	0.4598486	1.0605712	1.0518689	0.6943459	0.8423872	0.9782492	0.9004283	0.9195831	0.6321627	0.8725478	0.9813783	0.9656982	0.5298993	0.4952373	0.5172699	0.2929106	1.0798880	0.1427135	0.9673954	0.4969449	1.0109714	0.4098717	0.3386679	0.4214887	0.9577060	1.0238261	0.6190835	0.3564881	0.4884113	0.0308467	0.0376095	0.9559300	0.8870955	0.3421618	0.2769705	0.6093360	0.7994010	0.4394057	1.0458110	0.8131136	0.5322596
50	0.0354922	0.9929674	0.0291038	0.0078876	0.2880187	0.0049924	0.1277964	0.3085945	0.3299265	0.0045374	0.2976227	0.4155678	0.3336220	0.4391958	0.4342247	0.0131305	0.0087279	0.1593683	0.3904766	0.3192407	0.3878979	0.5031627	0.1482344	0.0518287	0.0081154	0.3198237	0.1748677	0.2953932	0.4712780	0.1474086	0.1570587	0.4870435	0.0972050	0.0135131	0.1534737	0.1843870	0.0071647	0.3921742	0.0331248	0.4881194	0.1036946	0.1030665	0.0474489	0.1998220	0.1370372	0.1728422	0.3364027	0.4609783	0.2772347	0.3638284	0.4578788	0.0241586	0.0580744	0.1528626	0.8699376	0.0518324	0.9958077	0.9659821	0.8649577	0.5917285	1.0853159	1.0709632	0.7619670	0.8302241	0.9417018	0.9631620	0.9876588	0.6629973	0.9364193	0.9954511	1.0277946	0.5511959	0.4589128	0.4257941	0.1290727	0.9556482	0.4042510	1.0787915	0.2094415	1.0325069	0.4150636	0.3041312	0.4151133	1.0561959	1.0262514	0.5469059	0.3659331	0.5809726	0.0325030	0.0037880	0.9421541	0.9575873	0.3012487	0.2798468	0.6002773	0.8098321	0.4380456	0.9985911	0.8206718	0.4326648
100	0.0492238	0.9971428	0.0117475	0.0035919	0.3295024	0.0028462	0.1356196	0.2267455	0.3534342	0.0051652	0.2805850	0.4350486	0.3717072	0.4478076	0.4447388	0.0038359	0.0017774	0.1310335	0.3782842	0.3116444	0.4457344	0.5151621	0.1752967	0.0507715	0.0023154	0.3251663	0.1675259	0.3255532	0.4706571	0.1613852	0.1556465	0.4922446	0.0648958	0.0081077	0.1442498	0.1884450	0.0133889	0.4426483	0.0489947	0.4544792	0.0997173	0.1118515	0.0511757	0.1596684	0.1602302	0.2136248	0.3849320	0.4335496	0.2629862	0.3503581	0.5485018	0.0413081	0.0521412	0.1711717	0.8245624	0.0488299	0.9053201	1.0097939	0.8192502	0.6473015	0.9929300	1.0835442	0.8058702	0.8537614	0.9494617	0.9639802	0.9511227	0.6311554	0.8628897	0.9852555	0.9409568	0.5177584	0.4766810	0.4573074	0.1066858	0.9875621	0.4845752	0.9743941	0.0767823	1.0483439	0.3847447	0.2614443	0.3762386	1.0251368	0.9489585	0.6530850	0.3712893	0.4802649	0.0152279	0.0018475	0.9545376	0.9971224	0.3366782	0.2918760	0.6448074	0.8594067	0.3567614	0.9762238	0.8050432	0.4833729
150	0.0384228	0.9950821	0.0278610	0.0050037	0.3149910	0.0027863	0.1524003	0.2626755	0.3461971	0.0047387	0.2878313	0.3829834	0.4242949	0.4326889	0.4987331	0.0008365	0.0000131	0.1473841	0.3750032	0.3559521	0.4297865	0.4902359	0.1759460	0.0691922	0.0005079	0.3217458	0.1457941	0.3227145	0.4377870	0.1493535	0.1454881	0.4883758	0.0420286	0.0115412	0.1366762	0.2064528	0.0046578	0.3970255	0.0427450	0.4505548	0.1003613	0.1251757	0.0494636	0.1977775	0.1502291	0.2017181	0.3381185	0.3845477	0.2925338	0.3586012	0.5243492	0.0389712	0.0682797	0.1910905	0.7643929	0.0388413	0.9691188	0.8271258	0.9558233	0.6441814	0.9782616	0.9706823	0.7127242	0.8096923	1.0156896	0.9955666	0.8868131	0.5427748	0.8524552	0.9309570	0.9922536	0.5426013	0.5102862	0.4180904	0.1191952	0.9824780	0.4350642	0.9880313	0.0342925	1.1539835	0.4257203	0.2817645	0.4166456	0.9588436	0.9427263	0.6636779	0.2517260	0.4360074	0.0256091	0.0000629	0.9775767	1.0602075	0.2673279	0.2713561	0.6318033	0.9021603	0.4117462	0.9487312	0.7604816	0.5163215
200	0.0391695	0.9025044	0.0403966	0.0010485	0.3232205	0.0034493	0.1641734	0.2605466	0.3147009	0.0023345	0.2319024	0.3894357	0.4501482	0.4196490	0.4613732	0.0024685	0.0006765	0.1156787	0.3563353	0.3136382	0.4013956	0.5517177	0.1878460	0.0693814	0.0029202	0.3238295	0.1139147	0.3941332	0.4416066	0.1880320	0.1379423	0.5301246	0.0366367	0.0147582	0.1051784	0.2332122	0.0018359	0.3465212	0.0401574	0.4641393	0.1051818	0.1229960	0.0516895	0.2205397	0.1964743	0.1903000	0.4096425	0.3597079	0.2980012	0.3928360	0.5563167	0.0349154	0.0510854	0.3071692	0.7575498	0.0436110	1.0738768	0.8505445	0.9799762	0.6068165	0.9257387	1.0004958	0.7213327	0.8728891	1.0169910	0.9707508	0.9303177	0.4901756	0.8135512	0.9734451	0.9905379	0.5032259	0.5167346	0.4102372	0.1237031	0.9933184	0.4698988	1.0826123	0.0104942	1.1173541	0.3915892	0.2874234	0.4316993	1.0167683	0.9586229	0.6712468	0.2507124	0.3299633	0.0176620	0.0033811	0.9867187	1.1026570	0.2554629	0.2118583	0.6667130	0.8995658	0.4060293	1.0858462	0.7882150	0.5203136
250	0.0364364	0.9398073	0.0545841	0.0004148	0.4042788	0.0001555	0.1292292	0.3033170	0.3523063	0.0002003	0.2380136	0.4343893	0.4336411	0.4653350	0.5949934	0.0033678	0.0000000	0.1935760	0.3601274	0.3114316	0.4792846	0.4831199	0.1783167	0.0789556	0.0152749	0.3788756	0.1512593	0.3446674	0.4477060	0.1876991	0.1758173	0.4822634	0.0526972	0.0063762	0.1254402	0.2053190	0.0016928	0.4529977	0.0502721	0.4355271	0.1459987	0.1301533	0.0410675	0.2626661	0.1913895	0.2235273	0.4451584	0.4256113	0.3364186	0.4000552	0.5247421	0.0413712	0.0981055	0.3365527	0.7786973	0.0437381	1.0462110	0.9045807	0.9523739	0.6140003	1.0475029	0.9604315	0.6582574	0.7148475	0.9735239	1.0510854	0.9541260	0.5202857	0.7930468	0.9628372	1.0068407	0.5362245	0.4675348	0.4545398	0.1295155	0.9666619	0.4214407	1.0217687	0.0051185	1.0829632	0.3464027	0.2288162	0.4469707	0.9330352	0.9650479	0.6950010	0.2494246	0.3056967	0.0250392	0.0006324	0.9497865	1.0439242	0.2522154	0.2294034	0.6432741	0.8529665	0.4402992	1.0292575	0.8084148	0.5988390
300	0.0304161	0.9660201	0.0491319	0.0039807	0.4220398	0.0078425	0.1661663	0.2877729	0.3283648	0.0001744	0.2341322	0.4431066	0.4180712	0.4752396	0.5953171	0.0055486	0.0001186	0.1897598	0.4247545	0.3342920	0.5319940	0.5411280	0.1939445	0.0976909	0.0030555	0.3831478	0.1495371	0.3376912	0.4745979	0.1687938	0.1667257	0.5185151	0.0589180	0.0033734	0.1530067	0.2251241	0.0120929	0.4513571	0.0609636	0.4621294	0.1547051	0.1674755	0.0556807	0.2605432	0.1523296	0.1946805	0.4652202	0.4033109	0.3555728	0.3385090	0.5545972	0.0390105	0.1010232	0.3450520	0.8006720	0.0421551	1.1039060	0.8585446	0.9181711	0.6347831	1.0619203	0.9446082	0.6304251	0.7616217	0.9797625	1.0689952	1.0371705	0.5406146	0.8256072	0.9399506	1.0251521	0.5397504	0.4478915	0.4462161	0.1400927	0.9903996	0.4932676	0.9966599	0.0039012	1.0364045	0.3711725	0.2650184	0.4341577	0.8956727	1.0495828	0.6151115	0.2794576	0.3508466	0.0247767	0.0005019	0.9671431	1.0266055	0.2727501	0.2303663	0.6426952	0.9354433	0.4426489	0.9444771	0.8548636	0.5501889
350	0.0472031	0.8979830	0.0482246	0.0017601	0.4684402	0.0066555	0.1692756	0.2837337	0.3394919	0.0013480	0.2572724	0.3935830	0.4437731	0.4748977	0.5898847	0.0027201	0.0005982	0.1987863	0.4217071	0.3537870	0.4913172	0.5782362	0.2108828	0.0884617	0.0034246	0.3859718	0.2004138	0.3215436	0.4851327	0.1801592	0.1980372	0.5510716	0.0408798	0.0128539	0.1567927	0.2140512	0.0080680	0.4250973	0.0832041	0.5119859	0.1218428	0.1368493	0.0605838	0.2326565	0.2092800	0.2238348	0.4027411	0.4279234	0.3042861	0.3371614	0.5634557	0.0398221	0.0784420	0.3704931	0.8221375	0.0521242	1.0060102	0.8669383	0.8997551	0.5873518	0.9816375	0.9755463	0.6778536	0.8368497	1.0172433	0.9778086	0.9515594	0.6017032	0.8604317	0.9565924	1.0154909	0.5405049	0.4363470	0.3853934	0.1201073	0.9371690	0.4768855	0.9234673	0.0070034	0.9697287	0.3782997	0.2873278	0.3609523	0.9298442	1.1318863	0.6074017	0.2780027	0.3183311	0.0256012	0.0025717	0.9646590	1.0340675	0.2710780	0.2239510	0.6371091	0.9625049	0.4073849	0.9741697	0.8058690	0.5509723
400	0.0294705	1.0269481	0.0348161	0.0015280	0.4560905	0.0117638	0.1336168	0.2718744	0.3151367	0.0000558	0.2681746	0.3774729	0.4999650	0.5000274	0.5842994	0.0036676	0.0005662	0.1800527	0.3819291	0.3009651	0.4749937	0.5648144	0.2041389	0.0898981	0.0058979	0.3892831	0.1679227	0.3564694	0.3971598	0.1750663	0.1806175	0.4827450	0.0527137	0.0105987	0.1736417	0.2101339	0.0105915	0.4125764	0.0699980	0.4634321	0.1519981	0.1482542	0.0537051	0.2391774	0.1920774	0.2468878	0.4650488	0.4468420	0.3180089	0.3538447	0.6109808	0.0395482	0.0779623	0.3091975	0.8545854	0.0501494	0.9245801	0.8479165	0.9340859	0.5572995	1.0167758	1.0366234	0.6809054	0.7779543	0.9494380	1.0037411	0.9875331	0.5452125	0.8700443	1.0209047	1.0196267	0.4933650	0.5092340	0.3857827	0.1082150	1.0815919	0.4241705	0.9721241	0.0035831	0.9660916	0.3883835	0.2837575	0.3801931	0.9301479	0.9302535	0.6625950	0.3164236	0.3851432	0.0301405	0.0000000	1.0368548	1.1392003	0.3079723	0.2495346	0.6235856	0.9235046	0.4198716	0.9952240	0.8409872	0.5228432
450	0.0230704	0.9879137	0.0261043	0.0016361	0.3854517	0.0087810	0.1549634	0.3008055	0.3398196	0.0000322	0.2807347	0.3973770	0.4818921	0.4329342	0.5349635	0.0062528	0.0000467	0.1590837	0.4234298	0.3508004	0.4677011	0.5303453	0.1559235	0.0655271	0.0061946	0.3814629	0.1931983	0.2799452	0.4326887	0.2019058	0.1571155	0.5182182	0.0517811	0.0035893	0.1128993	0.1662562	0.0038157	0.3652312	0.0677379	0.4969272	0.1449330	0.1681477	0.0381012	0.1870024	0.1429068	0.2065893	0.3896511	0.4334379	0.3141920	0.3756485	0.5186709	0.0434654	0.0817409	0.2647472	0.8103273	0.0643257	0.9792988	0.8180231	1.0069234	0.5793641	1.1106863	0.9444666	0.7052241	0.7467865	1.0002739	0.9413442	0.9401639	0.5182061	0.7943637	1.0190571	0.9750388	0.5057951	0.4682232	0.4042733	0.1278273	1.0665181	0.4318121	1.0269200	0.0103375	1.0549792	0.4389932	0.2640244	0.4894281	0.9426986	1.0096188	0.6214064	0.3341255	0.5171841	0.0302810	0.0004240	0.9627883	1.0353222	0.2975923	0.2820563	0.6319929	0.8852055	0.4173569	0.9721318	0.7497377	0.4168174
