Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.7495065	0.6565165	0.3758512	0.0046558	0.1932455	0.1520535	0.1092348	0.1308671	0.0258976	0.6534009	0.7961796	0.4893123	0.7454657	0.3130370	0.9724339	0.0924415	1.0133370	0.8733899	0.4585186	0.5071736	0.1120213	1.0112344	0.5900058	0.5933304	0.9430631	0.8960353	0.8054549	1.0199554	0.7465449	0.9294912	0.8192641	0.9209521	0.4317883	0.1980685	0.1524656	0.1192486	0.5701901	0.8939800	0.7452547	0.9969938	1.0771964	0.8676669	0.2374076	0.6223263	0.6213545	0.3442386	0.7904437	0.8981615	0.7265328	0.1800043	0.1104062	0.1581578	0.8271845	0.1639827	1.0719402	0.1801417	0.0077866	0.4035099	1.0064884	0.7741877	0.1756161	0.0835648	0.1453792	0.3296032	0.0465581	0.3064582	0.8124173	0.0855950	1.0273295	0.4211705	0.6445776	0.9902328	0.3073602	0.5285972	0.6744039	0.3185403	0.9519963	0.0729196	0.0723025	0.5589888	0.9245263	1.0343102	1.0668697	0.3332814	0.9764651	0.9355253	0.9449260	0.9592243	1.0302792	0.9165777	0.9611728	0.0877896	0.9362867	0.8424280	0.9994354	1.0222103	0.4458338	0.9666073	1.1134090	0.9911827
50	0.8090841	0.6347482	0.8023763	0.0136190	0.2196124	0.5094702	0.1242960	0.2212929	0.0185259	1.0361065	0.5228462	0.4346682	0.7957916	0.3162592	0.8167039	0.2286145	0.9716408	0.8275962	0.3891653	0.3482028	0.0722299	0.9951261	0.6144627	0.4989451	0.8485092	0.8057089	0.8120834	1.0897648	0.8819427	0.9331552	0.7775511	0.8356815	0.4229597	0.2278792	0.0465556	0.1261548	0.5227340	1.0400124	0.9396786	0.9555945	0.9306310	0.8048355	0.3887673	0.5448855	0.6652249	0.3526147	0.8213199	0.9228772	0.6981024	0.0572438	0.1150488	0.0384290	0.9801123	0.1339238	1.0360124	0.2084473	0.0129104	0.6943030	0.9680794	0.7424275	0.1303474	0.0122111	0.1484969	0.2451548	0.0384033	0.3851430	0.9440868	0.1361678	1.0371963	0.8699320	0.9557985	0.8276859	0.3086694	0.4186677	0.8059513	0.3595123	1.0541390	0.0797858	0.1031885	0.6009040	1.0164726	0.9319312	0.9500626	0.3053789	1.0376783	0.9233566	0.9856459	0.7868788	0.9362120	0.9639399	0.9577741	0.1024381	0.9794430	0.8460767	0.9891748	0.8776296	0.2779713	0.9827430	0.9915899	0.9681668
100	0.7460782	0.5403630	0.8155489	0.0020211	0.2032389	0.6618210	0.1585118	0.1701216	0.0125859	1.0611785	0.4332681	0.4528820	0.8537919	0.3477334	0.7399381	0.1863568	0.9009087	0.7806038	0.3061365	0.2694531	0.0608213	0.9464257	0.4539674	0.4169276	0.8042691	0.8690802	0.8862476	1.0902944	0.9689064	0.7534317	0.7413700	0.7669099	0.4711385	0.2179860	0.0932137	0.1292168	0.5447991	1.0197022	0.8702016	0.8858248	0.8967860	0.7659622	0.5924097	0.3600219	0.4913876	0.4310790	0.7842588	0.8854610	0.6490471	0.0195081	0.1424252	0.0619848	0.7940815	0.1459736	1.0454771	0.1885450	0.0145705	0.8497018	0.9180060	0.8062630	0.1542846	0.0064985	0.2257003	0.2042502	0.0467262	0.3201196	1.1394439	0.1389660	0.9414065	0.9009769	0.8559117	0.8034896	0.3548453	0.2786456	0.7531642	0.2978834	1.1497120	0.1041087	0.0874958	0.5553777	0.9859429	1.0260956	1.0184061	0.2020380	0.9592504	1.0167454	0.9347648	0.6375682	0.9578204	0.9993778	0.9460739	0.1112850	0.9392133	0.9093874	0.9490938	0.9114107	0.2056757	0.9875474	1.0373728	0.9526663
150	0.7433235	0.4895198	0.8063817	0.0076291	0.2204908	0.6869327	0.1636164	0.1818127	0.0097424	0.9499892	0.4540152	0.4712361	0.8368732	0.2925097	0.6996420	0.1334499	0.9217468	0.7699246	0.2857422	0.3077545	0.0653006	0.8361183	0.3669777	0.3645761	0.6899970	0.7404418	0.7038223	1.0552412	0.9340339	0.6712705	0.5857102	0.7589290	0.5620101	0.2148030	0.0803056	0.1763508	0.4903090	0.9571854	0.8326258	0.8657691	0.9014671	0.7843389	0.7148095	0.2924912	0.4493378	0.4734569	0.7895660	0.9305629	0.6291519	0.0180696	0.2035195	0.0791456	0.6710963	0.1485626	0.9746119	0.2071421	0.0185654	0.8439315	0.9697547	0.8276829	0.1330847	0.0101130	0.2468388	0.2086929	0.0516073	0.2627686	1.0501505	0.1211333	0.9512477	1.0169210	0.9974393	0.7739843	0.4013954	0.2691401	0.7790619	0.2486160	1.0548396	0.1115737	0.0851632	0.5848366	1.0168842	1.0057284	1.0151706	0.1862574	0.9862565	0.9835251	1.0068447	0.6249565	0.9283880	0.9466941	1.0346883	0.1200598	1.0092345	0.9941812	1.0135211	0.7672026	0.1440350	0.9410247	1.0055051	0.9534929
200	0.6557806	0.3920049	0.7911536	0.0055833	0.2068322	0.7365686	0.1569617	0.1803592	0.0082040	0.9925249	0.4551046	0.3635831	0.8366923	0.2768711	0.6077532	0.1308145	0.9776412	0.8142157	0.2574496	0.2961164	0.0465003	0.8177988	0.3284388	0.3164879	0.6637174	0.7664058	0.7589201	0.9953932	0.9401571	0.6313049	0.5314109	0.7266382	0.6011198	0.1961720	0.1048393	0.2224135	0.4228731	0.9642499	0.8025821	0.8446776	0.8331366	0.6874083	0.7071458	0.2411547	0.3685371	0.4636847	0.7507534	0.8795835	0.6065623	0.0069114	0.2770690	0.0709646	0.6258023	0.1273792	1.0184043	0.2015457	0.0299842	0.8303563	0.9543320	0.8219799	0.1794017	0.0041630	0.2630838	0.2544746	0.0602664	0.2110604	1.0347294	0.1030260	0.9426123	1.0148311	0.9269352	0.7755167	0.4052621	0.2335801	0.7392777	0.2644089	1.0262702	0.0847271	0.0904320	0.5611468	1.0257716	0.9804426	0.9879180	0.1967695	1.0458425	1.0030474	0.9322285	0.6209192	1.0002992	1.0881013	1.0440539	0.1701106	1.0049186	1.0299588	1.0070118	0.8035446	0.1621108	0.9452843	0.9753638	0.9241430
250	0.6610821	0.3500891	0.7359303	0.0023725	0.1879364	0.7874262	0.1783919	0.1898631	0.0035642	0.9623608	0.4324797	0.3907865	0.8783002	0.2303438	0.6329625	0.1146356	0.9931076	0.7660667	0.2181694	0.2611926	0.0512806	0.7923234	0.3091515	0.3261276	0.6272035	0.6573674	0.7082887	0.9381496	0.8827385	0.6088048	0.5474048	0.6731217	0.6327066	0.2127328	0.0803416	0.2539258	0.3641714	1.0769528	0.7827023	0.7781556	0.7974318	0.6173516	0.7468510	0.1740402	0.2831302	0.5337243	0.7041824	0.7927851	0.5027521	0.0167256	0.3772200	0.1143620	0.4995387	0.1239840	0.9957600	0.1849128	0.0293526	0.7933494	1.0152711	0.7723204	0.1955283	0.0069018	0.3154700	0.2340711	0.0608561	0.2144531	1.0864936	0.0866525	1.0029574	1.0682850	0.9419784	0.8210636	0.4611467	0.2390429	0.7465462	0.2962994	0.8998035	0.0839098	0.0851084	0.5158541	0.9670505	0.9521092	0.7885577	0.1568812	1.0247661	0.9156115	0.9102483	0.5797437	0.9646649	0.9372183	0.9983260	0.1913010	1.0304222	0.9684962	0.9764983	0.8548408	0.1569312	0.9323801	1.0122582	0.8755225
300	0.7346548	0.3882947	0.7822369	0.0049218	0.1565689	0.7758074	0.1382940	0.1160371	0.0036478	0.9935128	0.3810912	0.3561489	0.7458406	0.2398204	0.6816557	0.1017811	0.9454951	0.8281790	0.2644237	0.2559485	0.0790430	0.8835408	0.3165606	0.3134177	0.6097173	0.7122656	0.7641130	1.0491011	0.9088938	0.6094009	0.6203887	0.6778576	0.6329719	0.2267391	0.0855027	0.2301640	0.3926128	0.9086719	0.7527812	0.7544116	0.9194597	0.6881340	0.7778824	0.1852110	0.3192304	0.4950546	0.7187380	0.8476405	0.5056260	0.0093931	0.3277015	0.0914815	0.5562803	0.1557566	0.9810117	0.1822481	0.0408817	0.8575276	0.9563585	0.8623609	0.1990201	0.0084681	0.2898040	0.1807301	0.0711028	0.1868124	0.9576112	0.0930524	1.0546628	1.0167307	1.0255324	0.7445155	0.4349021	0.2557468	0.7113652	0.3126172	0.9784508	0.0919584	0.0765105	0.6043804	0.9918876	0.9987105	0.6358903	0.1121155	1.0312285	0.9778963	0.8764071	0.5884215	0.9562775	0.9751687	0.9958177	0.1708531	0.9621163	0.9797395	0.9961253	0.7429530	0.1199315	0.9108967	1.0204773	0.9138043
350	0.7663677	0.4068818	0.6905552	0.0045742	0.1522099	0.7405750	0.1578337	0.0727431	0.0004825	0.9910065	0.3977564	0.3222644	0.7191350	0.2195692	0.7225352	0.0737970	0.9422395	0.7602841	0.2536011	0.2329957	0.0638839	0.8954946	0.3002088	0.3562494	0.6494340	0.7643766	0.7319946	0.9778209	0.9521795	0.5980518	0.5400955	0.7316676	0.5854492	0.2382504	0.0823890	0.2507963	0.4035964	1.0051435	0.8230356	0.7261947	0.8495676	0.7106981	0.7601618	0.1702530	0.2977053	0.4672548	0.7727819	0.8064843	0.5700010	0.0094092	0.2877879	0.0638913	0.6838970	0.1979816	0.9665699	0.2203777	0.0170917	0.8700800	0.9386657	0.8616316	0.1678752	0.0058849	0.2912969	0.2060321	0.0743728	0.1925848	0.9756556	0.0951896	1.0404978	0.9018394	0.8778353	0.7515349	0.4195637	0.2215102	0.7386532	0.3342373	0.9519648	0.0870886	0.0886145	0.5775815	0.9508182	1.0120557	0.5806471	0.1107315	0.9862010	1.0253564	0.8853457	0.6356425	0.9925815	1.0403846	0.9895255	0.1812373	1.0517736	0.9264861	0.9642412	0.8863914	0.1242889	0.9551363	1.0547915	0.9314786
400	0.7409782	0.3329372	0.7510374	0.0019918	0.1224634	0.6572701	0.1379205	0.0367869	0.0057053	0.9055655	0.3759423	0.3248693	0.5108716	0.2908490	0.6712272	0.0846049	0.9198793	0.7204976	0.2994591	0.2348975	0.0542177	0.9984276	0.2855320	0.2769980	0.7018852	0.7063847	0.6673508	0.9687004	0.9222991	0.6005174	0.5194797	0.7089740	0.5995011	0.2039226	0.0912387	0.2536819	0.4046052	1.0210546	0.7558428	0.7596245	0.8738025	0.7247375	0.7172862	0.1627935	0.3007142	0.5349751	0.7557942	0.8891172	0.5682840	0.0090111	0.2877912	0.1230039	0.6962414	0.1514477	1.0177523	0.1866203	0.0285711	0.9029661	0.9637290	0.7857187	0.1901323	0.0006308	0.2869429	0.2140862	0.0758934	0.2018590	1.0311669	0.0806765	1.0350545	0.9261442	1.0788950	0.7821523	0.3869103	0.2348818	0.6885521	0.3421016	0.9706741	0.0955558	0.0726937	0.5926573	0.9363330	1.0362610	0.5850152	0.1299240	1.0026298	0.9725763	0.9759745	0.6091907	1.0102120	1.0080598	0.9511776	0.1657997	0.9973254	0.9971600	0.8739254	0.7838740	0.0999610	0.9045785	0.9335349	0.9054418
