G2	G1	+
G2	G3	+
G2	G4	+
G2	G5	+
G2	G6	+
G2	G7	+
G2	G8	+
G2	G9	+
G2	G10	+
G2	G11	+
G2	G12	+
G2	G13	+
G2	G14	+
G2	G15	+
G2	G16	+
G2	G17	+
G2	G18	+
G2	G19	+
G2	G20	+
G2	G21	+
G2	G22	+
G2	G23	+
G2	G24	+
G2	G25	-
G2	G26	+
G2	G27	+
G2	G28	-
G2	G29	+
G2	G30	+
G2	G31	+
G2	G32	-
G2	G33	+
G2	G34	+
G2	G35	+
G2	G36	+
G2	G37	+
G2	G38	+
G2	G39	+
G2	G40	+
G2	G41	+
G2	G42	-
G2	G43	+
G2	G44	-
G2	G45	+
G2	G46	+
G2	G47	+
G2	G48	+
G2	G49	+
G2	G50	+
G2	G51	+
G2	G52	+
G2	G53	+
G2	G54	+
G2	G55	+
G2	G56	+
G2	G57	+
G2	G58	+
G2	G59	+
G66	G59	-
G66	G60	-
G2	G60	+
G2	G61	+
G66	G61	-
G2	G62	-
G66	G63	-
G2	G63	+
G66	G64	-
G2	G64	+
G66	G65	-
G2	G65	+
G2	G67	+
G66	G67	-
G2	G68	+
G66	G68	-
G2	G69	+
G66	G69	-
G66	G70	-
G81	G70	-
G2	G70	+
G2	G71	+
G66	G71	-
G81	G71	-
G66	G72	-
G81	G72	-
G2	G72	+
G2	G73	+
G81	G73	-
G66	G73	-
G66	G74	-
G2	G74	+
G81	G74	-
G81	G75	-
G2	G75	+
G66	G75	-
G66	G76	-
G81	G76	-
G2	G76	+
G81	G77	-
G66	G77	-
G2	G77	+
G2	G78	+
G81	G78	-
G66	G78	-
G66	G79	-
G2	G79	+
G81	G79	-
G66	G80	-
G2	G80	+
G81	G80	-
G2	G81	+
G2	G82	+
G81	G82	-
G66	G82	-
G81	G83	-
G66	G83	-
G2	G83	+
G66	G84	-
G81	G84	-
G2	G84	+
G81	G85	-
G2	G85	+
G66	G85	-
G2	G86	+
G81	G86	-
G66	G86	-
G81	G87	-
G66	G87	-
G2	G87	+
G2	G88	+
G81	G88	-
G66	G88	-
G81	G89	-
G2	G89	+
G66	G89	-
G81	G90	-
G66	G90	-
G2	G90	+
G2	G91	+
G81	G91	-
G66	G91	-
G2	G92	+
G66	G92	-
G81	G92	-
G66	G93	-
G81	G93	-
G2	G93	+
G66	G94	-
G81	G94	-
G2	G94	+
G66	G95	+
G81	G95	-
G81	G96	-
G66	G96	+
G2	G97	+
G81	G97	+
G81	G98	+
G2	G98	+
G66	G99	+
G81	G99	-
G81	G100	+
G66	G100	+
