G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0059416	0.6072372	0.2843829	0.2162490	0.1431361	0.2172583	0.0289483	0.7125107	0.1327517	0.1492495	0.3048791	0.1731669	0.1000942	0.0453183	0.0975365	0.1905125	0.2059882	0.2653926	0.6903356	0.3704174	0.1636702	0.6064067	0.0370094	0.0268335	0.4202491	0.0040387	0.0055444	0.5713075	0.0126072	0.1719038	0.2330963	0.6923806	0.5757779	0.6342148	0.8085682	0.5233950	0.3038441	0.6689091	0.6621819	0.7475251	0.2038809	0.0043584	0.0173847	0.8219230	0.5983118	0.4476868	0.1276714	0.0242367	0.1086003	0.2764812	0.5812589	0.2144366	0.0633999	0.1061438	0.1465453	0.1242043	0.1279866	0.0245307	0.6343941	0.0482748	0.1363822	0.5365404	0.3157608	0.4467199	0.5984515	0.4875125	0.5893611	0.0004264	0.1080827	0.4963335	0.3994236	0.0925780	0.0868340	0.0970849	0.7525227	0.1119887	0.2144672	0.3631116	0.4628311	0.3723995	0.4822419	0.0379289	0.0486242	0.0404643	0.2414757	0.0112607	0.2484754	0.0463397	0.1254200	0.0637321	0.0938655	0.0417075	0.0058301	0.6737936	0.0194802	0.2291386	0.5991788	0.0206353	0.4358573	0.1292629
0.0865122	0.3814217	0.5678780	0.3021681	0.1475337	0.3313853	0.0526900	0.6529408	0.2463652	0.4405626	0.4683157	0.3344362	0.2476203	0.1918775	0.2543335	0.2387833	0.4648109	0.3538639	0.5237209	0.2713074	0.1439635	0.5442974	0.1728983	0.1114048	0.6779296	0.0098538	0.0288263	0.6498736	0.0575016	0.5038404	0.0917084	0.3700155	0.5630800	0.6785271	0.6361565	0.5403163	0.2396457	0.6735791	0.7350198	0.5969578	0.1875723	0.0015184	0.0217561	0.6142933	0.5504577	0.4705176	0.1425046	0.0425268	0.2076176	0.2944628	0.6181146	0.2894803	0.0672065	0.0964366	0.1233608	0.0819287	0.1326451	0.0488483	0.7509681	0.0754478	0.1203081	0.5260924	0.3805036	0.5878873	0.6971584	0.5299106	0.6084844	0.0015205	0.1086595	0.5134283	0.4944905	0.1434858	0.0869652	0.1802886	0.6965886	0.0990326	0.3370382	0.3514953	0.4617182	0.3122416	0.5043316	0.0291939	0.0360465	0.0422861	0.1704511	0.0059593	0.3088582	0.1079015	0.1091733	0.0490670	0.1840734	0.0134941	0.0197238	0.7569595	0.0222198	0.2820045	0.5377724	0.0237173	0.3541252	0.1098497
0.0479633	0.7229233	0.1869085	0.2155290	0.0853707	0.3190125	0.0250890	0.5922271	0.2175409	0.2146294	0.2970842	0.2242228	0.1541709	0.0308875	0.1432109	0.1490394	0.3046489	0.2044611	0.6947336	0.4794460	0.1781458	0.5874879	0.0533683	0.0576609	0.4082006	0.0026737	0.0258584	0.6819327	0.0284713	0.1567429	0.1920098	0.6502141	0.6569070	0.7028578	0.6429526	0.6282932	0.2577392	0.7216546	0.5992121	0.6563327	0.2334149	0.0039801	0.0278496	0.7678816	0.6883682	0.4801716	0.1363421	0.0630842	0.1908465	0.3036699	0.6527812	0.2579422	0.0558394	0.0647925	0.1205591	0.0825281	0.0976573	0.0550952	0.6124100	0.0512883	0.1069858	0.4011422	0.4305981	0.5237834	0.6191512	0.6172354	0.4751146	0.0048482	0.1181678	0.5297281	0.4266452	0.1541060	0.0666018	0.1919938	0.6126431	0.1084366	0.2021649	0.4214258	0.5066560	0.3931146	0.4833896	0.0310955	0.0365789	0.0550738	0.2043442	0.0077657	0.2344810	0.0537695	0.0882084	0.0671990	0.1497898	0.0141937	0.0242215	0.6596365	0.0200077	0.3046417	0.4225715	0.0313851	0.3654559	0.0471125
0.0139781	0.6748219	0.2878318	0.0688510	0.0906250	0.3285532	0.0166992	0.7912617	0.1253360	0.2550695	0.2889140	0.2063063	0.1314581	0.0634292	0.1358470	0.1242014	0.2161915	0.1888513	0.6596330	0.4741203	0.2025162	0.6353127	0.0923934	0.0686898	0.4134094	0.0143271	0.0125208	0.6527830	0.0849706	0.1327771	0.2340250	0.6753329	0.5863777	0.7862558	0.5208612	0.6569906	0.2476987	0.6663517	0.5991227	0.6771235	0.1842942	0.0021030	0.0246114	0.6231436	0.6085195	0.4808282	0.0896263	0.0460938	0.1570643	0.2876413	0.6737221	0.2802035	0.0438768	0.0824298	0.1275853	0.1048930	0.1435002	0.0140137	0.7203456	0.0893231	0.1381159	0.4713811	0.3471950	0.4211334	0.6312168	0.6016934	0.5584134	0.0005594	0.1055703	0.5919402	0.4718952	0.1492654	0.0659442	0.1293189	0.6713015	0.1022556	0.1786268	0.3518238	0.5470006	0.3959197	0.5033365	0.0212786	0.0087905	0.0412279	0.2017532	0.0107865	0.2124638	0.0608951	0.0981718	0.0970948	0.0966176	0.0140566	0.0061872	0.6034540	0.0148670	0.2373227	0.4738551	0.0105832	0.4087984	0.1432556
0.0456281	0.6429018	0.2066954	0.2095779	0.0372433	0.2530301	0.0535233	0.5942233	0.1382185	0.1621064	0.2528560	0.2037002	0.0846415	0.0097663	0.1011267	0.1326189	0.1936858	0.2471079	0.5474402	0.4803909	0.2125054	0.5814227	0.0752411	0.0351435	0.3344445	0.0127530	0.0129493	0.6279889	0.0179323	0.0936186	0.1983951	0.6482683	0.5384780	0.6097832	0.6976736	0.5518238	0.2682362	0.7019980	0.6948266	0.6745580	0.1862743	0.0093052	0.0258016	0.6244266	0.5769038	0.4610322	0.2108144	0.0498448	0.1205147	0.2593253	0.5662801	0.2356553	0.0544641	0.0859624	0.1079751	0.0884599	0.1314986	0.0202789	0.6958221	0.0426161	0.1348793	0.4464542	0.4636215	0.5171187	0.6634768	0.4958238	0.5578592	0.0024454	0.0616284	0.4957589	0.3736943	0.1631155	0.1166299	0.1990827	0.6715381	0.0581613	0.2447537	0.3540508	0.4126393	0.3643769	0.4365101	0.0253039	0.0457344	0.0416642	0.2467810	0.0296680	0.2959882	0.1644112	0.0493821	0.0804656	0.1328577	0.0271571	0.0144523	0.6810076	0.0162451	0.2327585	0.5718255	0.0062773	0.4731446	0.1085322
0.0183311	0.7765779	0.3239602	0.1737109	0.0965323	0.1250746	0.0495922	0.6060058	0.1684368	0.1843981	0.2116558	0.1290767	0.1677711	0.0125846	0.1271037	0.1599569	0.1929505	0.1648534	0.7426762	0.3923914	0.1876524	0.7053267	0.0479450	0.0445209	0.4943406	0.0015854	0.0046379	0.6258694	0.0697132	0.1200039	0.2529220	0.6573576	0.5166067	0.6111912	0.6860683	0.5925678	0.2964181	0.6628224	0.5904564	0.6960988	0.1866027	0.0116591	0.0525746	0.6803500	0.7339924	0.5151380	0.1661203	0.0329783	0.1377782	0.2182932	0.6486329	0.3071058	0.0394300	0.1084763	0.1757716	0.0733090	0.1756619	0.0292231	0.6224935	0.0558828	0.1500741	0.4863551	0.4552237	0.4549900	0.6643148	0.5168251	0.5084194	0.0030043	0.0730308	0.5118713	0.3597582	0.1605926	0.0864246	0.2300819	0.8145711	0.1084199	0.2746310	0.3419541	0.4508739	0.4644390	0.5714941	0.0165297	0.0389972	0.1124644	0.2733805	0.0137410	0.3075894	0.1081820	0.1330498	0.0470725	0.1467205	0.0472300	0.0147457	0.5569322	0.0260398	0.2643690	0.4690031	0.0160399	0.4538706	0.0895905
0.0366323	0.6347198	0.3294446	0.2184122	0.1105636	0.3036944	0.0083259	0.6584401	0.1933000	0.2235354	0.3342963	0.2437582	0.1450399	0.0603257	0.1898723	0.1419180	0.2106936	0.2572689	0.5410774	0.3293941	0.1817183	0.5919335	0.0733504	0.0653283	0.4744423	0.0064593	0.0195116	0.6726445	0.0435212	0.1922023	0.1891325	0.6208024	0.5681963	0.6433332	0.6980574	0.5005053	0.2575105	0.6983117	0.6280934	0.7220012	0.2406300	0.0147058	0.0227755	0.5302024	0.6358304	0.4345465	0.1194332	0.0552643	0.1518529	0.2906044	0.6538820	0.2158639	0.0351204	0.0931214	0.1825776	0.0954321	0.1030781	0.0295547	0.5957402	0.0378535	0.1240519	0.6438045	0.4033920	0.3988621	0.5844995	0.5976471	0.4569104	0.0007749	0.0748116	0.5338825	0.4086775	0.1409961	0.1363279	0.1686726	0.7042096	0.1196545	0.2491821	0.2663416	0.5243283	0.3726813	0.4527632	0.0404792	0.0516754	0.0602982	0.2502542	0.0179847	0.2700385	0.0761072	0.1292619	0.0627745	0.1448649	0.0143202	0.0359618	0.6428493	0.0151411	0.2464796	0.5429560	0.0167036	0.4506663	0.0801352
0.0274431	0.5913835	0.2311843	0.1857465	0.0950065	0.2424131	0.0188833	0.2793083	0.1604082	0.1660230	0.2212135	0.1826921	0.1079073	0.0181548	0.0996985	0.1139929	0.2070587	0.1612960	0.6907703	0.4596160	0.1455968	0.5839006	0.0360874	0.0329220	0.3422688	0.0085656	0.0025335	0.5338717	0.0463149	0.1115155	0.3193266	0.6328039	0.5039837	0.7371921	0.6148721	0.5738774	0.2663929	0.6704625	0.6459617	0.7027028	0.2107676	0.0021521	0.0319024	0.5887050	0.6726542	0.5023130	0.1680896	0.0452201	0.1614623	0.2243447	0.5776367	0.2612469	0.0560610	0.0587802	0.1177405	0.0856697	0.1063048	0.0437752	0.5954166	0.0480530	0.1295506	0.4606791	0.4095904	0.4374155	0.5509919	0.4918282	0.5306801	0.0012581	0.0992729	0.4307583	0.5114978	0.1298761	0.0529363	0.1635778	0.6170518	0.0937032	0.2231699	0.4153255	0.5070933	0.3265599	0.5840068	0.0260986	0.0363456	0.0523799	0.2738731	0.0259570	0.1908043	0.0646733	0.0983310	0.0387787	0.1350708	0.0130263	0.0114908	0.6383751	0.0157979	0.2657395	0.5538654	0.0172775	0.3760780	0.1350923
0.0248429	0.6849060	0.2156407	0.1694525	0.1123958	0.2761771	0.0531281	0.7414727	0.0837497	0.1453465	0.3073451	0.1357646	0.1259490	0.0235464	0.1599622	0.0979784	0.1402564	0.2323506	0.6774196	0.4350751	0.1633262	0.6213458	0.0600935	0.0642379	0.4561850	0.0054771	0.0161686	0.6580967	0.0498208	0.1426882	0.1780671	0.7280627	0.5334479	0.5952056	0.6770169	0.5644978	0.2457526	0.7825913	0.6764277	0.7049599	0.2230502	0.0046586	0.0379700	0.7292176	0.5598033	0.4501678	0.1177709	0.0326194	0.1457831	0.1645629	0.7820330	0.1812560	0.0536367	0.0627861	0.1145265	0.0933369	0.0928280	0.0239835	0.5604976	0.0310978	0.1231337	0.4704656	0.5129739	0.4181075	0.6665598	0.5248753	0.5571821	0.0002008	0.0969112	0.5455257	0.4292882	0.1648617	0.0773146	0.1492775	0.6860239	0.0742784	0.2110759	0.3632144	0.5048339	0.3567604	0.5489491	0.0618217	0.0652692	0.0495311	0.2361209	0.0146560	0.2057197	0.1019516	0.1175039	0.0828441	0.1194278	0.0192762	0.0160019	0.8054255	0.0217175	0.2572803	0.4921399	0.0229584	0.4004122	0.0995279
0.0380438	0.7013590	0.3257674	0.1608123	0.0851211	0.2847396	0.0671501	0.6802313	0.1483185	0.0693942	0.2607121	0.2044653	0.1174375	0.0217794	0.1018289	0.1020561	0.1710417	0.2159173	0.7832622	0.4385226	0.2424367	0.6788473	0.0635634	0.0332106	0.4899991	0.0061950	0.0482077	0.6153725	0.0175148	0.2231683	0.1887741	0.7258293	0.5532272	0.6570878	0.6347533	0.5563604	0.3087710	0.6842283	0.6463237	0.6002622	0.2557170	0.0061288	0.0099496	0.5920635	0.5909026	0.5189876	0.1352851	0.0463301	0.0941735	0.2957440	0.6288867	0.1596856	0.0365356	0.1311176	0.1030010	0.0654542	0.1154162	0.0203495	0.6453446	0.0190951	0.0830475	0.4559807	0.3642706	0.6181254	0.5426946	0.4951548	0.5417832	0.0027316	0.0563097	0.5184731	0.3936999	0.1471916	0.0733623	0.1507062	0.6397855	0.0850026	0.2570257	0.3642486	0.4648776	0.4780488	0.5075014	0.0335517	0.0386186	0.0241382	0.1488546	0.0056556	0.1873482	0.0728735	0.0439311	0.0809640	0.1362231	0.0196986	0.0295470	0.6553930	0.0160924	0.2223066	0.5263032	0.0296090	0.4868127	0.0427240
