G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2018287	0.0540083	0.9999986	0.9999946	0.2228873	0.9999959	0.5040751	0.9915154	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969322	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4056966	0.0270041	0.9999999	0.9999999	0.6089207	0.9999998	0.2116425	0.9973299	0.9999999	0.9942479	0.2737025	0.9932106	0.0643602	1.0000000	0.9999994	0.7437441	0.9941476	0.9694155	0.9221540	0.0400063	0.9999984	0.9936251	0.6057313	0.0662280	0.8562912	0.0340675	0.0078865	0.9452725	0.9931887	1.0000000	0.9983899	0.7891190	0.7068302	0.9170033	0.9997107	0.9999970	0.9999988	0.7521356	0.7863651	0.8665015	0.5986334	0.9975922	0.6581624	0.9980543	0.9506303	0.2514606	0.8987576	0.9999987	0.9959443	0.1969954	0.9024551	0.9038290	0.6969435	0.9915071	0.6361816	0.9053420	0.3584230	0.7611865	0.2862728	0.0820108	0.2548278	0.0858368	0.3430901	0.2944428	0.2368080	0.6345639	0.0067617	0.4597656	0.9975029	0.1829683	1.0000000	0.0814009	0.0217799	1.0000000	0.1470791	0.3893822	0.4976201	0.6846937	0.1130528	0.4050049	0.2978847	0.2486583	0.0819686	0.9906464	0.1716164	0.1521127	0.2483628	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.5000661	0.9999946	0.2228873	0.9999959	0.5040751	0.9915154	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969322	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.5000338	0.2228873	0.9999959	0.5040751	0.9915154	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969323	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.9999946	0.1114553	0.9999959	0.5040751	0.9915154	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969323	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.9999946	0.2228873	0.4999999	0.5040751	0.9915154	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969322	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.9999946	0.2228873	0.9999959	0.2520375	0.9915154	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969323	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.9999946	0.2228873	0.9999959	0.5040751	0.4957798	0.9999984	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969322	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.9999946	0.2228873	0.9999959	0.5040751	0.9915154	0.5000036	0.9846280	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969323	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
0.4036349	0.0540083	0.9999986	0.9999946	0.2228873	0.9999959	0.5040751	0.9915154	0.9999984	0.4923143	0.5512301	0.9490604	0.0643828	0.9999993	0.9999897	0.7430915	0.9905749	0.9623167	0.6259321	0.0451148	0.9999598	0.9810267	0.5980054	0.1173607	0.8422690	0.0402204	0.0078949	0.9452607	0.9931853	1.0000000	0.9983867	0.7889843	0.7064991	0.9117761	0.9972150	0.9999697	0.9999779	0.7519824	0.7863651	0.7867654	0.5799550	0.9889371	0.6578865	0.9908629	0.9491533	0.2484750	0.8969071	0.9999794	0.9954078	0.1969919	0.9009314	0.8983156	0.6956343	0.9912261	0.5918464	0.9053420	0.3606051	0.7611865	0.2862728	0.0852059	0.2584581	0.0858762	0.3592599	0.2945565	0.2370854	0.6345812	0.0067998	0.4658933	0.9486550	0.2711057	1.0000000	0.0875003	0.0217897	1.0000000	0.1598794	0.3900731	0.4969322	0.6845845	0.1130528	0.4049204	0.2978847	0.2486583	0.0819686	0.9459155	0.1716164	0.1519383	0.2483625	0.3494062	0.5647324	0.1053431	0.5061318	1.0000000	0.0502116	0.0019071	0.5253020	0.0300197	0.0154085	0.1193453	0.9980205	0.5389730
