Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.9671337	0.9928885	0.7499292	1.0714734	0.9272793	0.9518613	0.8178510	0.9976924	1.1043821	0.9106907	0.7973657	0.8147594	0.7925492	0.7798304	0.7919396	0.5334292	0.6372753	0.9102056	0.4829582	0.9913002	0.9899512	0.1327894	0.5036647	0.9302197	0.6843014	0.6392591	1.0161218	0.7420686	0.6901420	0.8432726	1.0360439	0.9951218	0.5297412	0.9621613	0.7278065	0.6275401	0.7353127	0.9121821	0.6964713	1.0576845	0.5316136	0.9184813	0.9397847	0.9370954	0.8218906	0.9528902	0.0356127	0.8968907	0.6420026	1.0539020	0.6357374	0.2075050	0.9814388	1.0142186	0.5238385	0.9740332	1.0246585	0.3177108	0.8972967	0.2915763	1.1257999	0.1485446	0.4158558	0.0629058	0.1478012	0.5551350	0.4324427	0.3695337	1.0922758	0.6295100	0.1040407	0.0441451	0.0057482	0.8081856	0.5316100	0.8954486	0.1510642	0.3935251	0.1337522	0.8885405	0.2257110	0.2567785	0.4075654	0.7668167	0.3964402	0.1449758	0.9440617	0.3973131	1.0485187	0.2360755	0.5934315	0.6429975	1.0785586	0.2484384	1.0074787	0.8896818	0.7212515	0.0692721	0.9721490	0.7440700
50	0.9533084	1.0271964	0.7148858	0.9387686	1.0534442	0.9740592	0.9050019	1.0024217	0.9364320	0.8875453	0.7140549	0.7133804	0.8583440	0.7558070	0.7082837	0.7379073	0.6063642	0.8061393	0.3942301	1.0603859	0.9473606	0.1458511	0.5344669	0.9380162	0.5639309	0.6721157	0.8989384	0.6803201	0.7552341	0.7826052	0.9806323	0.9203731	0.7557797	1.0380692	0.6176673	0.6798238	0.6960616	0.8926224	0.6155436	1.0905809	0.5458383	0.8734621	0.8382687	0.9946314	0.8043614	1.0039622	0.0125610	0.9145521	0.5415607	0.9787863	0.6189117	0.1212787	0.9942383	0.9573856	0.5356631	0.9582388	1.0250147	0.3193628	0.8426990	0.2509751	0.9801541	0.0632602	0.6518162	0.0807393	0.1121633	0.7566561	0.3565145	0.3816743	0.9186417	0.5521930	0.1499501	0.4540041	0.0071742	0.7164376	0.1712141	0.6958453	0.1044546	0.4200662	0.1222709	0.7448243	0.1796454	0.0515514	0.3590864	0.6493459	0.7928224	0.6577613	0.9464952	0.3732377	0.9502196	0.0736593	0.4921317	0.6310827	0.8544575	0.2358880	1.0058044	0.8957381	0.7752221	0.0631073	1.0002038	0.7704598
100	1.0208630	1.0619568	0.7664548	1.0315075	1.0525157	1.0321617	0.9419168	0.9837548	0.9199727	0.8876881	0.8386747	0.7526102	0.9527793	0.7280231	0.6759125	0.8406587	0.5722407	0.9297172	0.3352890	1.0229880	0.9149441	0.2020072	0.5269553	0.9375395	0.5514725	0.6646447	0.9631077	0.6525438	0.7843470	0.8534406	0.9928451	0.9639334	0.7508438	0.9783391	0.5849358	0.6324996	0.7243794	0.9107380	0.6716155	1.0002019	0.6630033	0.9734572	0.9075864	0.9391943	0.8476405	1.0094461	0.0160177	0.9467353	0.5416397	1.0122789	0.5875840	0.1044744	0.9048564	1.0274107	0.5944570	1.0091550	1.0042749	0.3253715	0.9701048	0.2791032	0.9042156	0.0194267	0.6247838	0.0960924	0.1180884	0.8632859	0.2529757	0.4211429	0.9354991	0.6595587	0.2144579	0.6508255	0.0057958	0.7528862	0.0855795	0.6367059	0.1706292	0.4683343	0.1188838	0.8336722	0.2158471	0.0230872	0.3636208	0.6672065	0.7871163	0.7047483	0.8488446	0.4094956	0.9618213	0.0166282	0.4554376	0.6710275	0.8033299	0.1983996	1.0132475	0.9013649	0.6782926	0.0586383	0.9254341	0.7257117
150	0.9675510	1.0175470	0.7398217	1.0024278	1.0222288	0.9822193	1.0043308	1.0255094	0.8818258	0.9046933	0.7714168	0.7312905	0.9503889	0.7763077	0.7193445	0.8543631	0.5842214	0.9500558	0.2922103	1.0462488	0.9352789	0.1642361	0.5009016	0.9640176	0.5783173	0.6443037	0.8899170	0.6703476	0.8824052	0.8636058	1.0379486	0.8989412	0.6811337	0.9842580	0.6036503	0.6296706	0.7360495	0.8731049	0.6452470	1.0236688	0.5595723	1.0078076	0.9529130	0.9038212	0.8006075	1.0660949	0.0223352	0.9910939	0.5750457	0.9535449	0.5580009	0.1406500	0.9952041	0.9110974	0.6125306	1.0180240	0.9883273	0.3376484	0.8627359	0.2956842	1.0533468	0.0113554	0.6777867	0.0669039	0.1156682	0.8839226	0.2658570	0.4479433	0.9335202	0.6151742	0.1939921	0.6506536	0.0127703	0.7684400	0.0449530	0.5719047	0.1746319	0.4980016	0.1530684	0.7329104	0.1915210	0.0069373	0.3598412	0.6663361	0.8316256	0.6429957	0.9456162	0.3927615	0.9929907	0.0039556	0.4154791	0.6283785	0.7446081	0.2572335	0.9910406	0.8830664	0.7536723	0.0379258	0.9415969	0.6897519
200	0.9833595	1.0532044	0.7624300	1.0875594	0.9298028	0.9990200	1.0157853	0.9828482	0.8106832	0.9121377	0.7958894	0.6561922	1.0179121	0.7470736	0.8554584	0.8211650	0.5524969	0.9100884	0.3490247	1.0477156	0.9259438	0.1884891	0.6211406	1.0220360	0.6409533	0.6416658	0.9057194	0.6229680	0.7853043	0.8770734	0.9942350	0.9484149	0.7667867	1.0069925	0.6490544	0.5993760	0.7308038	0.9070028	0.5846942	1.0021688	0.4904387	0.9518673	0.8387651	0.9805554	0.8438842	1.0270659	0.0269682	1.0728299	0.5289726	0.9612486	0.5879625	0.1635160	1.0087331	0.9633322	0.6102560	0.9901491	0.9483588	0.2595355	0.8856678	0.2447480	1.0166423	0.0098968	0.6442234	0.0726780	0.1147712	0.9330677	0.2634990	0.4324623	0.9622053	0.6427345	0.1659724	0.7181142	0.0049535	0.7605650	0.0208174	0.5423192	0.1504522	0.4864769	0.1494561	0.7999676	0.1882970	0.0015546	0.3572169	0.6602565	0.7362931	0.6882777	0.9376782	0.3516465	0.9270522	0.0014842	0.4617930	0.6470194	0.7795705	0.2135357	0.9936977	0.9516458	0.7239791	0.0589096	1.0007307	0.6531238
250	1.0255971	0.9816428	0.7590803	1.0182232	1.0303416	1.0108725	0.9478123	0.9557456	0.8837378	0.9636949	0.8059811	0.7378479	0.9678212	0.6628274	0.7198140	0.8695327	0.6069758	0.8863935	0.2942735	0.9649961	0.9676313	0.1600424	0.5568269	1.0308228	0.6331323	0.6665990	0.8985734	0.7039961	0.7528621	0.8663527	0.9838286	0.9651221	0.7785929	0.9918196	0.5917114	0.5773644	0.7178839	0.9417081	0.6087273	1.0438147	0.5590605	0.9831221	0.8844908	0.9087654	0.8262673	1.0661734	0.0349164	1.0319839	0.5833908	0.9555039	0.6058794	0.0937694	1.0235264	0.8815490	0.5779952	1.0094846	0.9473790	0.2485023	0.9319000	0.2453200	1.0020857	0.0071352	0.6859851	0.0777409	0.0957611	0.8310136	0.2667435	0.4415133	0.9758054	0.6223709	0.1091835	0.6716614	0.0110726	0.7497650	0.0189739	0.5690163	0.1543444	0.4494725	0.1307002	0.8057786	0.1721482	0.0009050	0.3638805	0.6939713	0.8059432	0.6496159	0.9775396	0.3458004	0.9263008	0.0063952	0.4520905	0.6092686	0.8883729	0.2617026	0.9797615	0.8801507	0.7171124	0.0366105	1.0293686	0.6868254
300	0.9244957	0.9412713	0.7002567	1.0728244	0.9761855	1.0700908	0.8739920	0.9456244	0.9461537	0.8454415	0.7889284	0.6929359	0.8182465	0.7129195	0.7745633	0.8426204	0.6083293	0.9230149	0.3016761	0.9952298	1.0414133	0.1561126	0.5561358	0.9941099	0.5973199	0.6862904	0.8870301	0.7395646	0.8663853	0.8535528	0.9315751	0.9505746	0.7404185	0.9683951	0.6188783	0.6447033	0.7381308	0.8074190	0.5650315	1.0149040	0.5210243	0.8936647	0.9201315	0.8897184	0.7636736	0.9885290	0.0246864	1.0146007	0.5919206	0.9730894	0.5883105	0.1011512	0.9971516	0.9546081	0.5979499	0.9562714	0.8874061	0.2947810	0.9868465	0.2434593	0.9426480	0.0055429	0.6534898	0.0670329	0.1280489	0.8115454	0.2856266	0.4064568	0.9446142	0.6139568	0.1609397	0.6738415	0.0050541	0.7442878	0.0187109	0.5919193	0.1825698	0.4268456	0.1001483	0.8204054	0.1476399	0.0010974	0.3870206	0.7048152	0.7896308	0.6171932	1.0465787	0.3653429	0.9771003	0.0025494	0.4539045	0.6389071	0.8191029	0.2866226	0.9342822	0.8851841	0.7035282	0.0629703	1.0370854	0.6191534
350	0.9352988	0.9197689	0.6509409	1.0587245	0.9993413	1.0165311	0.8549864	0.9827196	1.0062638	0.8850122	0.7452689	0.7103033	0.9117486	0.7802954	0.6782534	0.8990718	0.6257396	0.9253266	0.3076309	1.0337848	0.9538213	0.1503106	0.5165260	0.9765165	0.7183057	0.6313005	0.9730039	0.6993423	0.7670823	0.8359389	0.9627047	0.9474226	0.8427565	0.8785627	0.6537220	0.6088499	0.7338207	0.7872154	0.5957785	1.0306774	0.5514121	0.9234215	0.9962809	0.8829895	0.8575222	1.0171308	0.0165430	0.9896988	0.6062271	1.0623001	0.6117640	0.0997722	0.9712345	0.9894348	0.5964876	0.9458436	0.9641634	0.3486225	0.8880881	0.2508231	0.9181608	0.0072562	0.5947740	0.0619447	0.1377003	0.9345296	0.2391713	0.4242964	0.9458491	0.6228862	0.1564006	0.7815833	0.0123684	0.6993772	0.0164401	0.5773423	0.1540148	0.4019411	0.1187178	0.7564046	0.2073643	0.0003576	0.3548198	0.6630117	0.7316893	0.7174068	0.9147640	0.3801315	0.9428324	0.0000020	0.4283462	0.6360290	0.8679535	0.2455086	0.9599574	0.8149984	0.8314949	0.0466617	0.9604561	0.5988424
400	0.9883183	1.0847460	0.7208151	1.0131177	1.0395177	1.0318795	0.8855617	0.9575184	0.9888176	0.9176075	0.7400909	0.5947566	0.9191440	0.7668036	0.7343339	0.8986750	0.5334640	0.8661459	0.3314226	0.9870877	0.8838286	0.1327660	0.4875180	0.9464620	0.6148887	0.5199922	0.9596572	0.5973353	0.7297629	0.8060681	1.0277548	0.9080110	0.7600035	0.8882509	0.6060024	0.5880609	0.7330622	0.8273421	0.5782525	0.9768185	0.4404805	0.9700177	0.9300516	0.9123790	0.8384573	1.0233497	0.0200380	0.8938962	0.4414200	0.8946915	0.5578181	0.1595663	1.0075413	0.9503039	0.5514924	0.9815521	1.0345921	0.3352407	0.8398764	0.3190933	1.0274179	0.0039194	0.5600885	0.0640060	0.1495422	0.8966250	0.2898607	0.4125104	0.9998792	0.5749829	0.1572612	0.6744852	0.0071004	0.7163447	0.0067284	0.6078223	0.1500541	0.3427194	0.1055750	0.7900495	0.1672965	0.0002652	0.3912511	0.6677970	0.7492128	0.7045446	0.8476209	0.3653763	0.9656743	0.0001728	0.4192579	0.6235609	0.7356638	0.2637548	1.0422723	0.8558046	0.7996191	0.0635938	0.9413957	0.5885767
450	0.9663274	0.9680793	0.6595039	0.9792848	1.0240716	1.0293388	0.9026091	0.9314068	0.9948808	0.8867416	0.7573779	0.6959413	0.9684007	0.8015536	0.7007023	0.9387073	0.5262137	0.8950672	0.3308121	0.9872721	1.0500586	0.1324440	0.5081826	1.0277734	0.6377131	0.6554327	0.9219561	0.6318006	0.8089974	0.8356902	0.9188200	0.8692635	0.7611668	0.9348574	0.6750337	0.6387984	0.7151464	0.8531015	0.6473559	1.0708609	0.4995624	1.0210048	0.8623691	0.9680204	0.8629009	0.9664081	0.0125129	0.9220930	0.5831139	0.9951466	0.5520622	0.1241727	0.8916523	0.9183469	0.6699961	0.9471528	1.0053317	0.2954406	0.8296604	0.3293374	1.0565665	0.0083384	0.6079613	0.0500420	0.1149894	0.9425314	0.2924174	0.3787834	0.9838390	0.5584910	0.1214884	0.7268691	0.0043978	0.8078059	0.0097316	0.5630514	0.1385720	0.3725483	0.1312821	0.7294023	0.2291136	0.0006590	0.3394497	0.6353984	0.8001887	0.7604603	0.9386718	0.3393424	1.1087381	0.0000336	0.3916858	0.6759364	0.8633949	0.2883284	1.0709476	0.8291492	0.7634496	0.1033491	0.9710608	0.6227479
