Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	1.0000000	0.0468615	1.0000000	1.0000000	1.0000000	1.0000000	0.5087266	1.0000000	0.5260870	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.0557512	0.0037418	0.0089645	0.0713107	0.0349541	1.0000000	1.0000000	1.0000000	0.4694028	0.5591332	1.0000000	0.4065322	0.0500175	0.6139179	0.5136031	0.4484172	1.0000000	1.0000000	0.0120836	1.0000000	1.0000000	1.0000000	0.3551501	0.1606421	0.5572839	0.4126362	0.5540860	0.5214002	0.5000602	0.4692539	1.0000000	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.1028204	0.4713079	0.0335224	0.0144933	0.0158218	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.5049287	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	1.0000000	1.0000000	0.5092526	0.4771061	1.0000000	1.0000000	0.1101553	1.0000000	1.0000000	1.0000000	0.0030340	1.0000000	0.0213317	1.0000000	0.0064455	0.0464176	0.0848054	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.0095163
50	1.0000000	0.2567041	1.0000000	1.0000000	1.0000000	1.0000000	0.5897724	1.0000000	0.5260870	0.9719331	1.0000000	0.5212203	0.9484105	1.0000000	0.7218353	1.0000000	0.7572886	0.8450037	1.0000000	0.0926400	0.0037418	0.0089645	0.4016790	0.0349541	1.0000000	1.0000000	1.0000000	0.4546976	0.3697621	1.0000000	0.4065322	0.0478521	0.6139179	0.5136031	0.2455800	1.0000000	0.9272352	0.0120836	0.7655091	1.0000000	1.0000000	0.3551501	0.1606421	0.4433829	0.4126362	0.4095447	0.5214002	0.5000602	0.4692539	0.6212108	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.1571178	0.2729229	0.0335224	0.0144933	0.0158218	1.0000000	0.7134338	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.4260490	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.5948183	0.5964126	0.4907129	0.4771061	1.0000000	1.0000000	0.4715823	0.9713941	1.0000000	1.0000000	0.0030340	0.9476704	0.0213317	1.0000000	0.0064455	0.0464176	0.1939819	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.2066182
100	1.0000000	0.4624463	1.0000000	1.0000000	1.0000000	1.0000000	0.6621812	1.0000000	0.5260870	0.9404995	1.0000000	0.1842072	0.8945940	1.0000000	0.5128559	1.0000000	0.5108511	0.6273348	1.0000000	0.1195980	0.0037418	0.0089645	0.6737409	0.0349541	1.0000000	1.0000000	1.0000000	0.4356919	0.2107494	1.0000000	0.4065322	0.0462008	0.6139179	0.5136031	0.1438034	1.0000000	0.8635806	0.0120836	0.5720163	1.0000000	1.0000000	0.3551501	0.1606421	0.3009554	0.4126362	0.2720472	0.5214002	0.5000602	0.4692539	0.2977280	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2079776	0.1434934	0.0335224	0.0144933	0.0158218	1.0000000	0.4177739	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.3486406	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.3125771	0.2368067	0.4699156	0.4771061	1.0000000	1.0000000	0.7662987	0.9383178	1.0000000	1.0000000	0.0030340	0.8829117	0.0213317	1.0000000	0.0064455	0.0464176	0.3009435	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.3798042
150	1.0000000	0.5634702	1.0000000	1.0000000	1.0000000	1.0000000	0.6933111	1.0000000	0.5260870	0.9228853	1.0000000	0.0677623	0.8655384	1.0000000	0.4385785	1.0000000	0.3871102	0.4712568	1.0000000	0.1291611	0.0037418	0.0089645	0.7871748	0.0349541	1.0000000	1.0000000	1.0000000	0.4232738	0.1470709	1.0000000	0.4065322	0.0456063	0.6139179	0.5136031	0.1212084	1.0000000	0.8362392	0.0120836	0.4953552	1.0000000	1.0000000	0.3551501	0.1606421	0.2113026	0.4126362	0.2069062	0.5214002	0.5000602	0.4692539	0.1656825	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2314694	0.1024283	0.0335224	0.0144933	0.0158218	1.0000000	0.2669603	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.3116143	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.2086138	0.0827767	0.4581353	0.4771061	1.0000000	1.0000000	0.8811741	0.9192383	1.0000000	1.0000000	0.0030340	0.8425228	0.0213317	1.0000000	0.0064455	0.0464176	0.3558770	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.4540046
200	1.0000000	0.6056425	1.0000000	1.0000000	1.0000000	1.0000000	0.7043555	1.0000000	0.5260870	0.9146336	1.0000000	0.0329101	0.8518863	1.0000000	0.4166790	1.0000000	0.3351763	0.3782380	1.0000000	0.1320584	0.0037418	0.0089645	0.8285421	0.0349541	1.0000000	1.0000000	1.0000000	0.4165350	0.1260558	1.0000000	0.4065322	0.0454295	0.6139179	0.5136031	0.1171084	1.0000000	0.8263138	0.0120836	0.4700810	1.0000000	1.0000000	0.3551501	0.1606421	0.1644606	0.4126362	0.1807189	0.5214002	0.5000602	0.4692539	0.1212561	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2406031	0.0911392	0.0335224	0.0144933	0.0158218	1.0000000	0.2028058	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2969763	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.1735957	0.0283719	0.4525047	0.4771061	1.0000000	1.0000000	0.9183159	0.9101033	1.0000000	1.0000000	0.0030340	0.8215600	0.0213317	1.0000000	0.0064455	0.0464176	0.3808335	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.4806711
250	1.0000000	0.6221518	1.0000000	1.0000000	1.0000000	1.0000000	0.7079351	1.0000000	0.5260870	0.9110657	1.0000000	0.0229674	0.8457672	1.0000000	0.4107400	1.0000000	0.3150425	0.3274754	1.0000000	0.1328864	0.0037418	0.0089645	0.8430005	0.0349541	1.0000000	1.0000000	1.0000000	0.4131860	0.1197245	1.0000000	0.4065322	0.0453813	0.6139179	0.5136031	0.1164310	1.0000000	0.8229482	0.0120836	0.4624007	1.0000000	1.0000000	0.3551501	0.1606421	0.1420526	0.4126362	0.1708593	0.5214002	0.5000602	0.4692539	0.1076111	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2439068	0.0881792	0.0335224	0.0144933	0.0158218	1.0000000	0.1776552	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2916868	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.1620197	0.0108295	0.4499998	0.4771061	1.0000000	1.0000000	0.9293526	0.9060958	1.0000000	1.0000000	0.0030340	0.8115716	0.0213317	1.0000000	0.0064455	0.0464176	0.3917657	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.4895639
300	1.0000000	0.6284248	1.0000000	1.0000000	1.0000000	1.0000000	0.7090359	1.0000000	0.5260870	0.9095885	1.0000000	0.0201821	0.8430738	1.0000000	0.4092011	1.0000000	0.3075615	0.3011641	1.0000000	0.1331171	0.0037418	0.0089645	0.8479780	0.0349541	1.0000000	1.0000000	1.0000000	0.4116046	0.1179158	1.0000000	0.4065322	0.0453688	0.6139179	0.5136031	0.1163250	1.0000000	0.8218438	0.0120836	0.4601671	1.0000000	1.0000000	0.3551501	0.1606421	0.1318695	0.4126362	0.1672598	0.5214002	0.5000602	0.4692539	0.1036374	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2450593	0.0874168	0.0335224	0.0144933	0.0158218	1.0000000	0.1682252	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2898728	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.1582090	0.0054667	0.4489249	0.4771061	1.0000000	1.0000000	0.9324830	0.9044239	1.0000000	1.0000000	0.0030340	0.8070385	0.0213317	1.0000000	0.0064455	0.0464176	0.3964974	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.4924186
350	1.0000000	0.6307733	1.0000000	1.0000000	1.0000000	1.0000000	0.7093630	1.0000000	0.5260870	0.9089925	1.0000000	0.0194075	0.8418969	1.0000000	0.4088132	1.0000000	0.3048503	0.2879786	1.0000000	0.1331807	0.0037418	0.0089645	0.8496819	0.0349541	1.0000000	1.0000000	1.0000000	0.4108823	0.1174167	1.0000000	0.4065322	0.0453657	0.6139179	0.5136031	0.1163090	1.0000000	0.8214874	0.0120836	0.4595343	1.0000000	1.0000000	0.3551501	0.1606421	0.1273938	0.4126362	0.1659659	0.5214002	0.5000602	0.4692539	0.1025199	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2454536	0.0872218	0.0335224	0.0144933	0.0158218	1.0000000	0.1647833	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2892716	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.1569557	0.0038837	0.4484726	0.4771061	1.0000000	1.0000000	0.9333459	0.9037486	1.0000000	1.0000000	0.0030340	0.8050437	0.0213317	1.0000000	0.0064455	0.0464176	0.3985370	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.4933158
400	1.0000000	0.6316458	1.0000000	1.0000000	1.0000000	1.0000000	0.7094579	1.0000000	0.5260870	0.9087560	1.0000000	0.0191927	0.8413842	1.0000000	0.4087171	1.0000000	0.3038828	0.2815256	1.0000000	0.1331981	0.0037418	0.0089645	0.8502640	0.0349541	1.0000000	1.0000000	1.0000000	0.4105600	0.1172824	1.0000000	0.4065322	0.0453649	0.6139179	0.5136031	0.1163067	1.0000000	0.8213735	0.0120836	0.4593579	1.0000000	1.0000000	0.3551501	0.1606421	0.1254720	0.4126362	0.1655045	0.5214002	0.5000602	0.4692539	0.1022132	0.5315685	1.0000000	1.0000000	1.0000000	0.5603274	0.2455869	0.0871720	0.0335224	0.0144933	0.0158218	1.0000000	0.1635483	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2890771	0.4810185	0.3690280	1.0000000	0.3814416	0.0298379	1.0000000	0.0143422	0.1565436	0.0034278	0.4482844	0.4771061	1.0000000	1.0000000	0.9335795	0.9034819	1.0000000	1.0000000	0.0030340	0.8041840	0.0213317	1.0000000	0.0064455	0.0464176	0.3994150	0.0418418	1.0000000	0.0188407	0.0823911	0.0254797	0.0665069	0.0081126	0.4935943
