"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.3467613	0.5883802	0.0463458	0.0302064	0.2875057	0.5932713	0.1973118	0.0119270	0.5437505	0.1204814	0.5495619	0.2894858	0.5865067	0.4556680	0.2830144	0.3764132	0.6925333	0.0202930	0.0902458	0.2898447	0.5236076	0.4843065	0.3754672	0.2186988	0.0352827	0.1100597	0.0219752	0.0060392	0.1738220	0.0818033	0.0762925	0.0785631	0.2878644	0.0061363	0.4360102	0.0522049	0.0546106	0.4864057	0.0855704	0.2535221	0.0869269	0.1413241	0.5409734	0.3218321	0.2266014	0.2064704	0.1845743	0.2371133	0.3172597	0.0579602	0.2818108	0.2207079	0.3848805	0.3271565	0.3229897	0.0016509	0.0054692	0.0307948	0.2456775	0.3331895	0.0449061	0.0462122	0.3209672	0.2227148	0.2133399	0.2069908	0.6581440	0.4425247	0.3103412	0.3773521	0.4706249	0.6679881	0.4127792	0.0782208	0.0900683	0.0289592	0.0086474	0.0252521	0.3905826	0.1344456	0.0299547	0.0155089	0.0161774	0.1994244	0.0288598	0.0320539	0.3530579	0.6261456	0.2653037	0.2549427	0.6937707	0.6046162	0.4621014	0.3158213	0.5718580	0.7176469	0.2929112	0.5150707	0.4660536	0.5786101
50	0.2595804	0.4264509	0.0740708	0.0526913	0.1927153	0.7689133	0.0920127	0.0051929	0.3987170	0.1137538	0.6785343	0.3832423	0.6628958	0.3672331	0.3745002	0.4282658	0.6046873	0.0344217	0.1247353	0.2547953	0.5898726	0.3164533	0.4255296	0.1730874	0.1015962	0.1629028	0.0147784	0.0157801	0.1831496	0.0418022	0.0295650	0.0580832	0.2498629	0.0244677	0.5641666	0.0439824	0.0475176	0.4880645	0.1281975	0.3452252	0.1020569	0.1795323	0.7183198	0.2638534	0.3246418	0.1620587	0.2280174	0.2770726	0.3792213	0.0868932	0.2487992	0.2321268	0.4776417	0.2246754	0.2459512	0.0000664	0.0355865	0.0360833	0.2215760	0.2985421	0.0495327	0.0559669	0.4002459	0.2603571	0.1984421	0.1710191	0.5751776	0.4527807	0.2141611	0.3103204	0.4223914	0.7815917	0.2506389	0.1421326	0.0369064	0.0186687	0.0234369	0.0201437	0.3145258	0.2055453	0.0299163	0.0021620	0.0178668	0.3698534	0.0492076	0.0400077	0.3520282	0.5752610	0.3429235	0.1396583	0.5560230	0.6316774	0.5348477	0.3539353	0.5620481	0.3899151	0.2380940	0.5524084	0.4738857	0.5160395
100	0.2020849	0.2844629	0.1407101	0.0605237	0.2694243	0.6009886	0.1297549	0.0134766	0.3382948	0.1018251	0.5580083	0.4798356	0.6274073	0.3687910	0.3326946	0.4409959	0.4800326	0.0110259	0.0891117	0.2861790	0.4774095	0.3549016	0.2830478	0.1122782	0.0549622	0.1850206	0.0097190	0.0086064	0.1197496	0.0378648	0.0514005	0.0286614	0.1849250	0.0125571	0.6598890	0.0213715	0.0180203	0.5351555	0.1419614	0.4400519	0.1150286	0.2049495	0.5162910	0.4787585	0.2732287	0.0811583	0.2456691	0.2521165	0.3491810	0.0712656	0.2165502	0.1689909	0.6783524	0.2749343	0.2445542	0.0001166	0.0146789	0.0288422	0.2060617	0.4368367	0.0297621	0.0515816	0.4586005	0.2179733	0.1844247	0.2112983	0.6723108	0.5436804	0.2407238	0.2264597	0.4750035	0.6789464	0.1396374	0.1373159	0.1001817	0.0256687	0.0390816	0.0127695	0.3259630	0.1946521	0.0306147	0.0060277	0.0145644	0.2927561	0.0176557	0.0155110	0.3598981	0.5403990	0.4042539	0.0662779	0.5325366	0.6358051	0.4801993	0.2877845	0.6714350	0.1898172	0.1465285	0.6175162	0.3729935	0.4149941
150	0.3034576	0.2161731	0.3012240	0.0470364	0.3193244	0.5256987	0.2440741	0.0146186	0.2625950	0.0609017	0.5572536	0.4034670	0.6797450	0.3287581	0.3209397	0.4297717	0.4171833	0.0024048	0.0614394	0.2291621	0.5534376	0.4658643	0.3355842	0.0738961	0.0752287	0.1843486	0.0042350	0.0014853	0.2568921	0.0620438	0.0217499	0.0187356	0.2475687	0.0229108	0.5609784	0.0739492	0.0111891	0.6016490	0.0943614	0.5044156	0.1812686	0.2507262	0.4658811	0.3708169	0.2181223	0.0840206	0.2795180	0.1931228	0.3817162	0.1151031	0.1668701	0.2132705	0.5787816	0.3296561	0.2508699	0.0000701	0.0369271	0.0427724	0.2231236	0.3010805	0.0278089	0.0317709	0.6312125	0.1958401	0.1392802	0.2417446	0.6960907	0.5744357	0.2573080	0.2038919	0.4206920	0.6521800	0.0889709	0.1789634	0.0742511	0.0763412	0.0254388	0.0172139	0.3226902	0.2515892	0.0178357	0.0070653	0.0058934	0.3196302	0.0195529	0.0070995	0.3453413	0.5162991	0.3603048	0.0350709	0.7312047	0.5343585	0.4272471	0.3151595	0.5619717	0.1224943	0.1226219	0.5525960	0.6330170	0.3698603
200	0.3173263	0.2428721	0.4202195	0.0477096	0.3636605	0.5273591	0.3029301	0.0133336	0.1515578	0.0333929	0.5446382	0.3765590	0.5953029	0.4256898	0.2092359	0.4450784	0.4204095	0.0028899	0.0702291	0.2113183	0.5606608	0.4373901	0.3346216	0.0279959	0.0989118	0.1221173	0.0084947	0.0027191	0.2239376	0.0321694	0.0056031	0.0292537	0.3912111	0.0081586	0.6605140	0.0904285	0.0120294	0.6511659	0.1747822	0.4769128	0.1367499	0.2711801	0.5448283	0.2974262	0.2776253	0.0766364	0.2855390	0.2104817	0.3210396	0.1417537	0.1596877	0.1894408	0.5224195	0.2933199	0.3364708	0.0009465	0.0497919	0.0432975	0.1549802	0.3541596	0.0344838	0.0514018	0.5039474	0.2307792	0.1157817	0.2782221	0.7233482	0.5077012	0.3419062	0.1962010	0.4170063	0.7870328	0.0805221	0.1197953	0.0781058	0.0513327	0.0519187	0.0269560	0.3067177	0.1573160	0.0079428	0.0021944	0.0101583	0.2046484	0.0417128	0.0194679	0.4238042	0.4207211	0.2599696	0.0238862	0.7815282	0.6585339	0.4560226	0.3425963	0.7444781	0.0803781	0.0852206	0.6126331	0.5456089	0.3756380
250	0.2717502	0.1997862	0.3583960	0.0509758	0.4221859	0.3663597	0.2760352	0.0009484	0.2288783	0.0585891	0.6723283	0.4199893	0.6330564	0.3236203	0.1782337	0.4531839	0.4181639	0.0004510	0.0540156	0.1913164	0.5519829	0.3900053	0.4489725	0.0174099	0.1146308	0.1108441	0.0170138	0.0006023	0.2824151	0.0796655	0.0108603	0.0257664	0.2759185	0.0066611	0.5942540	0.0898408	0.0160117	0.6858869	0.1532092	0.5483557	0.1937364	0.3017181	0.5179115	0.3735476	0.2305002	0.1186282	0.3237742	0.2257097	0.4807172	0.0628472	0.1606245	0.3000068	0.6863220	0.3369245	0.2974875	0.0107738	0.0337324	0.0842608	0.2413803	0.3915397	0.0271922	0.0754050	0.6166126	0.1161864	0.1465267	0.2972033	0.6090059	0.5780192	0.3927340	0.2037214	0.3748796	0.7665268	0.0595288	0.1927003	0.0547484	0.0404708	0.0378896	0.0206946	0.2943313	0.2371776	0.0234453	0.0008599	0.0047796	0.2531840	0.0474640	0.0127176	0.4160824	0.4200651	0.3346770	0.0622514	0.5769191	0.7242416	0.5364829	0.3114142	0.6591753	0.0765032	0.0953368	0.7273401	0.4628918	0.3641905
300	0.2502355	0.2570094	0.3993384	0.0507227	0.3998667	0.5008299	0.3603366	0.0034045	0.2399439	0.0375936	0.6227888	0.3340157	0.6630166	0.3636949	0.2406222	0.5953909	0.2921395	0.0004629	0.0735923	0.1812934	0.6108575	0.3424248	0.3008517	0.0208814	0.1418845	0.1114069	0.0048928	0.0007647	0.2686267	0.0808202	0.0011445	0.0254079	0.3503985	0.0086643	0.4649685	0.0883418	0.0301583	0.6132188	0.1588060	0.6195952	0.3103486	0.4392999	0.5076838	0.5070582	0.1905210	0.0749835	0.2955710	0.2833586	0.4502682	0.0756956	0.1485639	0.2689417	0.5027671	0.4262085	0.3271894	0.0004967	0.0161125	0.0321990	0.2276581	0.3824628	0.0546890	0.0437524	0.5899007	0.2836196	0.1239412	0.1977258	0.6938479	0.5551181	0.3210632	0.2702889	0.3457279	0.6435340	0.0926020	0.2775884	0.0438683	0.0544506	0.0393091	0.0341517	0.3677618	0.1607254	0.0173956	0.0019404	0.0025113	0.2778455	0.0890130	0.0141543	0.3920886	0.5709508	0.3206675	0.0207001	0.7136309	0.6501582	0.3692811	0.4197492	0.6583113	0.0821178	0.1498102	0.5595854	0.5101363	0.2859465
350	0.3027877	0.1889079	0.4887342	0.0373607	0.4214101	0.4813694	0.2955448	0.0133245	0.1948383	0.0209577	0.6422524	0.4262451	0.6231545	0.3569320	0.3705782	0.5110921	0.3849794	0.0010521	0.0785862	0.2678654	0.5296535	0.4271248	0.3507229	0.0338046	0.1636363	0.1273876	0.0163430	0.0014230	0.2265842	0.0756446	0.0057940	0.0369347	0.3082471	0.0071076	0.5785338	0.1760604	0.0388762	0.6678305	0.1655216	0.6320900	0.3210700	0.3979128	0.4941867	0.4376524	0.1457647	0.0711708	0.3040869	0.2027252	0.3884594	0.0786578	0.1029042	0.2229787	0.6800343	0.3357500	0.3143243	0.0022334	0.1125215	0.0356593	0.2501720	0.4310983	0.0380979	0.0377471	0.5745754	0.2176293	0.2276154	0.3238711	0.6199592	0.5732167	0.4416419	0.1868023	0.3702634	0.6523759	0.0391679	0.2820009	0.0567240	0.1331472	0.0314382	0.0285278	0.2817749	0.1707883	0.0398597	0.0000061	0.0016316	0.2612132	0.0381871	0.0086328	0.4995105	0.4858099	0.4536100	0.0101825	0.5482308	0.6377884	0.5622819	0.3604274	0.7067918	0.0654962	0.1477206	0.6512671	0.6216753	0.3286119
400	0.2451854	0.1728374	0.3575522	0.0438503	0.4413615	0.4237277	0.2933344	0.0139736	0.1701068	0.0201055	0.6531067	0.5576079	0.5859454	0.4162156	0.2554443	0.7681938	0.3709951	0.0001362	0.0588231	0.2734167	0.5908417	0.4445848	0.2681686	0.0362158	0.1350691	0.1752814	0.0075295	0.0068539	0.3933073	0.0575960	0.0022813	0.0325162	0.3141066	0.0111046	0.6097578	0.1339727	0.0266651	0.5188984	0.1210758	0.5586704	0.2516374	0.3742461	0.6076248	0.5746563	0.3182857	0.1047055	0.3496064	0.2157405	0.4099699	0.0887677	0.1464353	0.2240825	0.6526455	0.3706421	0.3688007	0.0003502	0.0642755	0.0359034	0.2794473	0.4118808	0.0540238	0.0492754	0.6094657	0.1794292	0.1270788	0.2716733	0.6573527	0.4824005	0.2924787	0.2350721	0.3988367	0.6808287	0.0474121	0.3185989	0.0418900	0.0990427	0.0598469	0.0357006	0.3399041	0.1635920	0.0145809	0.0011041	0.0030251	0.2342502	0.0421857	0.0107415	0.4495862	0.5179009	0.3044038	0.0087967	0.6222089	0.6776781	0.4653972	0.3390047	0.6950598	0.0651003	0.1176179	0.7800584	0.6227881	0.4147269
