"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	1.0101690	0.8055804	0.2427233	0.4893300	0.9435659	0.4583752	0.7992598	0.9707053	0.1955176	0.8466543	0.7087477	0.4075053	0.0061830	0.6209805	0.7288695	0.5587893	0.6665852	0.2884796	0.9862208	0.4930538	0.9131168	0.6626587	0.2560483	0.6069264	1.0376609	0.2103947	0.9142503	0.9683527	0.7320178	0.7597370	1.0926547	0.9328718	0.8214496	0.8604537	0.8625988	0.5384836	0.7216705	1.0371455	0.9152505	0.5830764	0.2808937	0.9522417	0.5107769	0.7462619	0.9372055	0.9852531	1.0000188	0.3025348	0.5292608	0.9830138	1.0258503	0.5769059	0.6942119	0.9699466	1.0928047	0.5592244	1.0960776	0.7446098	0.7426328	0.6670299	0.6257610	0.9196166	0.0483895	0.2363263	0.6296303	0.0133961	0.8299889	0.8274118	0.3651033	0.4469766	0.3889187	0.9530615	0.6495451	0.2891691	0.2465902	0.2674324	0.6487454	0.0641367	0.4070439	0.9546960	0.4391658	0.3077433	0.6267246	0.9877718	0.4979367	0.0754288	0.8605579	0.4761383	0.6439280	0.0950924	0.1977115	0.2910745	0.9233870	0.7360440	0.1072899	0.9791028	0.9046859	0.3750433	1.0312538	0.5283577
50	1.0303883	0.8222941	0.2305566	0.5221854	0.9929616	0.4912594	0.8051902	1.0227805	0.2043691	0.8856384	0.5826357	0.3456535	0.0013819	0.7186679	0.7200628	0.5500553	0.5911696	0.3984104	1.0155393	0.5144073	0.9420353	0.7745233	0.2555803	0.5010564	0.9730979	0.2053342	0.9390731	0.9569019	0.5743956	0.8869754	0.9787263	1.0989160	0.8674207	0.8618937	0.8843534	0.5718900	0.6025296	0.9922403	1.0891935	0.6823993	0.1808713	0.9116329	0.5111721	0.6118222	0.8096717	0.5132088	1.0860253	0.2726425	0.4443553	0.9702723	1.0878001	0.5785636	0.7656038	0.9523057	1.1131267	0.6587962	1.0086880	0.7365287	0.7480943	0.6564585	0.5026003	0.8413739	0.0655183	0.2215990	0.6555043	0.0214760	0.5550383	0.8665806	0.4794467	0.6180660	0.5772850	0.9387043	0.6646008	0.3238997	0.5839597	0.3246401	0.6493283	0.1262007	0.4458698	0.9388691	0.5162282	0.2225247	0.6189499	0.9239272	0.5610867	0.0994889	0.8838767	0.4695589	0.6565467	0.0530825	0.2006539	0.2921195	0.8802648	0.7752852	0.0823881	0.9543046	0.9083563	0.2502510	1.0321536	0.4739557
100	0.8824978	0.7028615	0.2130915	0.4496301	1.0359403	0.5227517	0.8573327	0.9443929	0.1968456	0.8403647	0.5882510	0.3674396	0.0006035	0.7483832	0.6965205	0.6077149	0.5620988	0.3559586	0.8128990	0.4395906	0.9063630	0.7125886	0.3052468	0.5222444	0.9648294	0.1598457	0.8566970	0.9920815	0.4172522	0.9361999	0.9790303	1.0951376	0.8324268	0.8604700	0.7627358	0.5835157	0.6452120	0.9723765	0.9050697	0.4008384	0.0898321	0.9841331	0.3966731	0.4954939	0.7403669	0.2655334	0.8098477	0.2156529	0.2374907	0.8766507	1.0376482	0.5790896	0.8762662	0.9564331	1.0916669	0.7484505	0.9411210	0.7746285	0.6599198	0.7404310	0.5404768	0.9737019	0.0504615	0.2483487	0.6254325	0.0186194	0.2622422	0.9451221	0.7767897	0.7214053	0.6721407	1.0601985	0.6976115	0.3894937	0.8483645	0.2793169	0.5043253	0.1831220	0.5439644	0.9907074	0.3668050	0.3413968	0.6467901	0.8963422	0.5220198	0.2057680	0.9523973	0.6104558	0.6089579	0.0158053	0.2397055	0.3513936	0.7402092	0.6804270	0.0421112	0.9089092	0.9510812	0.1664721	1.0039708	0.4847023
150	0.9364352	0.5718292	0.3082824	0.5541779	1.0061070	0.3981181	0.8239735	0.8539373	0.1828840	0.9357890	0.5284748	0.3598954	0.0073239	0.7818197	0.7141255	0.6927650	0.5068070	0.2273385	0.9409240	0.4330052	0.9754383	0.6276931	0.1888495	0.4870791	0.8973142	0.2094221	0.8999397	0.9574732	0.4559686	0.9180620	0.8031417	0.9553491	0.7192956	0.8179750	0.5908203	0.5500028	0.6456676	0.9824205	0.9905184	0.2967922	0.0339980	0.9978098	0.3253585	0.5178863	0.5830248	0.2161165	0.4957723	0.1888896	0.1197795	0.8805570	1.0499181	0.6369840	0.8836316	0.9024256	0.9921338	0.7726123	1.0285466	0.7793269	0.4984147	0.6490893	0.6203749	0.9056490	0.0392591	0.3587654	0.5654090	0.0138155	0.2011947	0.8911060	0.8086797	0.7176830	0.7558693	0.9600499	0.6423834	0.4665151	0.8467331	0.3315353	0.3402992	0.1992655	0.5244742	1.0518100	0.2898572	0.4565873	0.6692424	0.8108677	0.4866664	0.2931306	0.9381909	0.5464421	0.8627751	0.0096811	0.4103495	0.3690323	0.7422373	0.5781358	0.0179564	0.8685303	0.8892660	0.1157781	0.9737428	0.4089437
200	0.8683988	0.4578966	0.3197721	0.6439261	0.9618737	0.2870894	0.7374684	0.9494020	0.2644993	0.9276621	0.5081940	0.3086075	0.0011131	0.8384958	0.6313802	0.9211517	0.4369654	0.1461546	1.0081973	0.5226847	1.0294068	0.4460646	0.1252544	0.4185234	0.8805211	0.2366077	0.7859622	1.0626586	0.5174675	0.9220154	0.9476701	0.9607140	0.5586474	0.7120504	0.5887263	0.4844036	0.5176810	1.0294247	0.8152715	0.2998999	0.0123161	0.9661460	0.2785438	0.5263002	0.5292521	0.2073242	0.3268444	0.1509907	0.0574211	0.8547011	0.9623947	0.6272841	0.9238371	1.0070718	0.9816717	0.7110658	0.9819795	0.6975507	0.4222819	0.5814709	0.6880721	0.7209513	0.0787425	0.4681131	0.4994409	0.0205808	0.1105656	0.8845607	0.8909526	0.9454140	0.7784315	0.9393872	0.5643072	0.5693716	0.8475769	0.4337913	0.2830726	0.2526629	0.5063254	1.0171958	0.2000651	0.5174978	0.7471775	0.7670143	0.4853788	0.4049398	0.8799923	0.6144541	0.8997435	0.0000049	0.5403221	0.4116509	0.6624583	0.4564146	0.0085489	0.9040233	0.7271136	0.1026750	1.0343316	0.4379620
250	0.8538473	0.3747496	0.3610630	0.7719358	0.9133785	0.2408366	0.5656581	0.9450177	0.4403081	0.8950204	0.3608637	0.2657585	0.0005716	0.9193495	0.5424444	1.0402290	0.3679835	0.0739405	1.0585099	0.5987046	1.0049917	0.3094451	0.0625446	0.3572307	1.0270990	0.2842911	0.6043036	1.0034282	0.5473488	0.9220306	0.9199901	0.9206268	0.4255549	0.5505458	0.5419256	0.5041397	0.3850013	1.0933223	0.7122100	0.3730525	0.0085218	0.9066692	0.1943453	0.6270112	0.4575685	0.1926022	0.2441473	0.1027826	0.0383148	0.8676090	0.9608719	0.5926920	0.9287961	0.9216206	0.9514290	0.7822850	0.9961299	0.7055210	0.3844292	0.4693958	0.6964838	0.7994998	0.1511981	0.6788181	0.3663608	0.0334003	0.0784263	0.7385130	1.0634750	0.8837993	0.7173006	0.9949120	0.4861071	0.5434792	0.8820923	0.5455688	0.2718051	0.4145860	0.6077489	0.9984154	0.1766633	0.5238105	0.7108363	0.7915385	0.5863370	0.5836322	0.8880452	0.5769181	0.8266317	0.0042834	0.6558166	0.5264147	0.6297413	0.3548699	0.0023394	0.8595062	0.5000196	0.1141540	0.9778578	0.4798219
300	0.8303379	0.3419531	0.4048201	0.8290669	0.9843170	0.2090265	0.5450947	0.8080384	0.5699317	0.6773042	0.2780951	0.1622932	0.0058731	0.9895614	0.4360015	0.9958152	0.3780181	0.0394640	0.9253782	0.6817302	0.8116434	0.1758288	0.0251013	0.4107001	0.9266971	0.2932997	0.4198752	0.9713923	0.6352883	0.9305753	0.8835690	0.8477775	0.3017794	0.3646728	0.4946213	0.5728028	0.2986281	0.9424111	0.5524539	0.3912257	0.0053832	0.7489367	0.1379345	0.6005911	0.4887278	0.1872201	0.2155874	0.0990264	0.0221239	0.7159934	0.9184441	0.5209659	0.9527954	0.9621458	1.0562654	0.7341989	0.9608921	0.7219610	0.4358977	0.3766934	0.7460410	0.6997680	0.2863408	0.8688166	0.3164308	0.0928422	0.0865687	0.8148248	0.9321410	1.0419838	0.7108386	1.1464458	0.4406920	0.5886241	0.7920421	0.6032176	0.3003425	0.5372267	0.6620521	0.9911929	0.1426893	0.6113693	0.7038391	0.8018789	0.6512725	0.6258929	0.9453766	0.5721069	0.9018728	0.0032982	0.7669953	0.6956868	0.5381808	0.3488741	0.0014712	0.8674037	0.3969633	0.1674739	1.0042090	0.5656052
350	0.8680729	0.2412735	0.3879228	0.9121145	0.8135715	0.1978892	0.5095634	0.5486340	0.6801236	0.6849093	0.2253944	0.1178732	0.0000892	0.8768276	0.3050745	1.0550088	0.3307418	0.0314410	0.9443210	0.7452544	0.8707016	0.1368898	0.0181932	0.3638044	0.8568135	0.4560024	0.3329263	0.9434044	0.6879086	0.9444717	0.9255119	0.8673141	0.2117263	0.3017364	0.4176199	0.4820021	0.1888952	1.0003080	0.5100695	0.5132944	0.0025139	0.7395281	0.1101226	0.5866454	0.3915740	0.2223018	0.1522302	0.0754687	0.0157842	0.6746784	1.0143439	0.4446748	1.0126440	0.9355581	1.0429743	0.7325699	1.0254601	0.5432916	0.3784171	0.3183218	0.6974315	0.6086637	0.4881507	1.0036718	0.2851466	0.1181594	0.0640242	0.7537213	1.0321781	0.9511754	0.7611790	1.1144713	0.3877407	0.6232801	0.7955341	0.6016099	0.3137252	0.5898528	0.6259364	0.8976361	0.1830682	0.6289306	0.7041614	0.9034166	0.7816185	0.7401879	0.8668245	0.5056853	1.0198682	0.0075371	0.7773471	0.7860252	0.4707130	0.3222827	0.0017982	0.8747459	0.3423886	0.1653581	0.9762473	0.6577480
400	0.7703593	0.2648993	0.3925487	0.9202847	0.8345824	0.1715150	0.4551862	0.3601912	0.8346680	0.5898573	0.1963803	0.1139747	0.0047535	1.0061718	0.1811299	1.0083374	0.2059046	0.0177450	0.9226413	0.9035081	0.7464107	0.1035847	0.0063091	0.3275318	0.6949415	0.5284419	0.2112552	0.9741842	0.6118334	0.8761662	0.8324547	0.9043370	0.1774073	0.2444117	0.4131117	0.5203171	0.1545715	0.9903468	0.3720707	0.5517518	0.0000044	0.6783347	0.1259456	0.6074263	0.3678717	0.1757617	0.1670754	0.0925003	0.0127716	0.7182696	1.1016893	0.5477592	0.9964360	0.9018889	1.0412737	0.7122479	1.0970972	0.5075546	0.3731508	0.2506564	0.7280791	0.6296485	0.6678168	0.9082407	0.2045205	0.1846019	0.0994652	0.7329153	0.9822975	0.9066663	0.7428626	1.0931358	0.3563465	0.5689712	0.7950925	0.6869246	0.2919718	0.6496654	0.6171825	0.8365330	0.1688611	0.7776314	0.7351409	0.8823998	0.7769305	0.8173159	0.7969699	0.5246990	1.0364993	0.0002429	0.7925812	0.7624276	0.4688028	0.2619078	0.0016712	0.8056542	0.2933249	0.1738843	1.0661843	0.7622871
