G5	G1	-
G2	G1	-
G2	G3	-
G5	G3	-
G2	G4	-
G5	G4	-
G71	G5	+
G91	G5	+
G5	G6	-
G5	G7	-
G5	G8	+
G5	G9	-
G5	G10	+
G5	G11	-
G5	G12	-
G5	G13	+
G5	G14	-
G5	G15	-
G5	G16	-
G5	G17	+
G5	G18	-
G5	G19	-
G5	G20	+
G5	G21	-
G5	G22	-
G25	G23	+
G5	G23	-
G25	G24	+
G5	G24	-
G25	G26	+
G5	G26	-
G5	G27	-
G25	G27	+
G5	G28	-
G25	G28	+
G25	G29	+
G25	G30	+
G25	G31	-
G25	G32	+
G25	G33	+
G35	G34	+
G25	G34	+
G25	G35	+
G35	G36	+
G25	G36	+
G25	G37	+
G35	G37	+
G25	G38	+
G35	G38	+
G35	G39	+
G25	G39	-
G35	G40	+
G25	G40	-
G35	G41	+
G25	G41	-
G35	G42	+
G25	G42	-
G35	G43	+
G25	G43	-
G5	G44	-
G5	G45	-
G46	G45	+
G5	G46	-
G5	G47	-
G46	G47	+
G47	G48	+
G46	G48	+
G50	G48	-
G91	G48	-
G5	G48	-
G47	G49	+
G91	G49	-
G5	G49	-
G50	G49	-
G46	G49	+
G75	G50	+
G5	G50	-
G46	G51	+
G50	G51	-
G5	G51	-
G91	G51	-
G47	G51	+
G46	G52	+
G46	G53	+
G46	G54	+
G46	G55	+
G46	G56	+
G75	G57	+
G5	G57	-
G75	G58	+
G5	G58	-
G5	G59	-
G5	G60	+
G5	G61	-
G63	G62	+
G5	G62	-
G5	G63	-
G63	G64	+
G75	G64	-
G5	G64	-
G63	G65	+
G63	G66	+
G63	G67	+
G63	G68	+
G5	G69	+
G5	G70	+
G75	G72	-
G5	G72	-
G91	G72	+
G75	G73	-
G91	G73	+
G5	G73	-
G75	G74	-
G5	G74	-
G91	G74	+
G91	G76	+
G5	G76	-
G75	G76	-
G5	G77	-
G75	G77	-
G91	G77	+
G5	G78	-
G75	G78	-
G91	G78	+
G75	G79	-
G5	G79	-
G91	G79	+
G75	G80	-
G91	G80	+
G5	G80	-
G91	G81	+
G5	G81	-
G75	G81	-
G5	G82	-
G91	G82	+
G75	G82	-
G91	G83	+
G75	G83	-
G5	G83	-
G75	G84	-
G5	G84	-
G91	G84	+
G5	G85	-
G75	G85	-
G91	G85	+
G5	G86	-
G75	G86	+
G75	G87	-
G5	G87	-
G91	G87	+
G75	G88	-
G5	G88	-
G91	G88	+
G91	G89	+
G5	G89	-
G75	G89	-
G5	G90	-
G75	G90	-
G91	G90	+
G75	G92	-
G91	G92	+
G5	G92	-
G91	G93	+
G75	G93	-
G5	G93	-
G75	G94	-
G91	G94	+
G5	G94	-
G5	G95	-
G75	G95	-
G91	G95	+
G5	G96	-
G75	G96	-
G91	G96	+
G91	G97	+
G75	G97	-
G5	G97	-
G75	G98	-
G5	G98	-
G91	G98	+
G75	G99	-
G91	G99	+
G91	G100	+
G75	G100	-
