G2	G1	+
G2	G3	-
G2	G4	-
G2	G5	-
G2	G6	+
G27	G6	+
G2	G7	-
G2	G8	-
G11	G8	-
G2	G9	-
G2	G10	-
G11	G10	-
G2	G12	-
G11	G12	-
G11	G13	-
G2	G13	-
G11	G14	-
G2	G14	-
G2	G15	-
G11	G15	-
G11	G16	-
G2	G16	-
G39	G17	-
G2	G17	-
G2	G18	-
G19	G18	+
G2	G19	-
G2	G20	-
G19	G20	-
G2	G21	-
G2	G22	-
G2	G23	-
G39	G24	-
G2	G24	-
G2	G25	+
G2	G26	+
G27	G26	+
G27	G28	+
G2	G28	+
G2	G29	+
G27	G29	+
G33	G30	-
G2	G30	+
G36	G30	-
G27	G30	+
G39	G30	-
G33	G31	-
G2	G31	+
G27	G31	+
G39	G31	-
G36	G31	-
G36	G32	-
G33	G32	-
G39	G32	-
G2	G32	+
G27	G32	+
G36	G34	-
G39	G34	-
G2	G34	+
G27	G34	+
G33	G34	-
G27	G35	+
G2	G35	+
G39	G35	-
G36	G35	-
G33	G35	-
G39	G37	-
G2	G37	+
G27	G37	+
G36	G37	-
G33	G37	-
G51	G38	+
G54	G38	+
G33	G38	-
G44	G38	+
G36	G38	-
G39	G38	-
G44	G39	+
G54	G40	+
G44	G40	+
G39	G40	-
G36	G40	-
G33	G40	-
G51	G40	+
G51	G41	+
G44	G41	+
G54	G41	+
G33	G41	-
G39	G41	-
G36	G41	-
G33	G42	-
G39	G42	-
G36	G42	-
G51	G42	+
G54	G42	+
G44	G42	+
G39	G43	-
G36	G43	+
G44	G43	+
G54	G43	+
G33	G43	-
G51	G43	+
G36	G45	-
G33	G45	-
G44	G45	+
G51	G45	+
G39	G45	-
G54	G45	+
G36	G46	+
G54	G46	+
G44	G46	+
G39	G46	-
G33	G46	-
G51	G46	+
G51	G47	+
G36	G47	-
G39	G47	-
G54	G47	+
G44	G47	+
G54	G48	+
G44	G48	+
G39	G48	-
G36	G48	-
G51	G48	+
G36	G49	+
G51	G49	+
G54	G49	+
G39	G49	-
G44	G49	+
G44	G50	+
G36	G50	-
G51	G50	+
G54	G50	+
G39	G50	-
G51	G52	+
G54	G52	+
G36	G52	-
G39	G52	-
G44	G52	+
G54	G53	+
G51	G53	+
G36	G53	-
G39	G53	-
G44	G53	+
G44	G55	+
G39	G55	-
G51	G55	+
G36	G55	+
G54	G55	+
G44	G56	+
G54	G56	+
G39	G56	-
G36	G56	+
G51	G56	+
G39	G57	-
G36	G57	+
G54	G57	+
G51	G57	+
G54	G58	+
G36	G58	+
G39	G58	+
G51	G58	+
G54	G59	+
G36	G59	+
G51	G59	+
G39	G59	+
G54	G60	+
G36	G60	+
G51	G60	+
G39	G60	-
G54	G61	+
G39	G61	-
G36	G61	+
G51	G61	+
G36	G62	+
G54	G62	+
G39	G62	+
G51	G62	+
G36	G63	+
G51	G63	+
G39	G63	+
G54	G63	+
G51	G64	-
G2	G64	-
G54	G64	-
G2	G65	-
G68	G65	-
G54	G65	+
G51	G65	+
G51	G66	+
G68	G66	-
G2	G66	-
G54	G66	+
G54	G67	+
G68	G67	-
G51	G67	+
G2	G67	-
G51	G69	+
G54	G69	+
G51	G70	+
G54	G70	+
G51	G71	+
G54	G71	+
G54	G72	+
G51	G72	+
G51	G73	+
G54	G73	+
G51	G74	+
G54	G74	+
G54	G75	+
G51	G75	+
G54	G76	+
G51	G76	+
G54	G77	+
G51	G77	+
G54	G78	+
G51	G78	+
G54	G79	+
G51	G79	+
G51	G80	+
G54	G80	+
G54	G81	+
G51	G81	+
G51	G82	+
G54	G82	+
G39	G83	-
G2	G83	-
G51	G84	+
G54	G84	+
G51	G85	+
G54	G85	+
G54	G86	+
G51	G86	+
G54	G87	+
G51	G87	+
G2	G88	-
G39	G88	-
G54	G89	+
G51	G89	+
G51	G90	+
G54	G90	+
G51	G91	+
G54	G91	+
G51	G92	+
G54	G92	+
G51	G93	+
G54	G93	+
G54	G94	+
G51	G94	+
G54	G95	+
G51	G95	+
G51	G96	+
G54	G96	+
G51	G97	+
G54	G97	+
G51	G98	+
G54	G98	+
G51	G99	+
G54	G99	+
G54	G100	+
G51	G100	+
