"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.1661398	1.0000000	0.0190032	0.5840565	1.0000000	0.5595206	0.0494711	0.9999907	0.0482072	0.9986342	0.5211855	0.0576807	0.5252271	0.9997744	0.1124811	0.0263257	0.0555811	0.9999978	0.1130461	0.7539536	0.3266959	0.0458422	0.0506561	0.2839737	0.9159723	0.6506969	0.7207434	0.9999977	0.9530019	0.2728286	0.9957467	0.8012075	0.9973922	0.9022507	0.9334223	0.8478362	0.9999872	0.9966075	0.9959483	0.7612855	0.3291130	0.9344529	0.6052497	0.4845310	0.7466723	0.9557545	0.1972128	0.9215575	0.8171897	0.3575592	1.0000000	0.3128329	0.3000371	0.2507111	0.4869149	0.2778478	0.7610551	1.0000000	0.7853799	0.9907122	0.6171795	0.9991467	0.1543031	0.3467054	0.1076434	0.6538748	0.1420850	0.7857732	1.0000000	0.0014284	0.6947365	0.0748685	0.9133182	1.0000000	0.2717927	0.3818013	0.1002397	0.5758060	0.8486728	1.0000000	0.6213550	0.0094856	0.9994604	0.4410893	0.1082954	0.0560949	0.6225695	0.7378091	0.5079361	0.1517572	0.4363893	0.3995215	0.0015824	0.0911232	0.6657817	0.0441029	0.1820676	0.8839694	0.9590841	0.1788917
50	0.1661448	1.0000000	0.0190032	0.5840565	1.0000000	0.6994795	0.0458088	0.9999947	0.0361767	0.9986344	0.7041569	0.0576780	0.6831612	0.9998748	0.1124808	0.0263257	0.0555805	0.9999981	0.0850919	0.7690727	0.3266948	0.0458284	0.0506561	0.1798757	0.9159777	0.7214006	0.7207435	0.9999990	0.9530019	0.2041020	0.9958907	0.8012084	0.9977098	0.9022561	0.9334309	0.8478432	0.9999942	0.9966081	0.9959484	0.7586086	0.3291121	0.9344589	0.6059330	0.4845471	0.7466806	0.9741086	0.1972176	0.9215745	0.8172131	0.2030319	1.0000000	0.3901816	0.3000370	0.2994804	0.5454925	0.2818067	0.7610547	0.9689040	0.7848495	0.9898509	0.6170596	0.7005120	0.1973341	0.3570316	0.2659922	0.6534673	0.1419579	0.7857731	1.0000000	0.0015240	0.8049595	0.0774875	0.9147978	1.0000000	0.2685799	0.4203023	0.1003439	0.5774787	0.8504172	1.0000000	0.6899836	0.0094800	0.9994672	0.4410893	0.1082953	0.3948366	0.7095694	0.7639083	0.4503633	0.1517564	0.2871807	0.2106402	0.0008670	0.0911797	0.6641463	0.4580875	0.1406478	0.9019989	0.9698973	0.1788829
100	0.1662603	1.0000000	0.0190032	0.5840565	1.0000000	0.8449482	0.0420671	0.9999964	0.0217675	0.9986344	0.8641684	0.0576768	0.8137891	0.9999527	0.1124807	0.0263257	0.0555803	0.9999982	0.0543101	0.7861574	0.3266944	0.0458221	0.0506561	0.0913639	0.9159799	0.8050789	0.7207435	0.9999996	0.9530019	0.1447028	0.9960734	0.8012088	0.9979298	0.9022584	0.9334346	0.8478462	0.9999974	0.9966083	0.9959485	0.7452144	0.3291118	0.9345423	0.6122658	0.4849200	0.7467740	0.9888895	0.1972939	0.9219663	0.8176718	0.0796775	1.0000000	0.4527744	0.3000370	0.3523057	0.6071223	0.2865304	0.7610545	0.9376424	0.7815987	0.9876754	0.6163225	0.5011224	0.3350863	0.4100771	0.4573675	0.6499602	0.1400600	0.7857684	1.0000000	0.0029895	0.9141255	0.1192382	0.9249790	1.0000000	0.2463866	0.4625577	0.1020421	0.5920144	0.8684240	1.0000000	0.7767028	0.0094777	0.9994702	0.4410893	0.1082953	0.6835794	0.7968542	0.7888119	0.3799398	0.1517561	0.1365531	0.0754484	0.0004595	0.0923162	0.6560683	0.7552930	0.0972462	0.9212421	0.9817734	0.1788789
150	0.1668605	1.0000000	0.0190032	0.5840565	1.0000000	0.9191941	0.0400846	0.9999971	0.0131295	0.9986345	0.9313407	0.0576763	0.8680327	0.9999823	0.1124807	0.0263257	0.0555802	0.9999982	0.0374966	0.7959344	0.3266942	0.0458193	0.0506561	0.0541407	0.9159808	0.8546529	0.7207436	0.9999998	0.9530019	0.1196236	0.9962039	0.8012089	0.9980042	0.9022594	0.9334362	0.8478475	0.9999988	0.9966084	0.9959485	0.7285411	0.3291117	0.9349924	0.6290500	0.4869211	0.7472772	0.9954489	0.1977153	0.9239148	0.8199523	0.0330247	1.0000000	0.4770675	0.3000370	0.3807369	0.6390933	0.2893686	0.7610544	0.9222293	0.7765279	0.9891982	0.6165644	0.4387616	0.4986027	0.4867743	0.5820750	0.6425237	0.1273166	0.7857194	1.0000000	0.0088531	0.9667549	0.3016806	0.9421618	1.0000000	0.2186194	0.4863023	0.1097850	0.6265021	0.9092554	1.0000000	0.8330988	0.0094767	0.9994715	0.4410893	0.1082953	0.8033988	0.8458865	0.8004603	0.3363905	0.1517560	0.0617503	0.0303397	0.0003432	0.1016599	0.6461021	0.8786349	0.0734699	0.9305602	0.9881424	0.1788770
200	0.1682320	1.0000000	0.0190032	0.5840565	1.0000000	0.9505337	0.0391672	0.9999974	0.0088355	0.9986345	0.9546169	0.0576762	0.8875874	0.9999920	0.1124807	0.0263257	0.0555802	0.9999983	0.0298740	0.8006651	0.3266942	0.0458181	0.0506561	0.0407724	0.9159812	0.8790492	0.7207436	0.9999999	0.9530019	0.1107065	0.9962825	0.8012089	0.9980259	0.9022598	0.9334369	0.8478481	0.9999995	0.9966084	0.9959485	0.7162616	0.3291117	0.9360664	0.6512412	0.4918593	0.7484936	0.9981476	0.1987488	0.9281110	0.8248912	0.0186199	1.0000000	0.4849242	0.3000370	0.3934879	0.6528496	0.2907929	0.7610544	0.9159260	0.7717768	0.9922910	0.6197444	0.4224267	0.6095435	0.5691263	0.6603855	0.6344544	0.1100736	0.7855865	1.0000000	0.0173166	0.9876677	0.5527317	0.9564037	1.0000000	0.2171899	0.4984966	0.1213961	0.6663025	0.9466240	1.0000000	0.8642172	0.0094763	0.9994721	0.4410893	0.1082953	0.8487065	0.8743721	0.8050078	0.3138724	0.1517559	0.0308514	0.0179705	0.0003134	0.1314344	0.6387832	0.9422187	0.0620439	0.9338377	0.9909294	0.1788762
250	0.1701032	1.0000000	0.0190032	0.5840565	1.0000000	0.9626252	0.0387613	0.9999975	0.0068822	0.9986345	0.9619887	0.0576761	0.8943102	0.9999949	0.1124807	0.0263257	0.0555802	0.9999983	0.0267057	0.8027993	0.3266942	0.0458175	0.0506561	0.0362490	0.9159814	0.8900561	0.7207436	0.9999999	0.9530019	0.1077538	0.9963259	0.8012089	0.9980319	0.9022600	0.9334372	0.8478483	0.9999998	0.9966084	0.9959485	0.7093131	0.3291116	0.9375967	0.6710034	0.4993337	0.7502611	0.9992434	0.2002700	0.9334601	0.8312580	0.0147254	1.0000000	0.4872698	0.3000370	0.3987517	0.6582747	0.2914517	0.7610544	0.9135621	0.7683210	0.9946307	0.6257839	0.4184474	0.6690472	0.6405660	0.7105804	0.6284047	0.0989844	0.7854366	1.0000000	0.0243986	0.9952651	0.7345094	0.9648269	1.0000000	0.2446088	0.5052809	0.1306979	0.6970962	0.9690746	1.0000000	0.8802594	0.0094761	0.9994724	0.4410893	0.1082953	0.8704905	0.8934821	0.8066464	0.3031331	0.1517559	0.0191154	0.0148774	0.0003060	0.1773345	0.6346329	0.9725175	0.0567784	0.9346491	0.9920287	0.1788758
300	0.1719467	1.0000000	0.0190032	0.5840565	1.0000000	0.9670519	0.0385846	0.9999976	0.0060384	0.9986345	0.9642050	0.0576760	0.8965801	0.9999958	0.1124807	0.0263257	0.0555801	0.9999983	0.0254528	0.8037293	0.3266942	0.0458173	0.0506561	0.0347579	0.9159814	0.8947805	0.7207436	0.9999999	0.9530019	0.1068098	0.9963488	0.8012089	0.9980335	0.9022601	0.9334373	0.8478484	0.9999999	0.9966084	0.9959485	0.7059496	0.3291116	0.9391737	0.6850298	0.5075128	0.7521233	0.9996875	0.2018920	0.9383942	0.8372339	0.0138645	1.0000000	0.4879409	0.3000370	0.4008272	0.6603104	0.2917430	0.7610544	0.9127180	0.7661520	0.9959819	0.6331482	0.4175210	0.6975723	0.6905554	0.7419722	0.6247215	0.0935352	0.7853331	1.0000000	0.0289982	0.9978938	0.8336886	0.9691008	1.0000000	0.2812635	0.5094725	0.1362838	0.7163117	0.9802815	1.0000000	0.8882595	0.0094761	0.9994725	0.4410893	0.1082953	0.8839761	0.9071412	0.8072121	0.2982328	0.1517559	0.0148609	0.0141444	0.0003041	0.2224876	0.6326121	0.9850284	0.0543881	0.9346963	0.9924343	0.1788756
350	0.1734183	1.0000000	0.0190032	0.5840565	1.0000000	0.9686178	0.0385082	0.9999976	0.0056861	0.9986345	0.9648492	0.0576760	0.8973410	0.9999961	0.1124807	0.0263257	0.0555801	0.9999983	0.0249727	0.8041271	0.3266941	0.0458172	0.0506561	0.0342724	0.9159815	0.8967446	0.7207436	0.9999999	0.9530019	0.1065136	0.9963605	0.8012090	0.9980340	0.9022601	0.9334374	0.8478485	1.0000000	0.9966084	0.9959485	0.7044792	0.3291116	0.9404931	0.6936707	0.5146551	0.7537160	0.9998677	0.2032953	0.9421136	0.8418434	0.0137791	1.0000000	0.4881281	0.3000370	0.4016230	0.6610503	0.2918684	0.7610544	0.9124259	0.7649127	0.9966842	0.6402093	0.4173193	0.7104475	0.7204992	0.7607034	0.6227398	0.0910886	0.7852797	1.0000000	0.0316212	0.9987784	0.8813753	0.9711151	1.0000000	0.3121762	0.5121760	0.1391976	0.7269061	0.9854066	1.0000000	0.8921799	0.0094760	0.9994725	0.4410893	0.1082953	0.8923806	0.9166899	0.8074025	0.2960558	0.1517559	0.0133622	0.0139767	0.0003037	0.2563829	0.6317208	0.9898623	0.0533091	0.9345906	0.9925767	0.1788755
400	0.1744373	1.0000000	0.0190032	0.5840565	1.0000000	0.9691585	0.0384753	0.9999976	0.0055424	0.9986345	0.9650320	0.0576760	0.8975954	0.9999962	0.1124807	0.0263257	0.0555801	0.9999983	0.0247928	0.8042955	0.3266941	0.0458171	0.0506561	0.0341152	0.9159815	0.8975435	0.7207436	0.9999999	0.9530019	0.1064216	0.9963663	0.8012090	0.9980341	0.9022601	0.9334374	0.8478485	1.0000000	0.9966084	0.9959485	0.7038804	0.3291116	0.9414525	0.6985109	0.5199567	0.7548981	0.9999408	0.2043486	0.9445713	0.8449740	0.0138456	1.0000000	0.4881796	0.3000370	0.4019226	0.6613136	0.2919214	0.7610544	0.9123269	0.7642479	0.9970331	0.6459954	0.4172831	0.7160685	0.7366722	0.7713633	0.6217539	0.0900293	0.7852569	1.0000000	0.0330090	0.9990716	0.9030348	0.9720280	1.0000000	0.3331000	0.5138965	0.1406064	0.7323122	0.9876546	1.0000000	0.8940827	0.0094760	0.9994725	0.4410893	0.1082953	0.8971700	0.9230257	0.8074656	0.2951050	0.1517559	0.0128442	0.0139393	0.0003036	0.2778698	0.6313538	0.9917030	0.0528231	0.9344982	0.9926247	0.1788755
