G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9206232	0.4017923	0.6438079	0.9046117	0.6567418	0.8597038	0.4147358	0.2936037	0.1002863	0.9173841
0.9679246	0.2779844	0.4993425	0.7881973	0.9953581	0.3307550	0.0000303	0.6960467	0.1033172	0.8948941
0.8985036	0.2763303	0.4973886	0.5435322	0.9099113	0.0000002	0.0000000	0.9989220	0.0216883	0.9302725
0.9455238	0.3436857	0.5745167	0.8264648	0.9612783	0.5102966	0.0632015	0.9994618	0.0181195	1.0000000
0.9368641	0.3652891	0.5184663	0.8415213	0.9014310	0.5511617	0.0000169	0.7261075	0.0915501	1.0000000
0.9035855	0.4368024	0.4960227	0.7793653	0.9234408	0.2389411	0.1055923	0.6817452	0.0958251	0.9556275
0.7148839	0.6559392	0.5677766	0.9975745	1.0000000	0.0000002	0.0000000	0.9993389	0.0191094	1.0000000
0.9224687	0.3971520	0.5337068	0.5302740	0.5426815	0.0000054	0.0000093	0.5039315	0.0930297	0.9836081
0.9090640	0.3353888	0.5229724	0.8546447	0.9330150	0.4437462	0.2300759	0.1432017	0.1660762	0.6666657
0.7794795	0.6383014	0.6687245	0.7788045	0.9243128	0.4132053	0.1406541	0.1623143	0.2166030	0.5856165
