G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000008	0.9810666	0.8795450	0.8500238	0.2613597	0.5655891	0.6796077	0.7873895	0.2302904	0.9946573
0.1307448	0.0000000	0.8795450	0.8500238	0.2613597	0.5655891	0.6796077	0.7873895	0.2302904	0.9946573
0.9999875	1.0000000	0.0000000	0.8500238	0.2613597	0.5655891	0.6796076	0.7873895	0.2302905	0.9946574
0.9999875	0.9996111	0.1016485	0.0000000	0.2447646	0.5450147	0.0141676	0.7921836	0.2258007	0.9943867
0.9999873	0.9936006	0.8795450	0.8500238	0.0000003	0.5655891	0.6796076	0.8286424	0.1911343	0.9915936
0.9999873	0.9926870	0.9022328	1.0000000	0.0679281	0.0000000	0.7220742	0.8255246	0.1940654	0.9918986
0.9999874	0.9970152	0.1016470	0.6130912	0.5237460	0.8689487	0.0000005	0.6989811	0.3191078	0.9975899
0.9999870	0.9849760	0.9618531	0.8988328	0.2015470	0.4875574	0.9352105	0.0000000	0.2152943	0.9937211
0.9999876	1.0000000	0.8795450	0.8500238	0.2613597	0.5655891	0.6796076	1.0000000	0.0000000	0.0492067
0.9972371	0.1590494	0.8795456	0.8500241	0.2613594	0.5655886	0.6796086	0.4642713	0.6359857	0.0000000
