"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4218596	0.0699460	0.7267910	0.2600654	0.7948849	0.6854420	0.1707302	0.7926662	0.0020883	0.2273917
50	0.3919324	0.0339268	0.7023979	0.3565428	0.6036915	0.7467149	0.1638198	0.6430633	0.0050502	0.3551792
100	0.5089214	0.0304603	0.6428156	0.4638259	0.6735951	0.8306796	0.1575301	0.4049684	0.0030340	0.3735075
150	0.4843689	0.0424672	0.5452448	0.3687877	0.8292725	0.6442949	0.1307028	0.2837954	0.0059005	0.3484183
200	0.6557615	0.0870511	0.5447434	0.3227126	0.8119080	0.6688009	0.0997035	0.2244115	0.0055222	0.4746919
250	0.5774860	0.0483472	0.5396545	0.3171532	0.7334629	0.6982766	0.0643232	0.2820440	0.0125576	0.5961351
300	0.5094476	0.0648298	0.5724592	0.2786628	0.9731464	0.7584801	0.1297331	0.2907433	0.0085552	0.6294956
350	0.3820341	0.0436051	0.5547461	0.3223524	0.8936871	0.8245652	0.0939789	0.2810036	0.0106317	0.6240913
400	0.4068111	0.0712443	0.5974045	0.3007277	0.6355579	0.8272342	0.0809091	0.3021641	0.0079687	0.5578736
450	0.4659087	0.0720737	0.4831581	0.3996836	0.8740736	0.9949751	0.0766570	0.2400827	0.0031081	0.5406663
500	0.4614505	0.1492675	0.6698292	0.2639988	0.7808286	0.8067762	0.0948417	0.3805706	0.0026439	0.5163953
550	0.3959165	0.0617004	0.6596652	0.3430996	0.7555626	0.7214509	0.1471970	0.4301116	0.0236779	0.6475921
600	0.4601750	0.0836731	0.5978072	0.3527177	0.6730133	0.6891176	0.1247727	0.4662151	0.0017339	0.5193194
650	0.4489958	0.0659797	0.6834758	0.2992444	0.6886317	0.7439182	0.0960166	0.7774652	0.0053237	0.3502355
700	0.3791688	0.0844663	0.5981514	0.3633364	0.8487867	0.8162458	0.1764292	0.7302870	0.0011382	0.3306500
750	0.4566384	0.0791543	0.4668933	0.3390129	0.7852604	0.7243851	0.1530699	0.8279813	0.0062761	0.3076799
800	0.4191824	0.0779254	0.4284814	0.4157379	0.6743183	0.6765489	0.1724220	0.7490976	0.0086790	0.2576750
850	0.2857308	0.0457135	0.5767348	0.3269224	0.6686103	0.6637208	0.1959926	0.7114539	0.0058593	0.3167674
900	0.2732575	0.0670004	0.5867939	0.3144975	0.7544445	0.8475393	0.1643598	0.8100093	0.0034566	0.2992215
950	0.3057117	0.0541060	0.5855045	0.3576680	0.7953161	0.6520614	0.2264396	0.6857189	0.0072621	0.2877643
1000	0.2836306	0.0676527	0.6094758	0.3303248	0.7671450	0.8183908	0.1715386	0.7737335	0.0075309	0.2609923

0	0.3822403	0.0472574	0.6727068	0.3047054	0.8188690	0.7608819	0.1743062	0.8117454	0.0054263	0.2667236
50	0.5000576	0.0403254	0.6008713	0.2819511	0.9482108	0.5911148	0.1648454	0.8186329	0.0095722	0.3923973
100	0.5047600	0.0594896	0.5941691	0.1817129	0.8357162	0.7010271	0.2076126	0.7949830	0.0106989	0.3688798
150	0.4868081	0.0440544	0.5649548	0.2030497	0.8774450	0.5454002	0.1860516	0.8157872	0.0171509	0.3027297
200	0.4558891	0.0611608	0.6684648	0.1541389	0.8504458	0.4933097	0.1722778	0.7228197	0.0430240	0.3444879
250	0.4091718	0.0576953	0.6717568	0.2491084	0.8099799	0.4526812	0.2367077	0.7383751	0.0429729	0.3776790
300	0.4213043	0.0551935	0.4488580	0.2214267	0.6093793	0.4520580	0.1418279	0.9153892	0.0308608	0.3433668
350	0.4234153	0.0613436	0.5487188	0.2371175	0.7314180	0.4643234	0.1845079	0.8836183	0.0507438	0.3520040
400	0.4753851	0.0421656	0.5277766	0.2347593	0.7233469	0.3407493	0.2931500	0.7563349	0.0165975	0.3372782
450	0.4572375	0.0959466	0.6826267	0.1849140	0.9253491	0.4069933	0.1765591	0.7156463	0.0058207	0.2960020
500	0.4355166	0.0791461	0.5417578	0.2501632	0.7582859	0.5221820	0.2506967	0.7828015	0.0051650	0.3091905
550	0.3277464	0.0591463	0.7377163	0.2905914	0.8586108	0.6117283	0.1708334	0.7732057	0.0105061	0.3868539
600	0.3884122	0.0582763	0.5920992	0.4165279	0.8162705	0.6009441	0.2359298	0.7098407	0.0022581	0.3593648
650	0.3026510	0.0564871	0.6307080	0.3951666	0.8308090	0.6367669	0.1928190	0.7667438	0.0017978	0.3643246
700	0.2999513	0.0202074	0.6828650	0.3795609	0.8683914	0.6891760	0.1620413	0.7303151	0.0036465	0.2847512
750	0.5314352	0.0440646	0.5732146	0.2758250	0.6606179	0.7947940	0.1612783	0.6781355	0.0087174	0.3080457
800	0.6515618	0.0510229	0.5598137	0.2494521	0.6496111	0.8437978	0.1929618	0.8753694	0.0018013	0.3134895
850	0.6761347	0.0463485	0.6407261	0.3649373	0.6812944	0.6934824	0.2260892	0.9138105	0.0063683	0.3011538
900	0.6795011	0.0230380	0.6162955	0.3556463	0.8235341	0.7244405	0.2017229	0.7241232	0.0009206	0.2807053
950	0.5277957	0.0581656	0.5352877	0.3561662	0.6436930	0.9213717	0.1956999	0.7277180	0.0006690	0.2687036
1000	0.5746847	0.0227864	0.5796292	0.3807904	0.7652813	0.6384327	0.1221315	0.8611546	0.0003866	0.2987629

0	0.3886051	0.1051484	0.6689843	0.3261043	0.9278599	0.8306517	0.1702102	0.6824847	0.0005463	0.3262273
