G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8077533	0.4372001	0.3257662	0.0135411	0.5961067	0.2803011	0.5913485	0.6566328	0.0842372	0.6643018
0.5557460	0.6621328	0.2993560	0.0123416	0.6432503	0.3455616	0.6657516	0.8388784	0.0667983	0.6388154
0.5849688	0.7785099	0.3478920	0.0325800	0.6583458	0.1997555	0.6494629	0.9016907	0.0515125	0.6397704
0.3155927	0.6503540	0.4478383	0.0161628	0.4898224	0.3503877	0.7122479	0.8603219	0.0369626	0.6506614
0.1470652	0.5762449	0.3274638	0.0085034	0.5680022	0.3028571	0.3504669	0.4131881	0.3554945	0.6065681
0.7459369	0.8094875	0.5241246	0.0035391	0.4493447	0.1243582	0.5848112	0.8302573	0.3847631	0.6901171
0.3401503	0.5439324	0.2775090	0.0281318	0.6747914	0.2871124	0.1479538	0.3044081	0.2370508	0.5417246
0.3599056	0.4782614	0.0060743	0.0362364	0.2951257	0.4341447	0.4743440	0.5312299	0.0596609	0.7143025
0.3168777	0.5413403	0.4709838	0.0144162	0.7066665	0.2002298	0.5910105	0.6122316	0.1406640	0.4647051
0.5715707	0.3711400	0.0552828	0.0314356	0.5022088	0.5184715	0.4935188	0.5554597	0.0325981	0.7305505
