G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4377005	0.1260189	0.1966860	0.7520935	0.3895565	0.3784242	0.0426792	0.0504941	0.7349436	0.7042736
0.2360682	0.1175919	0.2976204	0.6687741	0.0003008	0.0703541	0.0117914	0.0962805	0.6558955	0.7150483
0.2629498	0.0772046	0.2320109	0.6914649	0.1307993	0.0014950	0.0057615	0.0711842	0.6307513	0.3903716
0.3063026	0.0476187	0.2099019	0.5269686	0.0008208	0.0015235	0.0027344	0.0508446	0.6370696	0.6097115
0.3152780	0.2163788	0.5178244	0.5744341	0.4764498	0.4958225	0.2547115	0.1211631	0.7156201	0.6133526
0.3043044	0.0367131	0.1039728	0.7399629	0.1622262	0.1347347	0.0512155	0.1371351	0.5146212	0.7375000
0.1954613	0.0363152	0.2267584	0.4782915	0.0001766	0.1071431	0.0035936	0.0600973	0.6163155	0.6150433
0.6333626	0.2221803	0.4347984	0.6117760	0.0194219	0.2277114	0.1622764	0.1551960	0.6866109	0.5345283
0.4792639	0.2085898	0.2468596	0.4688813	0.5514356	0.5978680	0.2250834	0.1484972	0.4751196	0.6726377
0.2500187	0.0275534	0.1528455	0.5391132	0.0566988	0.2138033	0.1670183	0.0452295	0.9300421	0.5725894
