G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.7999904	0.6551245	0.6258489	0.1825941	0.5250604	0.3969635	0.6500637	0.1703806	0.7403634
0.0963701	0.0000000	0.6771703	0.6122412	0.1662064	0.4109761	0.5204836	0.6861574	0.1863870	0.8030259
0.7093965	0.7871561	0.0000000	0.6626932	0.2285420	0.4861591	0.3744378	0.5633932	0.2049678	0.7668601
0.8711304	0.6204389	0.0508213	0.0000000	0.1918180	0.3931794	0.0141057	0.6592424	0.2143657	0.6710610
0.6465859	0.7910573	0.6052567	0.6038394	0.0000000	0.3771712	0.4631837	0.6455742	0.1630294	0.6935327
0.9307144	0.7392305	0.6550792	0.7623942	0.0738990	0.0000000	0.5584230	0.5482419	0.1356080	0.7205970
0.7599859	0.7103399	0.0440028	0.4348977	0.3629004	0.5925182	0.0000000	0.5897677	0.2485846	0.8066377
0.7542088	0.7539472	0.6764523	0.7995327	0.1552067	0.3291944	0.8425701	0.0000000	0.2104062	0.9278625
0.6168418	0.7769587	0.5049322	0.6352678	0.1823487	0.4204016	0.4744168	0.7222807	0.0000000	0.0285962
0.7776856	0.1148775	0.6515363	0.6451804	0.2294736	0.4166215	0.5937452	0.3527044	0.4665372	0.0000000
