G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.7522726	0.6154341	0.0013140	0.0005975	0.0035500	0.0165029	0.1948597	0.6511695	0.6177874	0.8505759
0.5982945	0.7015186	0.2791101	0.1871512	0.0196566	0.0590684	0.3752471	0.4070094	0.4868192	0.6665287
0.6932256	0.5554100	0.2973433	0.0855601	0.0656538	0.2895309	0.4504510	0.8981683	0.8461538	0.5796448
0.7460570	0.6680615	0.1982799	0.0576935	0.0014456	0.0979230	0.3224154	0.7873371	0.7534569	0.6432835
0.6771973	0.4081391	0.5917624	0.3860548	0.0036787	0.1121327	0.3279637	0.7079058	0.6576333	0.7578725
0.6179527	0.4406269	0.5416175	0.3558813	0.0615579	0.0332807	0.4796629	0.7822311	0.8381724	0.8274403
0.5573612	0.7048712	0.0329704	0.0614153	0.1801557	0.3117784	0.0978912	0.5398939	0.6924181	0.6067210
0.4583474	0.8068089	0.0590061	0.0372913	0.0471531	0.3315758	0.2767380	0.5158666	0.8239348	0.8250566
0.5801318	0.7113750	0.1745449	0.0549751	0.0952810	0.0279419	0.2200393	0.6979648	0.6664892	0.5894505
0.5625586	0.7519824	0.3449852	0.1375801	0.0081238	0.1163340	0.3905452	0.8347731	0.7768243	0.7268920
