G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.6405332	0.0921355	0.7029145	0.0700894	0.7219857	0.6476499	0.0205798	0.6952486	0.7111285
0.3110806	0.0000000	0.0512555	0.8732225	0.1027666	0.6691954	0.7745071	0.0120000	0.7195564	0.7537233
0.3149461	0.6668289	0.0000000	0.6969486	0.1158326	0.7653337	0.8174513	0.0078317	0.9445849	0.7007652
0.3683086	0.3796461	0.8040382	0.0000000	0.0883238	0.8186504	0.6637404	0.0311124	0.7566460	0.6022428
0.3039196	0.7949138	0.0629480	0.7336598	0.0000000	0.7373080	0.6716787	0.0167101	0.6974221	0.9102645
0.3684794	0.9162319	0.1161461	0.7369074	0.7261876	0.0000000	0.6075822	0.0134816	0.7513592	0.6460912
0.0385169	0.4073307	0.0485867	0.9242095	0.0753758	0.7299756	0.0000000	0.0266016	0.7713479	0.7663490
0.3678393	0.6729122	0.0387443	0.8290529	0.0985308	0.7361157	0.7590983	0.0000000	0.7330713	0.8195943
0.4365805	0.6679116	0.0556964	0.7265828	0.0695134	0.8003087	0.7430709	0.6625474	0.0000000	0.8265306
0.4052917	0.7659630	0.0295207	0.7411773	0.0712676	0.7712931	0.6163457	0.0229362	0.6422001	0.0000000
