G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0294298	0.0278915	0.0396622	0.0279162	0.0309728	0.6522216	0.6948741	0.0381876	0.0653113
0.0197010	0.0000000	0.0276252	0.0451816	0.0386840	0.1388234	0.6694007	0.7576011	0.0531915	0.0141421
0.0415063	0.0221443	0.0000000	0.1445253	0.0364067	0.2412533	0.6903875	0.6488549	0.0591580	0.0382409
0.0235386	0.0235576	0.0116557	0.0000000	0.1447280	0.3993750	0.7287502	0.8708210	0.0236866	0.0380804
0.0533660	0.0489679	0.0115323	0.0668122	0.0000000	0.2990116	0.7879940	0.7035400	0.0179357	0.0415277
0.0262877	0.0155399	0.0205454	0.0202864	0.0288207	0.0000000	0.7101403	0.8634352	0.0442477	0.0513294
0.0266454	0.0221156	0.0114819	0.0487232	0.0123305	0.0025463	0.0000000	0.6911195	0.0403933	0.0317088
0.0208413	0.0154418	0.0162498	0.0734447	0.0277292	0.0022268	0.0431010	0.0001594	0.0252967	0.0349059
0.0253836	0.0266381	0.0204027	0.0716175	0.0279666	0.2372498	0.7199200	0.8469106	0.0000000	0.0467111
0.0168723	0.0286685	0.0120255	0.0492043	0.0615642	0.1058544	0.6640374	0.5760623	0.0265723	0.0000000
