G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8144219	0.6425189	0.4155604	0.5501217	0.0000001	0.0029570	0.2982569	1.0000000	0.0020783	0.9105203
0.9264105	0.2202361	0.0889781	0.3196642	0.0125448	0.0654277	0.9888523	0.9001389	0.0094332	1.0000000
0.9998545	0.5874092	0.4381765	0.3132807	0.0783597	0.1084051	0.5664067	0.3746830	0.0158957	0.7356221
0.9507230	0.4975985	0.3887682	0.5334747	0.0234004	0.0680060	0.4376722	0.8012574	0.0094332	1.0000000
0.9223161	0.6347367	0.3923857	0.5357036	0.0569101	0.0085917	0.4070097	0.9911407	0.0035911	0.8480851
0.8266827	0.4415942	0.3306695	0.4904276	0.0000016	0.0060142	0.4576859	1.0000000	0.0094332	1.0000000
0.9687477	0.5372877	0.2236813	0.4294857	0.0000163	0.0111678	0.9001001	0.8423313	0.0015342	1.0000000
0.9626751	0.4959392	0.3868511	0.5322682	0.0024167	0.0116860	0.3514625	0.7867994	0.0094332	1.0000000
0.9995406	0.5352520	0.4336190	0.5046150	0.1459301	0.0657214	0.2182852	0.8870923	0.0142810	0.7674821
0.6319749	0.1557365	0.1232312	0.3586098	0.0001855	0.0213130	0.9600615	0.6844583	0.0015451	1.0000000
