G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000055	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4602572	0.0000038	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9962143	0.0000035	0.9999995	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.5545222	0.9999946	0.0000044	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9872576	0.0807945	0.9988854	0.0000012	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9872934	0.0806440	0.9997017	0.9998709	0.0000023	1.0000000	0.0222906	1.0000000	1.0000000
0.0666767	0.4755189	0.0807533	0.9991075	0.1128794	1.0000000	0.0000004	0.0222906	1.0000000	1.0000000
0.4601696	0.9872676	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0000026	1.0000000	1.0000000
0.4601708	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.9996220	0.0000000	1.0000000
0.4601696	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	0.0000021
