G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9004136	0.0428587	0.9077448	0.4084820	0.9939143	0.9969184	0.4823961	0.5972993	0.0080000	0.6536050
0.4302265	0.0713807	0.8358993	0.4002474	0.9550780	0.9617508	0.1039556	1.0768071	0.0001946	0.4544550
0.4971258	0.0750924	0.6399248	0.3988791	1.0496676	0.6663539	0.2213818	0.9562381	0.0065015	0.2467394
0.7470173	0.0485164	0.5438217	0.3674948	0.9524778	0.8814583	0.2992332	0.9561945	0.0089165	0.2237914
0.3944373	0.0844427	0.8078567	0.4936908	0.9991381	1.0362120	0.0059183	0.9323766	0.0020667	0.4057935
0.8953989	0.0239461	0.9968818	0.3345483	0.9098383	0.6894900	0.3515723	0.9700086	0.0141765	0.4127739
0.3602283	0.0870080	0.8271348	0.2393838	1.0458415	1.0831348	0.0758578	1.0276069	0.0001105	0.3525294
0.4629279	0.0629176	0.7813872	0.4953561	1.0058937	0.7172337	0.0808024	0.9883298	0.0005256	0.3125466
0.0597828	0.1430402	0.4771307	0.3341630	1.0483376	1.0281423	0.2954301	1.0305400	0.0057855	0.4047040
0.0084843	0.2066956	0.1733161	0.8830905	0.5995728	0.9661370	0.3729551	0.6118336	0.0000234	0.7387484
