"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	1.0229129	0.2218621	0.3482516	0.6184878	1.0551172	0.0769143	0.0134814	0.8109671	0.0885171	1.0103661
50	0.9913673	0.3801365	0.7244221	0.5851405	1.0069662	0.5571716	0.2532713	0.7450713	0.0449767	0.9942914
100	0.9591792	0.5007229	0.7282458	0.7952013	0.9456359	0.8414311	0.3354431	0.8980110	0.0238425	0.9920959
150	0.9487880	0.5099996	0.7885609	0.8622683	0.8741243	0.8796417	0.3372944	0.9507129	0.0111879	0.8968361
200	0.8552513	0.5260449	0.7834981	0.9078236	0.7137532	0.8816130	0.3728778	0.9080315	0.0105265	0.9551880
250	0.9201563	0.5717108	0.8571362	0.9483133	0.6066751	0.9228664	0.3790139	0.8881938	0.0170343	1.0321111
300	0.9031289	0.5881209	0.8361929	0.8675020	0.6966579	0.8974023	0.3952978	0.9878041	0.0199323	1.0314244
350	0.8213422	0.5956551	0.8154245	0.9327797	0.6422955	0.9141439	0.3645618	0.9836537	0.0188148	1.0679121
400	0.7713099	0.6309236	0.8583754	0.9193001	0.5886194	1.0353631	0.3447896	1.0307338	0.0126906	1.0103641
450	0.7501135	0.5992375	0.7794263	0.9861359	0.5368428	0.9276024	0.3929419	0.9758565	0.0095115	1.0051576
500	0.8542092	0.5943132	0.8152271	0.8319385	0.5167135	0.8736761	0.3685487	0.8897374	0.0091084	0.9602424
550	0.8419801	0.5594094	0.6351544	0.8713437	0.7053188	0.6491601	0.1009490	1.0360645	0.0568179	0.9957262
600	0.8099797	0.5241500	0.5899869	0.8635669	0.7961890	0.5141687	0.0336445	1.0638411	0.0653768	0.9975158
650	0.8229937	0.4486181	0.4521227	0.9610364	0.9325891	0.3410102	0.0166780	1.0323124	0.0790750	0.9905485
700	0.8406572	0.3998126	0.5383910	0.8446812	0.9720564	0.1962230	0.0096505	0.8363787	0.0869134	1.0332953
750	0.8373673	0.3221867	0.4846463	0.7383920	1.0156966	0.1568441	0.0150239	0.9077043	0.0644314	1.0113927
800	0.9228636	0.2544592	0.4986437	0.6627975	0.9934082	0.1430738	0.0182027	0.8622428	0.1037257	1.0275494
850	1.0012194	0.2302940	0.4301088	0.6705458	1.0714501	0.1084468	0.0106043	0.8127037	0.1074532	0.9997510
900	1.0063112	0.2396667	0.4244113	0.5881476	0.9367150	0.0787820	0.0100980	0.6730585	0.0827779	0.9956773
950	0.9550226	0.2383266	0.4092235	0.6401751	1.0238901	0.0671396	0.0116593	0.6932008	0.0915692	0.9813978
1000	0.9351247	0.2574562	0.4210967	0.5752003	0.9770234	0.1086161	0.0075961	0.8701267	0.0986862	0.9120394

0	1.0229129	0.2218621	0.3482516	0.6184878	1.0551172	0.0769143	0.0134814	0.8109671	0.0885171	1.0103661
50	0.9118605	0.2326033	0.4717014	0.6226802	1.1039858	0.1776464	0.0023382	0.3425103	0.1149098	1.1355546
100	0.9664021	0.2044823	0.4317037	0.6405434	0.9660158	0.2292287	0.0086093	0.1990760	0.0867371	0.9843298
