G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0004325	0.0867675	0.1931609	0.3185178	0.0100355	0.1316030	0.5028549	0.5452776	0.5239761	0.1408582
0.3634004	0.5887887	0.7721872	0.6640925	0.5359404	0.7711200	0.6794638	0.6861475	0.6200766	0.4069140
0.0286751	0.1500908	0.0667818	0.0751747	0.1237441	0.3259405	0.8415907	0.6778222	0.3778428	0.0539571
0.4220598	0.6253549	0.6057419	0.5724412	0.4350679	0.7559109	0.5824848	0.5687381	0.5327319	0.4243976
0.3764217	0.6633250	0.7167736	0.6152941	0.4895254	0.7151495	0.6250243	0.4632710	0.4537554	0.3562830
0.0003260	0.0095669	0.1067504	0.0012071	0.0005076	0.0827260	0.7780331	0.6572206	0.0000993	0.0003687
0.0518355	0.1652437	0.2341272	0.0124163	0.0690470	0.2905297	0.7781675	0.3881928	0.0006147	0.0015453
0.0000060	0.0421752	0.0827457	0.4799508	0.1889505	0.0003728	0.7827633	0.5915175	0.5187651	0.4395936
0.2871146	0.4298995	0.5457973	0.5974479	0.5307959	0.8220931	0.6173882	0.7294876	0.3678747	0.5316816
0.6042081	0.6734225	0.6645223	0.6804501	0.5628167	0.5718043	0.7671321	0.5266585	0.5764270	0.4740802
