G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.6275562	0.0410796	0.6609532	0.3300012	0.7936654	0.7388510	0.3563241	0.4327997	0.0064504	0.5116122
0.3125683	0.0634865	0.6291941	0.2426867	0.7250503	0.7210038	0.0736497	0.6261438	0.0011583	0.3308636
0.4125925	0.0895080	0.3352991	0.4179200	0.9627278	0.5223556	0.1868582	0.7733762	0.0036819	0.1696415
0.6218614	0.0421364	0.3810475	0.3802485	0.8063517	0.7381446	0.2390120	0.8368549	0.0217305	0.1842831
0.3119688	0.0821781	0.5942895	0.3938511	0.6872477	0.6493642	0.0020862	0.8295573	0.0050042	0.3425925
0.5731146	0.0155547	0.6882386	0.2476144	0.6406493	0.5960559	0.2496843	0.7602073	0.0043983	0.4094927
0.2251871	0.0816561	0.5393667	0.2168000	0.7252625	0.8838602	0.1134248	0.7357297	0.0002915	0.3247703
0.3108016	0.0704640	0.6588020	0.3345305	0.7241739	0.4975728	0.0438174	0.7889528	0.0017280	0.2394615
0.0378851	0.0830849	0.4017461	0.3524395	0.8819748	0.7309869	0.2248738	0.6560385	0.0097725	0.2463512
0.0131730	0.1392923	0.1603382	0.7541843	0.5618143	0.8356054	0.2494009	0.4315371	0.0006300	0.4306880
