G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0019405	0.1283458	0.2811521	0.4171154	0.0121479	0.1898713	0.9802693	0.8666003	0.6438772	0.2618902
0.5012385	0.8682775	1.0205563	0.9007960	0.7793572	0.9933942	0.9478885	0.8473876	0.6439219	0.7063677
0.0363845	0.1738008	0.0545119	0.0975135	0.0994588	0.4237204	1.0289073	0.8885004	0.5058695	0.0974444
0.5081736	0.9536194	0.9215477	0.7953177	0.6719078	0.9196892	1.0293180	0.6347852	0.7576139	0.7488820
0.4428427	0.8928275	0.8729310	0.7872040	0.7599434	0.9866397	0.9183830	0.6944852	0.7548656	0.5785660
0.0001126	0.0268630	0.1713217	0.0060648	0.0019528	0.1094648	1.1193424	1.0736531	0.0003972	0.0030749
0.0458061	0.2918384	0.2392217	0.0110185	0.0644990	0.4058397	0.9527076	0.6610845	0.0011129	0.0030345
0.0000757	0.0753989	0.1295740	0.5833383	0.1557425	0.0019453	1.0055228	0.7552748	0.6112400	0.5287264
0.4204140	0.7607855	0.6564452	0.7540774	0.5949956	1.1439510	0.8761221	0.8960343	0.5915255	0.5569519
0.7857121	0.9883964	0.9482668	0.8984649	0.9205613	1.0204595	0.8271913	0.5400133	0.6762480	0.6754978
