G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2093012	0.9495505	0.0588000	1.1812200	0.1581330	0.9235269	1.0597796	0.0287779	1.1734191	1.0035175
0.4209405	0.5401946	0.0715518	1.0019030	0.1833040	1.0343560	0.9685162	0.0244997	1.1256582	0.9858154
0.4514066	1.0215162	0.0578093	1.0990331	0.1509832	1.1124552	1.0212655	0.0309532	1.0376574	1.0337919
0.5345670	0.6722335	0.7032780	0.2617343	0.1163488	1.0277472	1.0718554	0.0208563	0.9552946	1.0015147
0.4302069	0.9702229	0.0843937	0.9399743	0.0665559	0.9171024	0.9639572	0.0110754	0.9811653	1.1031547
0.5264851	1.0663699	0.0861910	0.9996798	0.1510216	0.5167576	0.8504608	0.0230155	0.9191532	1.0238787
0.3445492	1.0150298	0.0805068	1.1327745	0.1340810	1.0679116	0.4750123	0.0272345	0.9759590	0.9628586
0.5143523	0.9595263	0.0979548	0.9577068	0.0970790	0.9428377	1.0368851	0.0125338	0.9520495	0.8532241
0.4745294	0.9800977	0.0818863	1.0603705	0.1066399	0.9730375	1.1079758	0.0440465	0.5155232	0.9874997
0.4418378	0.8461372	0.1070376	1.0839896	0.0962343	0.9775550	1.0817404	0.0130520	1.1247132	0.4211613
