"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4884607	0.9999768	0.9917675	0.8136037	0.1812808	0.7392707	0.2338951	0.2233398	0.9451316	1.0000000
100	0.4884605	0.9999768	0.9917665	0.8135980	0.1454490	0.7392744	0.2338946	0.2233398	0.9451316	1.0000000
150	0.4884604	0.9999768	0.9917661	0.8135959	0.1341659	0.7392766	0.2338943	0.2233398	0.9451316	1.0000000
200	0.4884604	0.9999768	0.9917659	0.8135951	0.1306127	0.7392778	0.2338942	0.2233398	0.9451316	1.0000000
250	0.4884603	0.9999768	0.9917658	0.8135948	0.1294936	0.7392784	0.2338942	0.2233398	0.9451316	1.0000000
300	0.4884603	0.9999768	0.9917658	0.8135947	0.1291411	0.7392787	0.2338942	0.2233398	0.9451316	1.0000000
350	0.4884603	0.9999768	0.9917658	0.8135946	0.1290301	0.7392788	0.2338942	0.2233398	0.9451316	1.0000000
400	0.4884603	0.9999768	0.9917658	0.8135946	0.1289951	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
450	0.4884603	0.9999768	0.9917658	0.8135946	0.1289841	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
500	0.4884603	0.9999768	0.9917658	0.8135946	0.1289806	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
550	0.4884603	0.9999768	0.9917658	0.8135946	0.2428040	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
600	0.4884603	0.9999768	0.9917658	0.8135946	0.2786434	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
650	0.4884603	0.9999768	0.9917658	0.8135946	0.2899282	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
700	0.4884603	0.9999768	0.9917658	0.8135946	0.2934814	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
750	0.4884603	0.9999768	0.9917658	0.8135946	0.2946002	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
800	0.4884603	0.9999768	0.9917658	0.8135946	0.2949525	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
850	0.4884603	0.9999768	0.9917658	0.8135946	0.2950634	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
900	0.4884603	0.9999768	0.9917658	0.8135946	0.2950983	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
950	0.4884603	0.9999768	0.9917658	0.8135946	0.2951093	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000
1000	0.4884603	0.9999768	0.9917658	0.8135946	0.2951128	0.7392789	0.2338942	0.2233398	0.9451316	1.0000000

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4596420	0.9999768	0.9917680	0.8138809	0.3057987	0.6876013	0.1517543	0.1829646	0.7526815	1.0000000
100	0.4500330	0.9999768	0.9917690	0.8134210	0.3151415	0.7312746	0.1335282	0.1894468	0.7055995	1.0000000
150	0.4468291	0.9999768	0.9917618	0.8118782	0.3030507	0.7700209	0.1241580	0.2019759	0.6940811	1.0000000
200	0.4457609	0.9999768	0.9917432	0.8107128	0.2852350	0.7933490	0.1140583	0.2096448	0.6912632	1.0000000
250	0.4454047	0.9999768	0.9917241	0.8103850	0.2709728	0.8082802	0.1059991	0.2131485	0.6905738	1.0000000
300	0.4452860	0.9999768	0.9917132	0.8105787	0.2611656	0.8182188	0.1009385	0.2145397	0.6904052	1.0000000
350	0.4452464	0.9999768	0.9917110	0.8109267	0.2547137	0.8245425	0.0981927	0.2150493	0.6903639	1.0000000
400	0.4452332	0.9999768	0.9917140	0.8112375	0.2505997	0.8282963	0.0968381	0.2152265	0.6903538	1.0000000
450	0.4452288	0.9999768	0.9917186	0.8114569	0.2480777	0.8303853	0.0962125	0.2152861	0.6903513	1.0000000
500	0.4452273	0.9999768	0.9917229	0.8115931	0.2465990	0.8314855	0.0959370	0.2153056	0.6903507	1.0000000
550	0.4740455	0.9999768	0.9917287	0.8133571	0.2356273	0.9187133	0.1736136	0.2550801	0.8828007	1.0000000
600	0.4836541	0.9999768	0.9917560	0.8172619	0.2209256	0.8989534	0.1837562	0.2452547	0.9298826	1.0000000
650	0.4868578	0.9999768	0.9918073	0.8203683	0.2196635	0.8677168	0.1930111	0.2336828	0.9414010	1.0000000
700	0.4879260	0.9999768	0.9918589	0.8215512	0.2268525	0.8406247	0.2063594	0.2275217	0.9442189	1.0000000
750	0.4882822	0.9999768	0.9918901	0.8209112	0.2372640	0.8141446	0.2180532	0.2248916	0.9449083	1.0000000
800	0.4884009	0.9999768	0.9918945	0.8192697	0.2491114	0.7895759	0.2257486	0.2238850	0.9450769	1.0000000
850	0.4884405	0.9999768	0.9918782	0.8174696	0.2612038	0.7700360	0.2300233	0.2235244	0.9451182	1.0000000
900	0.4884537	0.9999768	0.9918522	0.8159936	0.2720754	0.7566203	0.2321552	0.2234007	0.9451283	1.0000000
950	0.4884581	0.9999768	0.9918258	0.8149706	0.2806432	0.7484252	0.2331442	0.2233595	0.9451308	1.0000000
1000	0.4884596	0.9999768	0.9918042	0.8143377	0.2866420	0.7438489	0.2335805	0.2233461	0.9451314	1.0000000

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4884607	0.9999768	0.9917675	0.8136037	0.3791612	0.3179279	0.2338800	0.2235398	0.9317712	0.5183182
100	0.4884605	0.9999768	0.9917665	0.8136096	0.6183778	0.2183365	0.2331026	0.2266091	0.8699394	0.3445195
150	0.4884604	0.9999768	0.9917665	0.8137809	0.7931657	0.1952611	0.2278098	0.2374126	0.7723967	0.2818101
200	0.4884604	0.9999768	0.9917697	0.8146478	0.8727357	0.1920260	0.2130577	0.2571548	0.6891127	0.2591835
250	0.4884603	0.9999768	0.9917832	0.8168922	0.9018716	0.1966441	0.1895396	0.2804428	0.6399031	0.2510195
300	0.4884603	0.9999768	0.9918159	0.8205335	0.9081728	0.2058607	0.1641176	0.3004052	0.6156374	0.2480738
350	0.4884603	0.9999768	0.9918698	0.8247276	0.9037666	0.2165845	0.1429477	0.3140473	0.6046371	0.2470109
400	0.4884603	0.9999768	0.9919362	0.8285124	0.8946766	0.2260044	0.1280631	0.3220282	0.5998570	0.2466274
450	0.4884603	0.9999768	0.9920021	0.8314024	0.8847371	0.2328744	0.1187059	0.3262306	0.5978312	0.2464890
500	0.4884603	0.9999768	0.9920580	0.8333760	0.8762020	0.2373168	0.1132686	0.3282894	0.5969877	0.2464391
550	0.4884603	0.9999768	0.9921002	0.8346262	0.6965623	0.7793953	0.1103446	0.3272356	0.6541435	0.7281029
600	0.4884603	0.9999768	0.9921295	0.8353616	0.4185743	0.9108374	0.1110992	0.3074099	0.7926286	0.9018951
650	0.4884603	0.9999768	0.9921481	0.8356047	0.2818252	0.9414327	0.1215949	0.2755211	0.8796282	0.9646021
700	0.4884603	0.9999768	0.9921567	0.8350693	0.2284187	0.9407762	0.1434677	0.2508013	0.9183011	0.9872279
750	0.4884603	0.9999768	0.9921526	0.8333755	0.2112140	0.9219252	0.1702916	0.2365212	0.9341889	0.9953916
800	0.4884603	0.9999768	0.9921312	0.8304334	0.2103940	0.8889637	0.1941526	0.2293363	0.9406506	0.9983372
850	0.4884603	0.9999768	0.9920904	0.8266868	0.2186239	0.8495189	0.2112642	0.2259795	0.9432932	0.9994000
900	0.4884603	0.9999768	0.9920341	0.8228982	0.2322081	0.8128126	0.2218714	0.2244774	0.9443790	0.9997835
950	0.4884603	0.9999768	0.9919715	0.8196926	0.2478196	0.7844077	0.2278260	0.2238230	0.9448251	0.9999219
1000	0.4884603	0.9999768	0.9919124	0.8173266	0.2624423	0.7651799	0.2309466	0.2235427	0.9450076	0.9999718

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4884607	0.9999768	0.9917713	0.8162829	0.1758851	0.7699089	0.1527745	0.2233398	0.9451316	1.0000000
100	0.4884605	0.9999768	0.9918120	0.8232331	0.1305836	0.8449163	0.1222312	0.2233398	0.9451316	1.0000000
150	0.4884604	0.9999768	0.9918994	0.8292188	0.1051075	0.9031718	0.1107313	0.2233398	0.9451316	1.0000000
200	0.4884604	0.9999768	0.9919951	0.8328946	0.0894756	0.9345177	0.1064015	0.2233398	0.9451316	1.0000000
250	0.4884603	0.9999768	0.9920709	0.8348550	0.0806657	0.9491392	0.1047713	0.2233398	0.9451316	1.0000000
300	0.4884603	0.9999768	0.9921208	0.8358275	0.0761040	0.9555626	0.1041575	0.2233398	0.9451316	1.0000000
350	0.4884603	0.9999768	0.9921501	0.8362890	0.0738820	0.9583033	0.1039264	0.2233398	0.9451316	1.0000000
400	0.4884603	0.9999768	0.9921661	0.8365012	0.0728457	0.9594516	0.1038394	0.2233398	0.9451316	1.0000000
450	0.4884603	0.9999768	0.9921744	0.8365964	0.0723776	0.9599257	0.1038066	0.2233398	0.9451316	1.0000000
500	0.4884603	0.9999768	0.9921784	0.8366384	0.0721713	0.9601191	0.1037943	0.2233398	0.9451316	1.0000000
550	0.4884603	0.9999768	0.9921789	0.8354012	0.1570118	0.9437536	0.1849101	0.2233398	0.9451316	1.0000000
600	0.4884603	0.9999768	0.9921589	0.8307105	0.1892612	0.8877574	0.2154511	0.2233398	0.9451316	1.0000000
650	0.4884603	0.9999768	0.9921011	0.8248550	0.2130199	0.8268326	0.2269502	0.2233398	0.9451316	1.0000000
700	0.4884603	0.9999768	0.9920181	0.8201112	0.2372174	0.7843864	0.2312797	0.2233398	0.9451316	1.0000000
750	0.4884603	0.9999768	0.9919353	0.8170447	0.2587529	0.7606216	0.2329098	0.2233398	0.9451316	1.0000000
800	0.4884603	0.9999768	0.9918695	0.8153102	0.2745046	0.7488289	0.2335236	0.2233398	0.9451316	1.0000000
850	0.4884603	0.9999768	0.9918247	0.8144097	0.2843479	0.7433912	0.2337546	0.2233398	0.9451316	1.0000000
900	0.4884603	0.9999768	0.9917973	0.8139688	0.2898315	0.7410016	0.2338416	0.2233398	0.9451316	1.0000000
950	0.4884603	0.9999768	0.9917819	0.8137619	0.2926433	0.7399860	0.2338744	0.2233398	0.9451316	1.0000000
1000	0.4884603	0.9999768	0.9917737	0.8136679	0.2940005	0.7395647	0.2338867	0.2233398	0.9451316	1.0000000

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4884606	0.9999783	0.9918407	0.8332653	0.3808100	0.3095636	0.3086513	0.0894312	0.9361875	0.6537886
100	0.4884600	0.9999786	0.9919905	0.8265295	0.6318615	0.1747744	0.5660631	0.0492583	0.9009716	0.5288698
150	0.4884596	0.9999787	0.9919109	0.7814885	0.8344521	0.0904116	0.7835650	0.0380543	0.8516991	0.4837971
200	0.4884594	0.9999788	0.9913288	0.7188192	0.9373197	0.0459307	0.8928954	0.0360332	0.8088030	0.4675341
250	0.4884593	0.9999787	0.9902540	0.6679255	0.9782086	0.0272945	0.9389096	0.0367577	0.7808424	0.4616662
300	0.4884592	0.9999786	0.9889640	0.6357795	0.9926101	0.0199599	0.9559041	0.0379687	0.7655361	0.4595489
350	0.4884593	0.9999784	0.9877782	0.6180523	0.9974519	0.0170902	0.9608514	0.0389411	0.7580026	0.4587850
400	0.4884593	0.9999782	0.9868821	0.6091647	0.9990561	0.0159798	0.9613782	0.0395589	0.7545370	0.4585094
450	0.4884594	0.9999781	0.9863004	0.6050864	0.9995863	0.0155728	0.9606616	0.0399035	0.7530129	0.4584099
500	0.4884595	0.9999780	0.9859660	0.6034007	0.9997618	0.0154440	0.9598552	0.0400801	0.7523634	0.4583740
550	0.4884597	0.9999764	0.9854268	0.5625755	0.9992549	0.0595204	0.8154067	0.2006370	0.7876572	0.8045725
600	0.4884601	0.9999759	0.9845533	0.5762953	0.9962264	0.0943794	0.5018797	0.2411798	0.8598592	0.9294866
650	0.4884605	0.9999758	0.9848030	0.6404868	0.9842404	0.1878140	0.3225550	0.2424953	0.9060412	0.9745576
700	0.4884607	0.9999758	0.9864936	0.7137724	0.9208789	0.3636468	0.2487887	0.2357105	0.9281495	0.9908200
750	0.4884608	0.9999760	0.9884828	0.7651544	0.7461022	0.5491328	0.2259366	0.2300275	0.9378906	0.9966877
800	0.4884608	0.9999762	0.9899690	0.7931901	0.5449373	0.6697578	0.2229273	0.2266429	0.9420742	0.9988049
850	0.4884607	0.9999765	0.9908687	0.8063976	0.4096033	0.7261736	0.2256114	0.2248860	0.9438521	0.9995688
900	0.4884606	0.9999766	0.9913542	0.8118750	0.3390188	0.7456709	0.2287643	0.2240385	0.9446012	0.9998444
950	0.4884605	0.9999767	0.9915954	0.8137770	0.3074474	0.7490745	0.2310339	0.2236476	0.9449139	0.9999439
1000	0.4884604	0.9999767	0.9917058	0.8142148	0.2954593	0.7471918	0.2324019	0.2234728	0.9450431	0.9999797

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4884607	0.9999768	0.9917724	0.8169434	0.2929335	0.7776933	0.1430827	0.0990070	0.9410904	0.8292470
100	0.4884605	0.9999768	0.9918195	0.8236208	0.2747823	0.8475012	0.1639716	0.0615922	0.9280597	0.7676365
150	0.4884604	0.9999768	0.9918993	0.8259381	0.2511208	0.8604824	0.2039047	0.0507330	0.9133783	0.7454064
200	0.4884604	0.9999768	0.9919500	0.8237360	0.2411346	0.8274874	0.2279281	0.0479795	0.9022784	0.7373854
250	0.4884603	0.9999768	0.9919457	0.8197169	0.2473408	0.7844057	0.2391447	0.0475791	0.8955534	0.7344913
300	0.4884603	0.9999768	0.9919014	0.8160194	0.2629397	0.7512499	0.2437914	0.0477408	0.8919999	0.7334471
350	0.4884603	0.9999768	0.9918441	0.8134291	0.2799478	0.7311761	0.2455270	0.0479494	0.8902810	0.7330703
400	0.4884603	0.9999768	0.9917931	0.8118852	0.2935246	0.7206773	0.2460929	0.0480939	0.8894973	0.7329344
450	0.4884603	0.9999768	0.9917559	0.8110629	0.3024661	0.7157450	0.2462352	0.0481763	0.8891542	0.7328853
500	0.4884603	0.9999768	0.9917322	0.8106620	0.3076026	0.7136351	0.2462458	0.0482187	0.8890084	0.7328676
550	0.4884603	0.9999768	0.9916946	0.7932184	0.3199659	0.5727642	0.5541098	0.1786229	0.8971427	0.9036143
600	0.4884603	0.9999768	0.9914112	0.7555231	0.4173215	0.3854549	0.4397293	0.2165825	0.9158422	0.9652224
650	0.4884603	0.9999767	0.9909170	0.7485280	0.5662122	0.3713180	0.3266882	0.2256229	0.9300661	0.9874517
700	0.4884604	0.9999767	0.9906533	0.7651712	0.6210024	0.4634711	0.2683994	0.2263824	0.9379915	0.9954724
750	0.4884604	0.9999766	0.9907561	0.7846599	0.5627828	0.5758556	0.2439338	0.2254243	0.9419000	0.9983664
800	0.4884604	0.9999766	0.9910369	0.7985152	0.4664557	0.6585253	0.2353115	0.2245144	0.9437134	0.9994106
850	0.4884604	0.9999767	0.9913128	0.8065145	0.3887623	0.7051669	0.2330017	0.2239398	0.9445236	0.9997873
900	0.4884604	0.9999767	0.9915128	0.8105905	0.3409399	0.7272601	0.2327999	0.2236282	0.9448758	0.9999233
950	0.4884604	0.9999767	0.9916362	0.8124706	0.3154561	0.7362607	0.2331078	0.2234728	0.9450257	0.9999723
1000	0.4884604	0.9999768	0.9917045	0.8132542	0.3031934	0.7393027	0.2334223	0.2233992	0.9450883	0.9999900

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.1892891	0.9999769	0.9946681	0.7813538	0.2486045	0.7416564	0.2276990	0.2233477	0.9446551	0.9783937
100	0.0895385	0.9999771	0.9948938	0.6675568	0.2327277	0.7479633	0.2253396	0.2234351	0.9433375	0.9705978
150	0.0562795	0.9999772	0.9939105	0.5618727	0.2255012	0.7536627	0.2243275	0.2236276	0.9420932	0.9677849
200	0.0451903	0.9999771	0.9921822	0.5059093	0.2212072	0.7574299	0.2237188	0.2238490	0.9412721	0.9667700
250	0.0414929	0.9999769	0.9903489	0.4816432	0.2184672	0.7597630	0.2232352	0.2240317	0.9408174	0.9664037
300	0.0402601	0.9999766	0.9889255	0.4718324	0.2167213	0.7613014	0.2228406	0.2241554	0.9405901	0.9662716
350	0.0398490	0.9999764	0.9880390	0.4679963	0.2155887	0.7623997	0.2225451	0.2242289	0.9404838	0.9662239
400	0.0397120	0.9999763	0.9875649	0.4665379	0.2148224	0.7632030	0.2223445	0.2242687	0.9404363	0.9662067
450	0.0396663	0.9999762	0.9873362	0.4660031	0.2142860	0.7637743	0.2222194	0.2242889	0.9404158	0.9662005
500	0.0396511	0.9999761	0.9872336	0.4658179	0.2139087	0.7641601	0.2221468	0.2242986	0.9404071	0.9661983
550	0.3388179	0.9999757	0.9791385	0.4890636	0.2595126	0.7620528	0.2283030	0.2242943	0.9409226	0.9878038
600	0.4385667	0.9999751	0.9795723	0.5985752	0.2750059	0.7559487	0.2306432	0.2242017	0.9422976	0.9955994
650	0.4718253	0.9999751	0.9836337	0.7013679	0.2820965	0.7503429	0.2316529	0.2240013	0.9435365	0.9984122
700	0.4829145	0.9999755	0.9873061	0.7609744	0.2864323	0.7465994	0.2322669	0.2237779	0.9443245	0.9994271
750	0.4866117	0.9999760	0.9895259	0.7903914	0.2892982	0.7442579	0.2327540	0.2235988	0.9447501	0.9997933
800	0.4878443	0.9999764	0.9906891	0.8038162	0.2911826	0.7427035	0.2331464	0.2234804	0.9449596	0.9999254
850	0.4882552	0.9999766	0.9912636	0.8096370	0.2924361	0.7415940	0.2334361	0.2234113	0.9450566	0.9999731
900	0.4883921	0.9999767	0.9915380	0.8120588	0.2932986	0.7407876	0.2336302	0.2233744	0.9450997	0.9999903
950	0.4884376	0.9999767	0.9916654	0.8130278	0.2939076	0.7402191	0.2337498	0.2233559	0.9451183	0.9999965
1000	0.4884528	0.9999768	0.9917229	0.8133995	0.2943365	0.7398388	0.2338185	0.2233471	0.9451261	0.9999987

0	0.4884614	0.9999768	0.9917697	0.8136184	0.2950776	0.7392660	0.2338962	0.2233398	0.9451316	1.0000000
50	0.4884605	0.9999797	0.9921043	0.9113261	0.1402269	0.7555800	0.2095673	0.1449288	0.3239999	1.0000000
100	0.4884595	0.9999804	0.9928678	0.9473377	0.0896842	0.7637418	0.2424758	0.1885600	0.1720431	1.0000000
150	0.4884588	0.9999807	0.9934448	0.9599281	0.0735724	0.7512225	0.2051273	0.2672803	0.1348676	1.0000000
200	0.4884584	0.9999808	0.9937619	0.9660685	0.0684029	0.7906183	0.1405157	0.3224172	0.1257728	1.0000000
250	0.4884582	0.9999808	0.9939258	0.9707318	0.0621548	0.8682472	0.0955246	0.3493937	0.1235478	1.0000000
300	0.4884580	0.9999809	0.9940178	0.9739969	0.0538947	0.9315940	0.0711578	0.3604844	0.1230034	1.0000000
350	0.4884580	0.9999809	0.9940733	0.9759074	0.0469523	0.9664676	0.0592643	0.3646266	0.1228703	1.0000000
400	0.4884580	0.9999809	0.9941067	0.9769015	0.0425359	0.9824096	0.0537929	0.3660849	0.1228377	1.0000000
450	0.4884579	0.9999809	0.9941260	0.9773870	0.0401369	0.9891880	0.0513786	0.3665787	0.1228297	1.0000000
500	0.4884579	0.9999809	0.9941365	0.9776167	0.0389495	0.9920295	0.0503470	0.3667414	0.1228278	1.0000000
550	0.4884582	0.9999781	0.9939452	0.8904613	0.1394986	0.9923086	0.0576571	0.4889144	0.7439589	1.0000000
600	0.4884589	0.9999773	0.9934070	0.8585036	0.1710654	0.9919672	0.0578759	0.3540648	0.8959156	1.0000000
650	0.4884595	0.9999771	0.9928982	0.8466826	0.1810648	0.9905476	0.0814728	0.2757156	0.9330911	1.0000000
700	0.4884599	0.9999770	0.9925653	0.8415947	0.1847442	0.9815397	0.1248104	0.2426490	0.9421859	1.0000000
750	0.4884601	0.9999769	0.9923762	0.8376698	0.1883184	0.9544319	0.1686478	0.2301114	0.9444109	1.0000000
800	0.4884602	0.9999769	0.9922591	0.8328543	0.1959192	0.9064668	0.1997610	0.2256334	0.9449552	1.0000000
