"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.0557148	0.0222677	0.5278354	0.8191128	1.0998927	0.9490305	0.9482850	1.0711919	0.9800506	1.0547826
50	0.1302841	0.0246782	0.4572012	0.8715165	1.0359968	0.8295158	0.9161275	0.7498058	1.0319183	1.0772185
100	0.2234769	0.0185423	0.5330805	0.8441959	0.9418807	0.4424719	0.9347897	0.5786785	0.9208666	1.0369921
150	0.2400151	0.0141924	0.5182786	0.8760522	0.8801960	0.3202620	0.8106591	0.5262422	0.9347315	1.0618250
200	0.2638885	0.0246680	0.5109469	0.8781632	0.7946416	0.2516010	0.7528777	0.4964808	0.9561051	1.1090956
250	0.2247481	0.0260150	0.5291659	0.9178660	0.8208034	0.1949452	0.7451445	0.5404494	0.9782610	1.0333657
300	0.2919159	0.0300180	0.4446570	0.9999771	0.7670720	0.1991767	0.7127137	0.5767992	1.0312862	0.9314831
350	0.1913092	0.0234785	0.4860845	0.9671845	0.7915228	0.1428260	0.7243513	0.5661654	0.9405801	0.9961043
400	0.2437240	0.0189658	0.4460239	0.8947904	0.8974518	0.2078541	0.6684254	0.4777071	1.0362010	0.9064027
450	0.2741043	0.0155983	0.4737002	0.9111567	0.9012584	0.2185888	0.6918190	0.4904897	1.0195657	0.9644458
500	0.2578526	0.0333914	0.5502759	0.9348572	0.8130451	0.1783896	0.6809739	0.5124495	1.0126949	0.9784142
550	0.1400597	0.0314411	0.4875234	0.8545486	0.8501194	0.3837315	0.6724208	0.6690791	1.1140462	1.0366859
600	0.0434338	0.0189240	0.4975959	1.0071103	0.8341693	0.7257950	0.7945412	0.8484363	1.0025091	0.9486572
650	0.0453819	0.0139791	0.5173031	0.9132359	0.9183490	0.8291668	0.7950989	1.0707759	1.0295882	0.9796719
700	0.0411804	0.0278032	0.4865244	0.8673763	0.9198101	1.0135112	0.8944779	0.9674990	0.9612415	0.9499222
750	0.0350277	0.0296397	0.5084578	0.8508492	0.9261067	1.0868783	1.0321318	0.9988300	0.9644662	0.9857605
800	0.0343184	0.0232372	0.4294000	0.8501259	0.9331359	1.0845550	0.9694434	1.0190883	1.0435327	1.0057313
850	0.0327231	0.0165047	0.4814377	0.8833632	0.9846206	0.9923181	0.9209218	1.0394865	1.0618748	1.0331792
900	0.0340179	0.0133170	0.5172450	0.9228880	0.9408933	1.0697918	0.9783599	1.0643244	1.0091292	1.1221932
950	0.0358284	0.0208007	0.5007864	0.9193554	0.9105736	1.0001028	0.8385192	1.0715781	0.9988169	1.0084258
1000	0.0361038	0.0111764	0.4080420	0.8985315	0.9303486	1.1003187	0.8823246	0.9577854	1.0137911	0.9556370

0	0.0557148	0.0222677	0.5278354	0.8191128	1.0998927	0.9490305	0.9482850	1.0711919	0.9800506	1.0547826
50	0.5120449	0.0099608	0.4572188	0.8996953	0.8114153	0.9242485	1.0177104	1.0875466	1.0238125	1.0776970
100	0.6609984	0.0150436	0.4651894	0.8699188	0.6459358	0.9075072	0.9845934	1.0490772	1.0434062	1.0195965
150	0.7296689	0.0173237	0.4067394	0.8862666	0.5940061	0.9359495	0.8792090	1.0665253	1.0333310	1.0441147
200	0.7697684	0.0171721	0.4041396	0.9215006	0.5281859	0.9151038	0.8957705	1.0058020	1.0175594	1.0129071
250	0.8223789	0.0175980	0.4321981	0.9504766	0.5628024	0.9704159	0.9445837	0.9478956	1.0172711	1.0318603
300	0.8125656	0.0267695	0.3981583	0.9279753	0.5602486	0.9076147	0.9342038	0.9794548	1.0296424	1.0711673
350	0.8309992	0.0092760	0.4552648	0.8104753	0.5685283	0.9548964	0.9235463	0.9206611	1.0445442	1.1038667
400	0.8033852	0.0061475	0.5068910	0.9148850	0.5168992	0.9400695	0.8958418	0.9322382	1.0120688	0.9522278
450	0.7282603	0.0148480	0.5166609	0.9413394	0.5527897	0.9390425	0.8647190	1.0536377	0.9735690	0.9878739
500	0.7613706	0.0181427	0.5068534	0.8879944	0.5456105	0.8750783	0.8970602	0.9616652	0.9816628	1.0637971
550	0.2844611	0.0293939	0.5626210	0.8331872	0.5679781	0.8928920	1.0147788	1.0273858	0.9735583	1.0711015
600	0.0855789	0.0248274	0.4608086	0.8765589	0.7028221	0.8980793	1.0377426	1.0780505	1.0597451	0.9579923
650	0.0375242	0.0254529	0.4806356	0.9200059	0.8539009	0.9139202	1.1027631	1.0048530	1.0441959	1.0065924
700	0.0229082	0.0259752	0.5140504	0.9315440	0.9235583	0.8976679	1.0517016	0.9408024	0.9962750	1.0622825
750	0.0318385	0.0178048	0.4903993	0.9606881	0.8688931	0.9838109	1.0717938	0.9351894	0.9769905	0.9303329
800	0.0430099	0.0133608	0.4673387	0.9151953	0.9541839	0.9313940	1.0275716	0.8688427	1.0153032	1.0051779
850	0.0249194	0.0264566	0.4805398	1.0933208	1.0338921	0.9827378	0.8960259	1.0132780	1.0271790	0.9850329
900	0.0365629	0.0373600	0.4362086	0.9897823	1.0745147	1.0153696	0.9230090	1.1330948	1.1229758	1.0596822
950	0.0214428	0.0372807	0.4725088	0.9508205	1.0110353	1.0025151	0.7602005	0.9284109	1.0274488	0.9667015
1000	0.0110674	0.0229142	0.4948474	0.9660762	1.0694163	1.0798981	0.8098289	1.0653285	1.0722589	1.0783643

0	0.0557148	0.0222677	0.5278354	0.8191128	1.0998927	0.9490305	0.9482850	1.0711919	0.9800506	1.0547826
50	0.0427133	0.0123431	0.3845922	0.9452599	0.9953674	0.9509516	1.0389533	0.9067693	0.9898940	0.9025170
100	0.0699664	0.0218498	0.4412484	0.8270759	0.9227447	0.9524490	0.8723831	0.7435190	0.9312264	0.7226836
150	0.0341476	0.0184751	0.4577293	0.8327703	0.9222836	1.0282227	0.9594577	0.6183643	0.9067231	0.6312613
200	0.0255370	0.0210704	0.5388130	0.8738734	0.9929238	0.9246902	0.8380959	0.6306764	0.8585220	0.6654203
250	0.0535785	0.0230663	0.4967717	0.9346368	1.0480544	1.0424529	0.7659832	0.6159837	0.7693225	0.5837265
300	0.0335286	0.0407959	0.5479153	0.9078474	0.9857801	1.0095236	0.8210428	0.5468121	0.7090438	0.6033048
350	0.0378847	0.0262219	0.5770032	0.9322922	1.0125498	0.9979511	0.8164645	0.5800182	0.7328079	0.5854246
400	0.0352780	0.0158560	0.5247272	0.8334063	0.8931949	0.9345496	0.7487723	0.6445057	0.7553893	0.5591677
450	0.0379006	0.0192353	0.5075015	0.7604510	0.9732784	0.8638697	0.8219037	0.5808258	0.8184627	0.5627567
500	0.0475712	0.0140359	0.4746742	0.7603489	1.0702206	0.9896288	0.7389882	0.5119009	0.8107826	0.5864836
550	0.0422388	0.0252006	0.4922927	0.8319887	0.9566256	1.0083865	0.8130926	0.7047658	0.9198333	0.7663597
600	0.0392042	0.0228214	0.4546165	1.0379746	0.9768977	0.9202475	0.7868437	0.9187922	0.8451162	0.8861306
650	0.0235167	0.0271773	0.4994003	0.9179521	1.0241717	0.8904753	0.7499854	0.9644192	0.9395456	0.9018415
700	0.0284746	0.0322462	0.3876727	0.8554286	0.9930443	0.9082933	0.7886777	0.8488513	1.0063397	0.9900008
750	0.0446545	0.0124746	0.4787212	0.8796672	1.0051721	0.9812788	0.7651487	0.9097340	1.0435663	1.0233971
800	0.0310456	0.0317171	0.4351894	0.9139281	0.9977003	0.9495971	0.8591128	0.9805686	1.0241880	0.9971141
850	0.0335935	0.0330504	0.3865537	0.9091578	0.9650467	0.9232907	0.8787843	1.0022825	0.9982753	1.0092820
900	0.0306900	0.0289128	0.4442098	0.9310982	0.9778307	1.0279912	0.8860817	1.1321384	1.0297003	0.9611590
950	0.0439321	0.0210776	0.4408377	0.8962492	0.9764018	1.0472745	0.9469371	1.1218399	0.9713828	0.8944593
1000	0.0339006	0.0102278	0.5276411	0.8639474	0.9292278	1.0432176	0.8093707	0.9606673	1.0164736	0.9130483

0	0.0557148	0.0222677	0.5278354	0.8191128	1.0998927	0.9490305	0.9482850	1.0711919	0.9800506	1.0547826
50	0.0419920	0.0159620	0.4741739	0.9746820	0.6858999	0.9292579	0.9098360	0.9359499	0.7629797	0.9896986
100	0.0175345	0.0215541	0.4540427	0.8750865	0.4622790	1.0007052	0.9505783	0.9777177	0.4491673	1.0135360
150	0.0204952	0.0188897	0.4195586	0.8796015	0.3452874	1.0618012	0.9166447	0.9661643	0.3148229	0.9054232
200	0.0187849	0.0307955	0.4199565	0.8193119	0.2749777	0.8668506	0.9103727	0.9591327	0.2988894	1.0135742
250	0.0327606	0.0263858	0.4250021	0.7869185	0.2784970	0.8029889	0.9504077	0.9708946	0.2562361	0.9010103
300	0.0331032	0.0264920	0.3475425	0.7329887	0.2711184	0.8475829	0.9582069	0.8455364	0.2570953	0.9875595
350	0.0369750	0.0278451	0.3752671	0.7232505	0.2387471	0.8253943	0.8944255	0.8437926	0.2609216	0.9857354
400	0.0301688	0.0372920	0.3149028	0.6885839	0.2155198	0.8587578	0.9701081	0.9160043	0.2035783	1.0191800
450	0.0659876	0.0432026	0.2948636	0.7448116	0.2310091	0.8688032	0.9898875	0.9061958	0.1754957	1.0270731
500	0.0186640	0.0417891	0.2854921	0.6177144	0.2087915	0.6510957	0.9224981	0.8945926	0.1801803	0.9008405
550	0.0502495	0.0489660	0.2727245	0.6525169	0.4501717	0.6588212	0.7677730	0.9091980	0.3854130	1.0144861
600	0.0448401	0.0446804	0.3447843	0.8218920	0.6824671	0.8356755	0.8895042	0.9789766	0.6499309	1.0070645
650	0.0345693	0.0559166	0.4182862	0.7859947	0.8083497	0.8525062	0.9334679	1.0261994	0.8077021	0.9540044
700	0.0469078	0.0236831	0.4016011	0.8258190	0.9324708	0.9800464	0.9343320	1.0415431	0.8891270	0.9344397
750	0.0334346	0.0138621	0.4101079	0.8262687	0.9242381	0.8545190	0.9868669	1.0004705	0.9723005	0.9761012
800	0.0260843	0.0100192	0.4333062	0.9087005	0.9091073	0.9040317	0.8510173	1.0637018	0.9958371	1.1341590
850	0.0333428	0.0079393	0.4408699	0.9531327	0.9994090	1.0022081	0.9397634	1.1192311	1.0295756	1.0818296
900	0.0371907	0.0203878	0.4679225	0.9434521	0.9181054	0.9522147	0.9520131	1.0487615	1.0325332	0.9952953
950	0.0387291	0.0221489	0.4404912	1.0790441	1.0505821	1.0285747	0.9064935	1.0225052	1.0906474	0.9588926
1000	0.0161903	0.0265161	0.4433915	0.8889491	1.0212364	0.9344688	0.9586461	1.0873427	1.0400397	0.8998285

0	0.0557148	0.0222677	0.5278354	0.8191128	1.0998927	0.9490305	0.9482850	1.0711919	0.9800506	1.0547826
50	0.0334681	0.0116560	0.4291134	0.9352062	1.0131449	0.9921419	0.9406125	1.0470965	0.8079558	0.9707479
100	0.0371499	0.0231381	0.3903736	0.9775667	0.9746737	0.9572304	0.9343582	1.1007741	0.6127153	0.8816055
150	0.0516306	0.0086413	0.4151312	0.9262961	0.9534867	0.9416929	1.0736070	0.9704178	0.5218294	0.9806023
200	0.0535959	0.0131495	0.4378962	0.8153069	0.8794151	1.0102343	1.0290636	0.9247291	0.4371744	1.0020771
250	0.0465515	0.0109392	0.3762988	0.8193011	0.9508554	1.0689667	1.0228340	1.0162275	0.3988281	1.0147778
300	0.0295193	0.0050712	0.4187326	0.9040700	1.0061806	0.9582633	0.9544318	0.9287243	0.3967435	0.9552645
350	0.0362710	0.0041215	0.4579712	0.8810799	1.1016676	0.9829496	0.9427891	0.9983653	0.3638901	0.9517832
400	0.0400090	0.0037290	0.4504853	0.8213360	0.9468512	1.0010898	0.9530988	1.0459548	0.4002422	0.8596096
450	0.0448543	0.0035667	0.4037371	0.8896106	1.0059458	1.0433933	0.9179975	1.0440872	0.3454762	0.9690668
500	0.0308500	0.0000000	0.4299780	0.8723788	1.0600822	0.9632821	0.9300485	0.8839063	0.3529141	0.9995457
550	0.0216642	0.0046559	0.4479525	0.8080270	0.9848097	1.0894499	0.8912436	0.9512181	0.5296832	1.0217716
600	0.0213582	0.0250164	0.4732953	0.8897395	0.9530962	0.9098694	1.0190520	1.0338619	0.7639705	1.0518452
650	0.0279925	0.0156013	0.4371494	0.8840293	0.9567145	0.9860490	0.9237008	1.1007489	0.9195639	1.0809573
700	0.0335381	0.0166718	0.4105235	0.8186704	0.9681936	1.0040782	0.9228209	1.1132897	0.9213901	1.1038971
750	0.0590104	0.0368148	0.4824914	0.8474473	1.0416330	0.9513326	0.9665529	1.1230870	0.9956077	1.0369649
800	0.0329790	0.0445869	0.5274838	0.7388546	1.0532461	1.0450572	0.9091803	1.0222565	1.0057437	0.9793223
