G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0952524	0.2950190	0.2609729	0.5035520	0.5433627	1.0000000	0.7625154	0.3001918	0.2375493	0.2916098
0.0899421	0.1475095	0.2609729	0.5035520	0.5433627	1.0000000	0.7625154	0.3001918	0.2375493	0.2916098
0.4640033	0.7768541	0.1304864	0.5035520	0.5433627	1.0000000	0.7216460	0.3002094	0.2375493	0.2916098
0.4867945	0.8304260	0.1170348	0.2517760	0.5433627	1.0000000	0.7159773	0.3002121	0.2375493	0.2916098
0.0416127	0.0677696	0.5376980	0.8120265	0.2716813	1.0000000	0.8199222	0.1929021	0.6061686	0.7851728
0.0481408	0.0796603	0.4885354	0.7553373	0.3176913	0.5000000	0.7843869	0.2051904	0.5528455	0.6890705
0.1905022	0.2950190	0.2609729	0.5035520	0.5433627	1.0000000	0.3813410	0.3006766	0.2375493	0.2916098
0.1905021	0.2950190	0.2609729	0.5035520	0.5433627	1.0000000	0.7329078	0.1501021	0.2375493	0.2916098
0.1905021	0.2950190	0.2609729	0.5035520	0.5433627	1.0000000	0.7787548	0.3425012	0.1187747	0.2916098
0.1905022	0.2950190	0.2609729	0.5035520	0.5433627	1.0000000	0.7800526	0.3455980	0.1096168	0.1458052
