G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.4781781	0.8343885	0.1222246	0.0438925	0.5006995	0.1945524	1.0314589	1.0112209	1.0606046
0.0525145	0.0000000	0.9546660	0.0867978	0.0308451	0.5143655	0.2058282	1.0416944	0.9749556	0.9529260
0.0601509	0.0583926	0.0000000	0.0847398	0.0372762	1.0669924	0.2242578	0.8456711	0.9925473	1.0144849
0.4378882	0.5248896	0.9028929	0.0000000	0.0696109	0.4848412	0.1689316	0.5409129	0.9566495	0.9951918
0.5529949	0.5157105	0.6995470	0.1789128	0.0027354	0.5101383	0.1978949	0.6102152	0.9567992	1.0158254
0.5135084	0.4701055	0.6951534	0.4657336	0.9758000	0.0000000	0.2225189	0.6146162	0.3296168	0.9591736
0.5651260	0.3978818	0.7135526	0.1559435	0.0269776	0.4920678	0.0000000	0.6123469	0.9979443	1.0379277
0.3581665	0.3223274	0.5974839	0.0886571	0.0358915	0.3367459	0.9569847	0.0000000	1.1465604	1.0605383
0.6072658	0.5378127	0.7240744	0.2695846	0.0584131	0.5300870	0.1640571	0.4964833	0.0000000	1.0413724
0.4648187	0.3857667	0.5443946	0.1709711	0.0446400	0.6091269	0.2603620	0.1148259	1.0433400	0.0000000
