"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4655835	0.6314540	0.0493859	0.6977770	0.0954777	0.7178290	0.6040231	0.0105145	0.7476505	0.7877056
50	0.3669128	0.7306951	0.0944936	0.7242091	0.0664759	0.4981999	0.6064056	0.0043931	0.8704733	0.7733639
100	0.3252677	0.8134492	0.0724925	0.7441551	0.0713807	0.2753914	0.4408802	0.0074079	0.8483736	0.7919363
150	0.2482444	0.6834967	0.0433988	0.8034058	0.1255072	0.3243668	0.3885995	0.0079817	0.7178227	0.7582689
200	0.1877754	0.7400051	0.1159266	0.8525818	0.1307208	0.3092617	0.3638254	0.0010700	0.7436678	0.7116287
250	0.2848923	0.6844932	0.0431257	0.8162293	0.1904514	0.3091311	0.4418047	0.0056086	0.6444560	0.7108525
300	0.2894952	0.7176145	0.0391338	0.6459420	0.1197078	0.2840301	0.3807255	0.0022918	0.7770026	0.5970573
350	0.2683097	0.7531128	0.0171892	0.7310321	0.1833182	0.1869933	0.3861981	0.0002895	0.7917258	0.7901769
400	0.2541407	0.6641150	0.0678856	0.7598451	0.1247482	0.2103518	0.4218394	0.0008043	0.7263587	0.8438676
450	0.1929155	0.5967278	0.0798982	0.7321434	0.1359692	0.2985439	0.3925891	0.0017082	0.8154244	0.7532395
500	0.1950854	0.6547201	0.0865107	0.6530325	0.1101990	0.2215200	0.4280395	0.0000687	0.8702205	0.8577510
550	0.2580715	0.7343162	0.0392370	0.6811052	0.1331389	0.4333667	0.5070985	0.0020256	0.7248807	0.6353081
600	0.3187548	0.8301805	0.0530673	0.8564744	0.1540296	0.5065154	0.7711798	0.0015507	0.6133248	0.6696747
650	0.2573421	0.8024776	0.0344920	0.7504743	0.0835798	0.7559719	0.8226508	0.0194860	0.6286803	0.7558390
700	0.2857019	0.7548791	0.0733912	0.7508391	0.0761980	0.8467526	0.7822845	0.0516859	0.7573376	0.6898937
750	0.3836930	0.7758477	0.0749920	0.7780983	0.0693916	0.8425458	0.8720074	0.0141678	0.8043633	0.5510550
800	0.3100523	0.6457080	0.0750773	0.8632682	0.0768430	0.8454969	0.8105456	0.0074240	0.6921588	0.7821453
850	0.3872405	0.8612902	0.0449048	0.7907658	0.0632856	0.6135720	0.6413632	0.0128522	0.7590117	0.8694436
900	0.3835832	0.7679538	0.0548372	0.6902763	0.0847481	0.7609366	0.8166501	0.0205839	0.8003355	0.7213728
950	0.3674604	0.7865936	0.0582795	0.8159547	0.0756835	0.7966911	0.6715295	0.0100604	0.7770250	0.7867741
1000	0.3445839	0.6899264	0.0555167	0.7316340	0.0786585	0.7520287	0.6994307	0.0168324	0.6162264	0.7544563

0	0.3332596	0.7642921	0.0380273	0.7930402	0.0848080	0.6450181	0.6551191	0.0195417	0.6426071	0.8122749
50	0.3989123	0.6302860	0.0790666	0.8070635	0.1198760	0.7202948	0.6928963	0.0051102	0.3339048	0.8179015
100	0.5983192	0.7371051	0.0572141	0.7650083	0.1046307	0.7604613	0.6380696	0.0136602	0.1036139	0.6349560
150	0.6140580	0.7382887	0.0303271	0.7109604	0.0833413	0.8229183	0.7653712	0.0486667	0.0920444	0.6973933
200	0.5585568	0.6861823	0.1022937	0.7454038	0.1101201	0.7270569	0.7869875	0.0785248	0.0487348	0.5859756
250	0.5734052	0.6753900	0.1083824	0.7646239	0.0735600	0.6996160	0.9062711	0.1981096	0.0632830	0.7406019
