G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5838774	0.2483776	0.2744527	0.9202397	0.4480162	0.5195711	0.0819341	0.0814375	0.9967580	1.0000000
0.3003316	0.1298925	0.4295728	0.9249981	0.0009649	0.1105476	0.0116525	0.1635157	0.9943489	1.0000000
0.2750180	0.0729508	0.3237678	0.9966597	0.1989119	0.0000002	0.0006725	0.0654089	0.9756648	0.4931679
0.3112497	0.0601514	0.2956444	0.7139974	0.0000000	0.0000000	0.0007736	0.0684290	0.8823207	1.0000000
0.6481055	0.2651099	0.6345750	0.8179218	0.7707781	0.7507699	0.3710772	0.1760690	0.9780147	0.6658106
0.5021856	0.0235439	0.1922443	0.9719454	0.1877168	0.2287321	0.1014527	0.1905073	0.7920964	1.0000000
0.3364921	0.0543640	0.2819714	0.6886239	0.0009064	0.1089834	0.0035382	0.1113813	0.8356861	0.9351267
0.7331225	0.3083802	0.4525302	0.8406707	0.0158353	0.2099308	0.1712304	0.1872748	0.9455649	0.8213108
0.8053093	0.3632362	0.4649100	0.7553403	0.8118594	0.7263506	0.3364920	0.2417571	0.6930054	0.7974697
0.3970591	0.0443707	0.2565357	0.9806451	0.1212346	0.3433306	0.1957937	0.0761163	0.9955015	0.8876624
