G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0250695	0.0680597	0.0794071	0.7072513	0.1279787	0.3169024	0.1467487	0.3861389	0.8939108
0.6820780	0.0000000	0.1492632	0.3865032	0.1313341	0.2127967	0.4604719	0.4494401	0.4582825	0.7308857
0.7349557	0.0868309	0.0000000	0.2820181	0.2358840	0.1954310	0.4849316	0.5399932	0.3139563	0.7142121
0.6644057	0.1625245	0.1996532	0.0000000	0.1556462	0.2332147	0.3842633	0.6319638	0.3670997	0.7348197
0.4884858	0.0542202	0.0436567	0.7578522	0.0000000	0.1065106	0.4068227	0.5096169	0.3363627	0.7081407
0.5792261	0.0137315	0.0067502	0.0429478	0.9546193	0.0000000	0.7145705	0.0842417	0.3875261	0.7886605
0.0266136	0.0282762	0.0382144	0.0469342	0.5866311	0.0456703	0.0000000	0.1706882	0.4167848	0.8145537
0.6023846	0.1105419	0.2948520	0.4859215	0.1754601	0.3680888	0.5573612	0.0000000	0.4611342	0.8044415
0.6343540	0.1702264	0.1762337	0.2904938	0.2411361	0.4064596	0.6332688	0.2338771	0.0000000	0.7519348
0.4562438	0.0752911	0.1699749	0.4267803	0.2689771	0.1680035	0.3259098	0.5046214	0.7494347	0.0000000
