G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0052464	0.0230234	0.0209189	0.0547024	0.0386419	0.0370630	0.6883823	0.7294090	0.0142388	0.0486887
0.0108019	0.0090004	0.0129995	0.0445294	0.0304324	0.0874327	0.7061650	0.8100557	0.0514453	0.0400537
0.0177640	0.0168981	0.0213049	0.0780531	0.1637878	0.3068100	0.6550004	0.7242232	0.0468544	0.0470533
0.0165903	0.0178832	0.0132173	0.0225650	0.0819029	0.3832434	0.7354598	0.5454956	0.0726037	0.0635598
0.0158349	0.0069135	0.0200259	0.0709264	0.0152855	0.1467437	0.8845131	0.7378098	0.0693739	0.0962836
0.0241251	0.0235137	0.0113464	0.0541617	0.0320267	0.0595074	0.8452505	0.7829577	0.0719601	0.0434678
0.0100151	0.0147991	0.0208232	0.0492770	0.0137122	0.0350996	0.3341688	0.7722541	0.0317871	0.0394917
0.0268863	0.0207769	0.0198563	0.0256133	0.0336687	0.0399648	0.6837450	0.3946957	0.0415299	0.0235927
0.0230286	0.0230288	0.0211117	0.0342152	0.0289727	0.0887094	0.7242337	0.6466391	0.0196984	0.0450707
0.0248655	0.0234818	0.0448661	0.0440053	0.0365430	0.1595279	0.6828833	0.7305754	0.0175476	0.0237467
