G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0936232	0.9999393	0.9935801	0.9888750	0.4467971	0.5384467	0.9981636	0.2721967	1.0000000
0.0559501	0.0000000	0.9999408	0.9999997	0.9888901	0.4467971	0.5384468	0.9981636	0.2721967	1.0000000
0.0556078	0.0936233	0.0000015	0.9935786	0.9948609	0.6419125	0.2303590	0.9981620	0.2721967	1.0000000
0.1177564	1.0000000	0.0332083	0.0000000	0.5572161	0.6417537	0.2305273	0.9981621	0.2721967	1.0000000
1.0000000	0.0931429	0.9999408	1.0000000	0.0000000	0.4467971	0.5384468	0.9981636	0.2721967	1.0000000
0.1603987	0.0935561	0.9999395	0.9944730	0.4556246	0.0000000	0.5384468	0.9981636	0.2721967	1.0000000
0.0554302	0.0936233	0.9999393	0.9935778	0.9980109	0.9999702	0.0000000	0.6862403	0.2721967	1.0000000
0.0565753	0.0936230	0.9999393	0.9935828	0.9782990	0.3251461	0.9800099	0.0000003	0.2721967	1.0000000
0.0560920	0.0936231	0.9999393	0.9935807	0.9862688	0.4040082	0.6559901	0.8114802	0.0000009	1.0000000
0.0559498	0.0936232	0.9999393	0.9935801	0.9888961	0.4472008	0.5374693	0.9999669	0.9999398	0.0000001
