G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.2393581	0.3088580	0.3503460	0.6931925	0.2714233	0.6682063	0.7469014	0.5689827	0.6992982
0.0065957	0.0000000	0.2196853	0.2299813	0.7501800	0.2063452	0.5244904	0.8333184	0.4710084	0.7927445
0.4593997	0.7902274	0.0000000	0.2640216	0.7061381	0.0440298	0.0223690	0.1612687	0.0620174	0.0309359
0.0914466	0.1301274	0.2493279	0.0000000	0.8236552	0.3170130	0.6142926	0.6993112	0.2414087	0.6141957
0.1044215	0.1302012	0.4343899	0.7988312	0.0000000	0.1866437	0.4425619	0.7099748	0.5207684	0.6720521
0.1331694	0.1481777	0.3061735	0.2445740	0.6853165	0.0003201	0.6938615	0.6435613	0.3368254	0.6804207
0.0737378	0.1929130	0.3829954	0.2087730	0.7445947	0.0784672	0.0000000	0.7216745	0.3297894	0.6518427
0.1125378	0.2168944	0.2714584	0.2384699	0.8027681	0.0571484	0.0084250	0.0000000	0.5497916	0.7750780
0.1053829	0.2930014	0.2137407	0.2173921	0.8092188	0.0440678	0.0023992	0.0183271	0.0000000	0.7491472
0.3986355	0.7323442	0.0462713	0.2377242	0.8266182	0.0628801	0.1916413	0.2538798	0.0801030	0.0000000
