G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	1.0860763	0.0218292	0.0561850	1.0114539	0.0374984	0.0607370	0.0100576	0.1336394	1.0564735
1.1073203	0.0000000	0.0444542	0.0779979	0.8386502	0.0528534	0.4256802	0.5494304	0.3720735	0.8805615
0.1534063	1.1310915	0.0000000	0.0435751	0.9620991	0.0299389	0.0918555	0.0280912	0.1200191	0.8951986
0.1452562	1.0170716	0.0397874	0.0000000	0.7271799	0.0581885	0.0653180	0.0069322	0.1193577	0.9653632
0.2570575	0.9440264	0.8713173	0.9809388	0.0000000	0.0632763	0.0765339	0.0276611	0.2394056	1.0068444
0.1836764	1.0697546	0.0371785	0.0550401	0.9959461	0.0000000	0.0687525	0.0165264	0.1609361	1.0052857
0.1033399	1.0086172	0.0270829	0.0514947	0.9847739	0.0545861	0.0000000	0.0278302	0.1198889	1.0110916
0.1675173	1.0155753	0.0397177	0.0639829	0.9172077	0.0520345	0.0689466	0.0000000	0.1684100	0.9813985
0.1505677	0.9962094	0.0434556	0.0648585	0.9609202	0.0467217	0.0775997	0.0026375	0.0000000	1.0325783
0.1995670	0.9889736	0.8790768	1.0340816	0.0088839	0.3973348	0.8845292	0.8479867	0.6365882	0.0000000
