G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0004260	0.1202427	0.2525070	0.4524657	0.0158605	0.1936819	0.9377802	0.7826213	0.7231938	0.2444053
0.4430308	0.8765386	0.9905868	0.9496833	0.7344050	1.0552441	0.8698571	0.8629963	0.7025405	0.6759700
0.0411778	0.2126021	0.0756027	0.0967818	0.1478658	0.4258731	1.0842932	0.9249351	0.5105757	0.0638480
0.5717016	0.8717425	0.7890439	0.7989410	0.6465439	1.0191154	0.9477506	0.6730684	0.7383531	0.6369569
0.4415792	0.8779372	0.8726223	0.8406180	0.7042470	1.0090541	1.1133212	0.6622713	0.6821495	0.5887934
0.0001711	0.0222796	0.1611960	0.0017722	0.0007587	0.1106445	1.0289369	0.9627936	0.0000830	0.0008554
0.0560325	0.2351501	0.2912490	0.0233708	0.0792880	0.4245079	1.0382274	0.6406926	0.0005955	0.0053628
0.0000456	0.0619322	0.1212374	0.5667559	0.1836480	0.0003677	0.9530718	0.7969344	0.6591153	0.5787073
0.3605960	0.6742403	0.6669930	0.7085888	0.6955849	1.0134135	0.9801067	0.8636877	0.5840605	0.6035077
0.7883944	0.9553563	0.8961906	0.9207091	0.7824931	0.9408919	1.0604943	0.6240352	0.7249920	0.7458089
