G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0987319	1.0291905	0.0001929	0.0281056	0.9700690	0.0030343	0.1804534	0.0077261	0.1046060	0.9429115
0.1687815	0.8042206	0.8798693	0.8679092	0.0973865	0.1115032	0.0985640	0.0511680	0.1769011	0.6791417
0.2754791	0.7282734	0.9232720	0.9728220	0.0335368	0.3123974	0.1365557	0.0209371	0.1492853	0.9792713
0.1944827	1.0127768	0.0016076	0.0618294	1.0228362	0.0026445	0.0057881	0.0972009	0.1559706	0.8762119
0.6098241	0.3779668	0.9687871	0.9848984	0.0844363	0.2246173	0.6567266	0.6121550	0.0722933	0.5561422
0.1859113	0.9400489	0.0004894	0.0278552	0.9068710	0.0009169	0.0485143	0.0021849	0.0931673	0.8099963
0.1475281	1.0396368	0.2900207	0.0653215	0.9004240	0.0197598	0.3615019	0.0310732	0.1504897	0.8588339
0.3674633	0.8380727	0.8835133	1.0643942	0.0083842	0.3067195	0.1723861	0.3250856	0.1662694	0.8720392
0.2078622	1.0012223	0.0000452	0.0503952	1.0559638	0.0000066	0.0019893	0.0221155	0.1656690	0.7903774
0.1603511	1.0290101	0.0003776	0.0149909	0.8806345	0.0070512	0.0006735	0.0355661	0.1489057	0.9896504
